puma,N_j,y_mean,y_sd,income_mean,income_sd,age_mean,age_sd,hours_mean,hours_sd,entry_recency_mean,entry_recency_sd,age_sq_mean,age_sq_sd,prop_female,prop_married,prop_educ_BAplus,prop_educ_<HS,prop_educ_SomeCollege,prop_educ_HS,english_mean,resid_mean,resid_sd,resid_q25,resid_median,resid_q75
3725,77,57218.181818181816,53178.712419025855,57218.181818181816,53178.712419025855,37.41558441558441,8.327744765400094,41.66233766233766,5.006864733885998,10.61038961038961,5.610506694811282,1468.3766233766235,658.0684862567405,0.4025974025974026,0.6103896103896104,0.5194805194805194,0.15584415584415584,0.16883116883116883,0.15584415584415584,1.7922077922077921,-12438.65206770217,47164.21262532657,-37141.925181952494,-12929.333208350174,543.9992753120714
3727,39,89782.05128205128,63330.81012801735,89782.05128205128,63330.81012801735,40.666666666666664,7.682287670977253,44.51282051282051,6.382013355277203,9.102564102564102,5.128839366987592,1711.2820512820513,626.7052504847514,0.358974358974359,0.717948717948718,0.717948717948718,0.05128205128205128,0.10256410256410256,0.1282051282051282,1.358974358974359,-7233.077207671759,54793.932745750055,-42335.46382893126,-8171.926175451197,9441.090259546021
3729,76,78652.36842105263,79067.9298640255,78652.36842105263,79067.9298640255,36.723684210526315,7.403780447330992,45.473684210526315,11.50475111619604,7.684210526315789,5.734597983737633,1402.7236842105262,580.4575574190694,0.3026315789473684,0.5263157894736842,0.8157894736842105,0.07894736842105263,0.02631578947368421,0.07894736842105263,1.355263157894737,-12142.532233160624,67204.22864598177,-50639.62367350715,-14773.475765875737,5002.409211615566
3730,71,57722.112676056335,47896.263227804346,57722.112676056335,47896.263227804346,37.12676056338028,6.979417858378384,43.098591549295776,6.693610876003784,9.887323943661972,6.2508269070686,1426.4225352112676,541.6096554839851,0.4788732394366197,0.5492957746478874,0.6197183098591549,0.1267605633802817,0.11267605633802817,0.14084507042253522,1.6056338028169015,-16518.050697288283,39999.25137330341,-38902.80872991088,-16260.275205905287,3267.6318533334106
3731,26,129638.46153846153,154867.22074583266,129638.46153846153,154867.22074583266,37.53846153846154,7.425527694276114,53.84615384615385,18.110090684902286,8.461538461538462,5.005842740084984,1462.1538461538462,576.6902594847735,0.2692307692307692,0.3076923076923077,0.6538461538461539,,0.23076923076923078,0.11538461538461539,1.1923076923076923,35935.2656088522,142244.49920645673,-38934.57379513813,-6298.228396659666,36129.12813331434
3732,76,50236.84210526316,76150.33524479545,50236.84210526316,76150.33524479545,36.68421052631579,7.958576968806738,44.98684210526316,8.159237580481207,10.5,5.483308003994183,1408.2368421052631,623.6092551894133,0.4605263157894737,0.42105263157894735,0.3157894736842105,0.25,0.21052631578947367,0.2236842105263158,2.0789473684210527,-1562.6899044365819,63294.77560044537,-21162.905113538192,-5422.715493021178,5880.602150117495
3733,98,35261.42857142857,26293.448205906752,35261.42857142857,26293.448205906752,36.6530612244898,7.954901284731393,41.10204081632653,3.6083802686614543,10.153061224489797,5.666599629146007,1406.0816326530612,607.9364398659571,0.41836734693877553,0.5102040816326531,0.3673469387755102,0.336734693877551,0.11224489795918367,0.1836734693877551,2.2244897959183674,-15705.213809760404,31091.653930859757,-25537.556881345365,-8084.430399205192,441.89381993927236
3734,117,35578.63247863248,55098.1425762715,35578.63247863248,55098.1425762715,35.92307692307692,8.031354339082164,44.06837606837607,10.402856450999986,10.717948717948717,5.472259436665541,1354.4188034188035,626.0597806549533,0.2564102564102564,0.4358974358974359,0.18803418803418803,0.4700854700854701,0.09401709401709402,0.24786324786324787,2.5811965811965814,-8013.501272530762,42716.84519795393,-19678.354851504526,-8089.226016773744,-1175.484484055567
3735,52,49814.42307692308,78829.17018597656,49814.42307692308,78829.17018597656,35.34615384615385,7.388078938887958,43.90384615384615,7.317075423977874,11.115384615384615,5.529435833200722,1302.8846153846155,561.3327507045841,0.34615384615384615,0.5384615384615384,0.34615384615384615,0.15384615384615385,0.28846153846153844,0.21153846153846154,2.0576923076923075,-6016.84469803309,67976.03902155126,-28904.917562113682,-9399.52092784769,2820.500269065371
3736,68,45631.76470588235,27553.338229434223,45631.76470588235,27553.338229434223,37.88235294117647,8.686117611289603,41.838235294117645,5.5787718493227025,8.191176470588236,5.376170064777364,1509.4117647058824,682.681286082304,0.5441176470588235,0.6617647058823529,0.5588235294117647,0.14705882352941177,0.10294117647058823,0.19117647058823528,2.088235294117647,-13340.588730631292,27800.01523953582,-25944.61576953561,-9298.819917983074,-3294.8865895214794
3737,82,45076.829268292684,42317.51906069131,45076.829268292684,42317.51906069131,38.1219512195122,7.733828598289114,42.15853658536585,5.5276398915133695,10.024390243902438,5.15913575343514,1512.3658536585365,607.9760698709136,0.5365853658536586,0.6219512195121951,0.32926829268292684,0.2073170731707317,0.2073170731707317,0.25609756097560976,2.292682926829268,-4050.978997860304,34982.884652365494,-23594.56491808164,-7214.075786084486,7597.049389711447
3738,58,29900.0,18636.579763013327,29900.0,18636.579763013327,37.293103448275865,8.246229591779432,42.55172413793103,8.373249832930478,12.620689655172415,4.278988182609138,1457.603448275862,654.752395671084,0.29310344827586204,0.5344827586206896,0.2413793103448276,0.39655172413793105,0.13793103448275862,0.22413793103448276,2.6206896551724137,-13177.386702302456,23231.241352313846,-20942.892729052357,-6940.192680824908,795.2506044026768
3739,34,47785.294117647056,28870.56939486301,47785.294117647056,28870.56939486301,37.588235294117645,7.290997550149933,40.8235294117647,3.554515593603345,11.735294117647058,5.270321843598915,1464.4705882352941,570.0770939514482,0.4117647058823529,0.8235294117647058,0.4117647058823529,0.14705882352941177,0.23529411764705882,0.20588235294117646,2.2058823529411766,-16474.26403550906,40201.73652589798,-33095.280073569316,-7389.650893496462,3872.4827841819706
3740,46,44380.434782608696,28469.122607291312,44380.434782608696,28469.122607291312,37.06521739130435,7.16907610323067,41.78260869565217,4.278696808236312,13.043478260869565,5.30809244556159,1424.108695652174,560.8322477755069,0.34782608695652173,0.6521739130434783,0.30434782608695654,0.2826086956521739,0.13043478260869565,0.2826086956521739,1.9130434782608696,-9749.983972226031,24320.286700058485,-21795.29433426912,-10178.600198819933,2389.291405606801
