state_fips,age,cow,english,marital,educ,sex,hours,yoep,nativity,income,state_abb,entry_recency,age_sq,educ_level,married,female,y
6,40,1.0,2.0,1,21.0,1,50.0,2018.0,2,565000.0,CA,0.0,1600,BAplus,1,0,13.244582780038517
6,39,1.0,2.0,1,21.0,2,50.0,2017.0,2,150000.0,CA,1.0,1521,BAplus,1,1,11.918397239722838
6,42,1.0,1.0,1,21.0,1,52.0,2017.0,2,250000.0,CA,1.0,1764,BAplus,1,0,12.429220196836383
6,53,1.0,3.0,3,17.0,2,40.0,2018.0,2,86000.0,CA,0.0,2809,HS,0,1,11.362114203075018
6,32,1.0,1.0,1,22.0,2,40.0,2017.0,2,84000.0,CA,1.0,1024,BAplus,1,1,11.338583982516495
6,36,1.0,1.0,1,24.0,1,45.0,2017.0,2,103000.0,CA,1.0,1296,BAplus,1,0,11.542493975902508
6,32,1.0,1.0,1,22.0,1,50.0,2017.0,2,250000.0,CA,1.0,1024,BAplus,1,0,12.429220196836383
6,38,1.0,1.0,1,22.0,1,40.0,2017.0,2,95000.0,CA,1.0,1444,BAplus,1,0,11.461642696843066
6,30,1.0,3.0,5,21.0,1,40.0,2017.0,2,140000.0,CA,1.0,900,BAplus,0,0,11.849404844423074
6,45,1.0,1.0,1,21.0,1,40.0,2017.0,2,125000.0,CA,1.0,2025,BAplus,1,0,11.736077016252437
6,31,1.0,1.0,1,21.0,1,40.0,2018.0,2,97000.0,CA,0.0,961,BAplus,1,0,11.48247656671073
6,36,1.0,2.0,1,22.0,1,40.0,2018.0,2,150000.0,CA,0.0,1296,BAplus,1,0,11.918397239722838
6,32,1.0,1.0,1,22.0,1,40.0,2017.0,2,95000.0,CA,1.0,1024,BAplus,1,0,11.461642696843066
6,27,1.0,1.0,5,22.0,1,50.0,2017.0,2,117500.0,CA,1.0,729,BAplus,0,0,11.674202123168433
6,39,4.0,1.0,5,23.0,1,50.0,2017.0,2,200000.0,CA,1.0,1521,BAplus,0,0,12.206077645517674
6,44,1.0,2.0,1,16.0,2,40.0,2017.0,2,100000.0,CA,1.0,1936,HS,1,1,11.51293546492023
6,38,2.0,2.0,1,15.0,1,40.0,2018.0,2,100000.0,CA,0.0,1444,<HS,1,0,11.51293546492023
6,26,1.0,2.0,5,22.0,1,42.0,2017.0,2,115100.0,CA,1.0,676,BAplus,0,0,11.65356528276954
6,25,1.0,1.0,5,22.0,1,40.0,2017.0,2,166000.0,CA,1.0,625,BAplus,0,0,12.019749091416921
6,35,1.0,1.0,1,24.0,1,50.0,2017.0,2,177700.0,CA,1.0,1225,BAplus,1,0,12.087857641588924
6,29,1.0,1.0,1,22.0,1,40.0,2017.0,2,100000.0,CA,1.0,841,BAplus,1,0,11.51293546492023
6,32,1.0,1.0,1,22.0,1,40.0,2017.0,2,100050.0,CA,1.0,1024,BAplus,1,0,11.513435334964429
6,29,1.0,1.0,5,22.0,1,45.0,2017.0,2,210000.0,CA,1.0,841,BAplus,0,0,12.25486757159303
6,40,1.0,1.0,1,24.0,1,50.0,2018.0,2,136000.0,CA,0.0,1600,BAplus,1,0,11.820417517632333
6,32,5.0,1.0,1,24.0,1,40.0,2017.0,2,91000.0,CA,1.0,1024,BAplus,1,0,11.418625774449596
6,36,1.0,2.0,1,22.0,1,40.0,2017.0,2,127700.0,CA,1.0,1296,BAplus,1,0,11.757446872843532
6,50,3.0,1.0,1,24.0,1,40.0,2017.0,2,150000.0,CA,1.0,2500,BAplus,1,0,11.918397239722838
6,37,1.0,1.0,1,22.0,1,45.0,2017.0,2,201000.0,CA,1.0,1369,BAplus,1,0,12.211065162153215
6,37,1.0,1.0,1,21.0,2,40.0,2017.0,2,150000.0,CA,1.0,1369,BAplus,1,1,11.918397239722838
6,30,1.0,1.0,4,23.0,1,40.0,2017.0,2,130000.0,CA,1.0,900,BAplus,0,0,11.775297421715827
6,40,1.0,1.0,1,21.0,2,65.0,2017.0,2,140000.0,CA,1.0,1600,BAplus,1,1,11.849404844423074
6,33,1.0,1.0,1,21.0,1,40.0,2017.0,2,565000.0,CA,1.0,1089,BAplus,1,0,13.244582780038517
6,34,1.0,2.0,1,18.0,2,40.0,2018.0,2,85000.0,CA,0.0,1156,SomeCollege,1,1,11.350418300109132
6,43,5.0,1.0,1,24.0,1,40.0,2018.0,2,100000.0,CA,0.0,1849,BAplus,1,0,11.51293546492023
6,34,1.0,1.0,1,21.0,2,55.0,2017.0,2,91000.0,CA,1.0,1156,BAplus,1,1,11.418625774449596
6,35,1.0,1.0,1,21.0,1,40.0,2017.0,2,170000.0,CA,1.0,1225,BAplus,1,0,12.04355959836804
6,32,1.0,1.0,1,22.0,1,40.0,2017.0,2,128000.0,CA,1.0,1024,BAplus,1,0,11.759793355371237
6,30,1.0,1.0,1,22.0,1,40.0,2017.0,2,565000.0,CA,1.0,900,BAplus,1,0,13.244582780038517
6,35,1.0,1.0,1,22.0,1,50.0,2017.0,2,160400.0,CA,1.0,1225,BAplus,1,0,11.985432208809083
6,46,1.0,1.0,1,22.0,1,45.0,2017.0,2,115000.0,CA,1.0,2116,BAplus,1,0,11.652696102959753
6,37,1.0,1.0,1,22.0,2,40.0,2018.0,2,128000.0,CA,0.0,1369,BAplus,1,1,11.759793355371237
6,36,1.0,1.0,1,23.0,1,50.0,2017.0,2,120000.0,CA,1.0,1296,BAplus,1,0,11.695255355062795
6,25,1.0,1.0,5,22.0,1,45.0,2017.0,2,140000.0,CA,1.0,625,BAplus,0,0,11.849404844423074
6,25,1.0,1.0,5,22.0,2,45.0,2017.0,2,157000.0,CA,1.0,625,BAplus,0,1,11.964007453736912
6,37,1.0,1.0,1,21.0,1,40.0,2017.0,2,145000.0,CA,1.0,1369,BAplus,1,0,11.884495917930655
6,25,1.0,1.0,5,22.0,1,40.0,2018.0,2,130000.0,CA,0.0,625,BAplus,0,0,11.775297421715827
6,31,1.0,1.0,1,22.0,1,40.0,2018.0,2,301000.0,CA,0.0,961,BAplus,1,0,12.614868865984631
6,35,4.0,1.0,1,24.0,1,40.0,2017.0,2,99000.0,CA,1.0,1225,BAplus,1,0,11.502885230075814
6,41,7.0,2.0,1,16.0,1,40.0,2018.0,2,100000.0,CA,0.0,1681,HS,1,0,11.51293546492023
8,36,1.0,1.0,5,24.0,1,40.0,2018.0,2,61200.0,CO,0.0,1296,BAplus,0,0,11.021918808236205
8,38,1.0,1.0,1,16.0,2,40.0,2017.0,2,62200.0,CO,1.0,1444,HS,1,1,11.038126355768453
8,41,1.0,1.0,1,21.0,1,45.0,2017.0,2,100100.0,CO,1.0,1681,BAplus,1,0,11.513934955263402
8,41,1.0,1.0,1,21.0,1,40.0,2018.0,2,140000.0,CO,0.0,1681,BAplus,1,0,11.849404844423074
8,28,1.0,1.0,5,20.0,2,99.0,2018.0,2,65000.0,CO,0.0,784,SomeCollege,0,1,11.082157933374816
8,31,1.0,2.0,1,21.0,1,40.0,2017.0,2,75000.0,CO,1.0,961,BAplus,1,0,11.225256725762893
8,35,1.0,1.0,1,23.0,1,40.0,2017.0,2,80000.0,CO,1.0,1225,BAplus,1,0,11.289794413577894
8,32,1.0,1.0,1,21.0,1,40.0,2017.0,2,73000.0,CO,1.0,1024,BAplus,1,0,11.19822841866684
8,36,1.0,1.0,5,19.0,1,55.0,2018.0,2,65000.0,CO,0.0,1296,SomeCollege,0,0,11.082157933374816
8,27,2.0,2.0,5,22.0,2,40.0,2017.0,2,60000.0,CO,1.0,729,BAplus,0,1,11.002116507732017
8,34,5.0,1.0,1,21.0,1,60.0,2017.0,2,60000.0,CO,1.0,1156,BAplus,1,0,11.002116507732017
8,39,1.0,1.0,1,23.0,1,60.0,2018.0,2,175000.0,CO,0.0,1521,BAplus,1,0,12.07254696717504
8,29,1.0,1.0,1,23.0,1,40.0,2017.0,2,116000.0,CO,1.0,841,BAplus,1,0,11.661354090741
8,25,1.0,2.0,1,22.0,2,40.0,2018.0,2,62000.0,CO,0.0,625,BAplus,1,1,11.034905792929415
8,37,1.0,1.0,1,21.0,1,40.0,2017.0,2,90000.0,CO,1.0,1369,BAplus,1,0,11.407576060361786
8,49,1.0,1.0,3,20.0,2,40.0,2018.0,2,60000.0,CO,0.0,2401,SomeCollege,0,1,11.002116507732017
8,35,1.0,1.0,1,22.0,1,40.0,2018.0,2,68000.0,CO,0.0,1225,BAplus,1,0,11.127277689932466
9,31,1.0,2.0,1,22.0,1,40.0,2017.0,2,100000.0,CT,1.0,961,BAplus,1,0,11.51293546492023
9,42,7.0,1.0,1,22.0,2,40.0,2018.0,2,100000.0,CT,0.0,1764,BAplus,1,1,11.51293546492023
9,28,1.0,1.0,5,22.0,2,40.0,2017.0,2,82000.0,CT,1.0,784,BAplus,0,1,11.314486721293981
9,36,1.0,1.0,5,22.0,1,48.0,2017.0,2,90000.0,CT,1.0,1296,BAplus,0,0,11.407576060361786
9,34,1.0,1.0,1,22.0,1,40.0,2017.0,2,80000.0,CT,1.0,1156,BAplus,1,0,11.289794413577894
9,38,1.0,1.0,1,21.0,1,40.0,2017.0,2,102000.0,CT,1.0,1444,BAplus,1,0,11.532737896139919
9,37,1.0,1.0,5,23.0,2,48.0,2017.0,2,215000.0,CT,1.0,1369,BAplus,0,1,12.278397958261774
9,46,1.0,1.0,1,22.0,1,60.0,2017.0,2,793000.0,CT,1.0,2116,BAplus,1,0,13.583579761650238
9,48,5.0,1.0,1,22.0,1,45.0,2017.0,2,75000.0,CT,1.0,2304,BAplus,1,0,11.225256725762893
9,41,1.0,1.0,1,22.0,1,40.0,2017.0,2,132500.0,CT,1.0,1681,BAplus,1,0,11.794345471549745
9,32,1.0,1.0,1,22.0,1,45.0,2017.0,2,72000.0,CT,1.0,1024,BAplus,1,0,11.184435286790631
9,28,4.0,2.0,1,19.0,2,40.0,2018.0,2,80000.0,CT,0.0,784,SomeCollege,1,1,11.289794413577894
9,41,1.0,1.0,1,22.0,1,40.0,2017.0,2,96000.0,CT,1.0,1681,BAplus,1,0,11.472113887062386
9,52,1.0,1.0,1,20.0,1,40.0,2017.0,2,136030.0,CT,1.0,2704,SomeCollege,1,0,11.820638079920016
9,29,1.0,3.0,1,21.0,1,40.0,2018.0,2,100300.0,CT,0.0,841,BAplus,1,0,11.515930943990057
9,36,1.0,1.0,1,21.0,1,45.0,2017.0,2,72000.0,CT,1.0,1296,BAplus,1,0,11.184435286790631
9,30,6.0,3.0,3,21.0,1,50.0,2017.0,2,70000.0,CT,1.0,900,BAplus,0,0,11.156264806643742
9,40,1.0,1.0,1,22.0,2,50.0,2018.0,2,100000.0,CT,0.0,1600,BAplus,1,1,11.51293546492023
9,33,1.0,1.0,1,21.0,1,40.0,2017.0,2,80000.0,CT,1.0,1089,BAplus,1,0,11.289794413577894
9,33,2.0,1.0,1,21.0,1,42.0,2018.0,2,82400.0,CT,0.0,1089,BAplus,1,0,11.319352851746254
10,42,1.0,3.0,1,21.0,1,40.0,2017.0,2,92000.0,DE,1.0,1764,BAplus,1,0,11.429554725537322
10,39,1.0,1.0,1,21.0,1,40.0,2017.0,2,96000.0,DE,1.0,1521,BAplus,1,0,11.472113887062386
10,29,1.0,1.0,5,22.0,1,40.0,2017.0,2,70000.0,DE,1.0,841,BAplus,0,0,11.156264806643742
12,44,6.0,3.0,1,20.0,1,40.0,2017.0,2,48000.0,FL,1.0,1936,SomeCollege,1,0,10.778977123006351
12,47,1.0,2.0,4,20.0,1,45.0,2017.0,2,47900.0,FL,1.0,2209,SomeCollege,0,0,10.776891660007811
12,27,1.0,1.0,1,22.0,1,40.0,2018.0,2,95000.0,FL,0.0,729,BAplus,1,0,11.461642696843066
12,38,1.0,2.0,1,21.0,1,40.0,2017.0,2,50000.0,FL,1.0,1444,BAplus,1,0,10.819798284210286
12,47,1.0,1.0,1,21.0,2,60.0,2018.0,2,70000.0,FL,0.0,2209,BAplus,1,1,11.156264806643742
12,42,1.0,1.0,1,22.0,1,45.0,2017.0,2,165000.0,FL,1.0,1764,BAplus,1,0,12.013706813470414
12,37,5.0,2.0,1,21.0,1,40.0,2018.0,2,73000.0,FL,0.0,1369,BAplus,1,0,11.19822841866684
12,31,2.0,1.0,5,22.0,2,35.0,2017.0,2,70000.0,FL,1.0,961,BAplus,0,1,11.156264806643742
12,51,1.0,1.0,1,24.0,1,70.0,2017.0,2,66000.0,FL,1.0,2601,BAplus,1,0,11.097425172408931
12,52,1.0,1.0,1,16.0,1,40.0,2018.0,2,438000.0,FL,0.0,2704,HS,1,0,12.989976472461
12,50,1.0,4.0,1,16.0,1,35.0,2017.0,2,490000.0,FL,1.0,2500,HS,1,0,13.102162710901053
12,44,1.0,1.0,1,22.0,1,44.0,2018.0,2,340000.0,FL,0.0,1936,BAplus,1,0,12.73670383776449
12,27,1.0,4.0,5,18.0,1,50.0,2017.0,2,50000.0,FL,1.0,729,SomeCollege,0,0,10.819798284210286
12,38,1.0,2.0,1,22.0,1,45.0,2017.0,2,79000.0,FL,1.0,1444,BAplus,1,0,11.277215789596893
12,53,1.0,3.0,1,22.0,2,40.0,2017.0,2,70000.0,FL,1.0,2809,BAplus,1,1,11.156264806643742
12,38,1.0,2.0,1,22.0,1,40.0,2017.0,2,63000.0,FL,1.0,1444,BAplus,1,0,11.050905878263567
12,38,2.0,2.0,1,19.0,1,28.0,2018.0,2,51000.0,FL,0.0,1444,SomeCollege,1,0,10.839600519357369
12,42,1.0,1.0,1,22.0,1,55.0,2017.0,2,196000.0,FL,1.0,1764,BAplus,1,0,12.185875040240456
12,39,1.0,1.0,1,22.0,2,50.0,2017.0,2,136000.0,FL,1.0,1521,BAplus,1,1,11.820417517632333
12,29,1.0,1.0,1,21.0,1,40.0,2017.0,2,68000.0,FL,1.0,841,BAplus,1,0,11.127277689932466
12,31,1.0,1.0,5,24.0,2,40.0,2017.0,2,47000.0,FL,1.0,961,BAplus,0,1,10.757924157061597
12,41,1.0,4.0,3,16.0,2,40.0,2017.0,2,74000.0,FL,1.0,1681,HS,0,1,11.211833885608513
12,28,1.0,1.0,5,21.0,1,40.0,2018.0,2,60000.0,FL,0.0,784,BAplus,0,0,11.002116507732017
12,35,1.0,1.0,1,21.0,1,40.0,2017.0,2,87700.0,FL,1.0,1225,BAplus,1,0,11.381688580803818
12,39,4.0,1.0,5,24.0,1,45.0,2018.0,2,60000.0,FL,0.0,1521,BAplus,0,0,11.002116507732017
12,46,5.0,1.0,1,21.0,1,40.0,2017.0,2,96000.0,FL,1.0,2116,BAplus,1,0,11.472113887062386
12,33,1.0,2.0,1,22.0,1,50.0,2018.0,2,60500.0,FL,0.0,1089,BAplus,1,0,11.010415172807951
12,45,7.0,2.0,1,21.0,2,40.0,2017.0,2,90000.0,FL,1.0,2025,BAplus,1,1,11.407576060361786
12,27,1.0,1.0,5,22.0,1,40.0,2018.0,2,80000.0,FL,0.0,729,BAplus,0,0,11.289794413577894
12,47,1.0,2.0,1,24.0,1,50.0,2017.0,2,180000.0,FL,1.0,2209,BAplus,1,0,12.100717685412471
12,33,4.0,1.0,5,23.0,2,52.0,2017.0,2,52000.0,FL,1.0,1089,BAplus,0,1,10.859018228147887
12,40,1.0,1.0,4,21.0,1,40.0,2018.0,2,215000.0,FL,0.0,1600,BAplus,0,0,12.278397958261774
12,31,1.0,2.0,5,20.0,1,45.0,2017.0,2,50000.0,FL,1.0,961,SomeCollege,0,0,10.819798284210286
12,37,1.0,1.0,1,21.0,1,40.0,2017.0,2,105000.0,FL,1.0,1369,BAplus,1,0,11.561725152903833
12,44,4.0,1.0,1,24.0,1,60.0,2017.0,2,110000.0,FL,1.0,1936,BAplus,1,0,11.608244735642321
12,48,1.0,1.0,1,22.0,1,45.0,2017.0,2,154000.0,FL,1.0,2304,BAplus,1,0,11.944714374881176
12,31,1.0,2.0,1,24.0,1,40.0,2017.0,2,47500.0,FL,1.0,961,BAplus,1,0,10.768506042432708
12,37,1.0,1.0,1,20.0,1,50.0,2017.0,2,50000.0,FL,1.0,1369,SomeCollege,1,0,10.819798284210286
12,35,7.0,1.0,1,16.0,1,45.0,2018.0,2,48000.0,FL,0.0,1225,HS,1,0,10.778977123006351
12,30,1.0,1.0,1,23.0,1,45.0,2018.0,2,68000.0,FL,0.0,900,BAplus,1,0,11.127277689932466
12,32,1.0,1.0,1,21.0,2,50.0,2017.0,2,105000.0,FL,1.0,1024,BAplus,1,1,11.561725152903833
12,25,1.0,1.0,1,21.0,2,40.0,2017.0,2,55000.0,FL,1.0,625,BAplus,1,1,10.915106645867503
12,33,1.0,1.0,1,22.0,1,45.0,2017.0,2,90000.0,FL,1.0,1089,BAplus,1,0,11.407576060361786
12,31,1.0,1.0,1,16.0,1,40.0,2018.0,2,198000.0,FL,0.0,961,HS,1,0,12.19602736016897
12,41,7.0,2.0,1,21.0,1,40.0,2018.0,2,48000.0,FL,0.0,1681,BAplus,1,0,10.778977123006351
12,32,5.0,2.0,1,21.0,2,40.0,2017.0,2,90000.0,FL,1.0,1024,BAplus,1,1,11.407576060361786
12,49,1.0,3.0,5,21.0,2,50.0,2017.0,2,100000.0,FL,1.0,2401,BAplus,0,1,11.51293546492023
12,49,1.0,2.0,3,20.0,2,80.0,2017.0,2,55000.0,FL,1.0,2401,SomeCollege,0,1,10.915106645867503
12,27,1.0,1.0,5,21.0,2,45.0,2017.0,2,50000.0,FL,1.0,729,BAplus,0,1,10.819798284210286
12,32,1.0,1.0,1,21.0,1,40.0,2017.0,2,95000.0,FL,1.0,1024,BAplus,1,0,11.461642696843066
12,31,1.0,2.0,5,16.0,2,40.0,2017.0,2,95000.0,FL,1.0,961,HS,0,1,11.461642696843066
12,46,7.0,1.0,1,23.0,1,20.0,2018.0,2,60000.0,FL,0.0,2116,BAplus,1,0,11.002116507732017
12,31,3.0,2.0,1,1.0,1,40.0,2018.0,2,48000.0,FL,0.0,961,<HS,1,0,10.778977123006351
12,33,1.0,1.0,1,22.0,1,50.0,2017.0,2,150000.0,FL,1.0,1089,BAplus,1,0,11.918397239722838
12,48,6.0,1.0,1,22.0,1,42.0,2017.0,2,371000.0,FL,1.0,2304,BAplus,1,0,12.82396003700373
12,34,1.0,1.0,1,23.0,1,40.0,2018.0,2,60000.0,FL,0.0,1156,BAplus,1,0,11.002116507732017
12,29,1.0,2.0,5,21.0,1,50.0,2017.0,2,60000.0,FL,1.0,841,BAplus,0,0,11.002116507732017
12,33,1.0,2.0,5,19.0,2,39.0,2018.0,2,60000.0,FL,0.0,1089,SomeCollege,0,1,11.002116507732017
12,50,3.0,1.0,1,21.0,2,40.0,2017.0,2,47000.0,FL,1.0,2500,BAplus,1,1,10.757924157061597
12,33,1.0,1.0,1,21.0,1,40.0,2017.0,2,76000.0,FL,1.0,1089,BAplus,1,0,11.23850177707664
12,37,6.0,3.0,5,22.0,2,40.0,2018.0,2,50000.0,FL,0.0,1369,BAplus,0,1,10.819798284210286
12,30,1.0,2.0,1,22.0,2,24.0,2017.0,2,75000.0,FL,1.0,900,BAplus,1,1,11.225256725762893
12,31,1.0,2.0,1,21.0,1,45.0,2017.0,2,66000.0,FL,1.0,961,BAplus,1,0,11.097425172408931
12,50,7.0,2.0,1,22.0,1,45.0,2017.0,2,219000.0,FL,1.0,2500,BAplus,1,0,12.296831574998258
12,30,1.0,1.0,1,19.0,2,40.0,2017.0,2,48600.0,FL,1.0,900,SomeCollege,1,1,10.791399385808587
12,34,1.0,4.0,1,19.0,1,40.0,2017.0,2,50000.0,FL,1.0,1156,SomeCollege,1,0,10.819798284210286
12,35,1.0,2.0,5,19.0,2,40.0,2017.0,2,52000.0,FL,1.0,1225,SomeCollege,0,1,10.859018228147887
12,48,1.0,1.0,1,21.0,2,40.0,2017.0,2,80000.0,FL,1.0,2304,BAplus,1,1,11.289794413577894
12,31,1.0,2.0,1,22.0,2,40.0,2018.0,2,90000.0,FL,0.0,961,BAplus,1,1,11.407576060361786
12,50,1.0,4.0,1,19.0,2,55.0,2018.0,2,60000.0,FL,0.0,2500,SomeCollege,1,1,11.002116507732017
12,53,1.0,3.0,5,22.0,1,40.0,2018.0,2,140000.0,FL,0.0,2809,BAplus,0,0,11.849404844423074
12,40,1.0,3.0,3,21.0,2,40.0,2018.0,2,66000.0,FL,0.0,1600,BAplus,0,1,11.097425172408931
12,40,1.0,2.0,1,21.0,1,55.0,2017.0,2,55000.0,FL,1.0,1600,BAplus,1,0,10.915106645867503
12,46,8.0,1.0,1,16.0,1,30.0,2017.0,2,150000.0,FL,1.0,2116,HS,1,0,11.918397239722838
12,46,1.0,1.0,1,19.0,2,50.0,2017.0,2,61000.0,FL,1.0,2116,SomeCollege,1,1,11.0186455364637
12,32,1.0,1.0,5,16.0,1,40.0,2017.0,2,65000.0,FL,1.0,1024,HS,0,0,11.082157933374816
12,44,1.0,1.0,1,21.0,1,40.0,2018.0,2,476000.0,FL,0.0,1936,BAplus,1,0,13.073175234051686
12,28,1.0,1.0,5,22.0,1,20.0,2017.0,2,60000.0,FL,1.0,784,BAplus,0,0,11.002116507732017
12,38,1.0,1.0,1,22.0,1,40.0,2017.0,2,80000.0,FL,1.0,1444,BAplus,1,0,11.289794413577894
12,54,1.0,2.0,1,21.0,2,40.0,2018.0,2,106000.0,FL,0.0,2916,BAplus,1,1,11.571203807011969
12,37,1.0,1.0,1,21.0,1,40.0,2018.0,2,100000.0,FL,0.0,1369,BAplus,1,0,11.51293546492023
12,46,1.0,1.0,1,22.0,1,50.0,2017.0,2,200000.0,FL,1.0,2116,BAplus,1,0,12.206077645517674
12,41,1.0,1.0,1,22.0,1,40.0,2018.0,2,150000.0,FL,0.0,1681,BAplus,1,0,11.918397239722838
12,33,1.0,2.0,5,21.0,1,40.0,2017.0,2,61000.0,FL,1.0,1089,BAplus,0,0,11.0186455364637
12,26,1.0,2.0,5,21.0,1,40.0,2017.0,2,62000.0,FL,1.0,676,BAplus,0,0,11.034905792929415
12,39,2.0,1.0,1,24.0,1,40.0,2018.0,2,100000.0,FL,0.0,1521,BAplus,1,0,11.51293546492023
12,36,5.0,2.0,1,21.0,1,30.0,2017.0,2,67000.0,FL,1.0,1296,BAplus,1,0,11.112462823634855
12,48,1.0,1.0,5,21.0,1,40.0,2017.0,2,75000.0,FL,1.0,2304,BAplus,0,0,11.225256725762893
12,42,1.0,1.0,1,21.0,1,44.0,2017.0,2,476000.0,FL,1.0,1764,BAplus,1,0,13.073175234051686
12,44,1.0,1.0,1,22.0,1,50.0,2017.0,2,100000.0,FL,1.0,1936,BAplus,1,0,11.51293546492023
12,44,1.0,1.0,1,22.0,1,40.0,2018.0,2,100000.0,FL,0.0,1936,BAplus,1,0,11.51293546492023
12,43,1.0,1.0,5,21.0,1,40.0,2017.0,2,50000.0,FL,1.0,1849,BAplus,0,0,10.819798284210286
12,50,7.0,2.0,1,24.0,1,40.0,2017.0,2,50000.0,FL,1.0,2500,BAplus,1,0,10.819798284210286
12,43,1.0,1.0,1,22.0,1,35.0,2018.0,2,95000.0,FL,0.0,1849,BAplus,1,0,11.461642696843066
12,41,1.0,1.0,1,22.0,2,35.0,2018.0,2,70000.0,FL,0.0,1681,BAplus,1,1,11.156264806643742
12,26,1.0,4.0,5,19.0,2,40.0,2017.0,2,57000.0,FL,1.0,676,SomeCollege,0,1,10.950824090522445
12,33,1.0,1.0,1,21.0,1,40.0,2017.0,2,65000.0,FL,1.0,1089,BAplus,1,0,11.082157933374816
12,34,2.0,2.0,1,24.0,1,65.0,2017.0,2,48000.0,FL,1.0,1156,BAplus,1,0,10.778977123006351
12,40,7.0,1.0,1,22.0,1,50.0,2017.0,2,100000.0,FL,1.0,1600,BAplus,1,0,11.51293546492023
12,46,1.0,1.0,1,22.0,1,48.0,2017.0,2,240000.0,FL,1.0,2116,BAplus,1,0,12.388398368982115
12,36,1.0,1.0,1,22.0,1,40.0,2017.0,2,60000.0,FL,1.0,1296,BAplus,1,0,11.002116507732017
12,43,1.0,2.0,1,21.0,1,40.0,2017.0,2,115060.0,FL,1.0,1849,BAplus,1,0,11.653217701497194
12,50,1.0,3.0,1,23.0,1,50.0,2018.0,2,254000.0,FL,0.0,2500,BAplus,1,0,12.445093483000798
12,38,1.0,2.0,1,22.0,1,40.0,2018.0,2,230000.0,FL,0.0,1444,BAplus,1,0,12.345838935721968
12,49,1.0,1.0,1,23.0,2,20.0,2017.0,2,50000.0,FL,1.0,2401,BAplus,1,1,10.819798284210286
12,28,1.0,3.0,4,21.0,1,40.0,2017.0,2,56000.0,FL,1.0,784,BAplus,0,0,10.933124826700707
12,33,1.0,1.0,4,21.0,1,40.0,2018.0,2,135000.0,FL,0.0,1089,BAplus,0,0,11.813037464800539
12,31,3.0,1.0,5,16.0,2,48.0,2017.0,2,50000.0,FL,1.0,961,HS,0,1,10.819798284210286
12,30,1.0,1.0,5,19.0,1,48.0,2017.0,2,50000.0,FL,1.0,900,SomeCollege,0,0,10.819798284210286
12,40,7.0,1.0,5,24.0,1,60.0,2018.0,2,98000.0,FL,0.0,1600,BAplus,0,0,11.49273296168228
12,33,1.0,1.0,1,22.0,1,40.0,2017.0,2,78000.0,FL,1.0,1089,BAplus,1,0,11.264476926102367
12,43,1.0,1.0,1,22.0,2,40.0,2017.0,2,132000.0,FL,1.0,1849,BAplus,1,1,11.790564777297387
12,34,2.0,1.0,1,22.0,2,55.0,2018.0,2,65000.0,FL,0.0,1156,BAplus,1,1,11.082157933374816
12,35,1.0,1.0,1,21.0,1,40.0,2017.0,2,80000.0,FL,1.0,1225,BAplus,1,0,11.289794413577894
12,34,1.0,1.0,5,21.0,1,40.0,2017.0,2,70000.0,FL,1.0,1156,BAplus,0,0,11.156264806643742
12,31,1.0,1.0,1,22.0,1,40.0,2018.0,2,75000.0,FL,0.0,961,BAplus,1,0,11.225256725762893
12,54,1.0,1.0,1,22.0,1,40.0,2017.0,2,120000.0,FL,1.0,2916,BAplus,1,0,11.695255355062795
12,28,1.0,1.0,1,22.0,1,40.0,2018.0,2,60000.0,FL,0.0,784,BAplus,1,0,11.002116507732017
13,30,1.0,1.0,3,22.0,2,45.0,2018.0,2,80000.0,GA,0.0,900,BAplus,0,1,11.289794413577894
13,36,5.0,1.0,1,23.0,1,48.0,2018.0,2,123000.0,GA,0.0,1296,BAplus,1,0,11.719947764402807
13,36,1.0,1.0,1,21.0,1,40.0,2017.0,2,130000.0,GA,1.0,1296,BAplus,1,0,11.775297421715827
13,25,6.0,2.0,1,21.0,2,40.0,2017.0,2,75000.0,GA,1.0,625,BAplus,1,1,11.225256725762893
13,38,1.0,1.0,1,22.0,1,40.0,2018.0,2,100000.0,GA,0.0,1444,BAplus,1,0,11.51293546492023
13,25,4.0,1.0,5,22.0,1,40.0,2018.0,2,50000.0,GA,0.0,625,BAplus,0,0,10.819798284210286
13,35,1.0,1.0,1,21.0,1,40.0,2017.0,2,90040.0,GA,1.0,1225,BAplus,1,0,11.40802040113403
13,34,1.0,1.0,1,21.0,2,40.0,2017.0,2,135030.0,GA,1.0,1156,BAplus,1,1,11.813259660689349
13,39,1.0,1.0,5,21.0,1,50.0,2018.0,2,80000.0,GA,0.0,1521,BAplus,0,0,11.289794413577894
13,39,1.0,1.0,1,21.0,1,40.0,2017.0,2,90000.0,GA,1.0,1521,BAplus,1,0,11.407576060361786
13,34,1.0,1.0,1,22.0,1,40.0,2017.0,2,80000.0,GA,1.0,1156,BAplus,1,0,11.289794413577894
13,36,1.0,1.0,1,21.0,1,40.0,2017.0,2,178000.0,GA,1.0,1296,BAplus,1,0,12.08954444723597
13,36,1.0,1.0,1,21.0,2,40.0,2017.0,2,89000.0,GA,1.0,1296,BAplus,1,1,11.39640288460621
13,46,1.0,2.0,1,19.0,1,56.0,2018.0,2,145000.0,GA,0.0,2116,SomeCollege,1,0,11.884495917930655
