dataset,method,o,alpha,nominal_coverage,coverage_mean,coverage_se,coverage_std,coverage_n
fixedN21,D-HCP no within,25,0.175,0.825,0.849,0.01132249972400088,0.3582280381646966,1000.0
fixedN21,D-HCP no within,25,0.15,0.85,0.889,0.00993373041711924,0.31428932176861785,1000.0
fixedN21,D-HCP no within,25,0.125,0.875,0.889,0.00993373041711924,0.31428932176861785,1000.0
fixedN21,D-HCP no within,25,0.1,0.9,0.927,0.008226238508577293,0.2602666685127751,1000.0
fixedN21,D-HCP no within,25,0.075,0.925,0.962,0.006046155803483734,0.19129190414806527,1000.0
fixedN21,D-HCP no within,25,0.05,0.95,0.962,0.006046155803483734,0.19129190414806527,1000.0
fixedN21,D-HCP no within,30,0.25,0.75,0.78,0.01309961831505025,0.4144535821678609,1000.0
fixedN21,D-HCP no within,30,0.225,0.775,0.812,0.01235540367612487,0.3909076729981247,1000.0
fixedN21,D-HCP no within,30,0.2,0.8,0.812,0.01235540367612487,0.3909076729981247,1000.0
fixedN21,D-HCP no within,30,0.175,0.825,0.842,0.011534123287012326,0.36492351139542817,1000.0
fixedN21,D-HCP no within,30,0.15,0.85,0.878,0.010349685985574635,0.32744957355785825,1000.0
fixedN21,D-HCP no within,30,0.125,0.875,0.912,0.008958571314668425,0.28343665312788385,1000.0
fixedN21,D-HCP no within,30,0.1,0.9,0.901,0.009444522221901962,0.29881145943268017,1000.0
fixedN21,D-HCP no within,30,0.075,0.925,0.939,0.007568289106528638,0.239450070654273,1000.0
fixedN21,D-HCP no within,30,0.05,0.95,0.967,0.005648982209212561,0.17872588772459053,1000.0
fixedN21,D-HCP no within,35,0.25,0.75,0.753,0.013637851736985557,0.43148253403489834,1000.0
fixedN21,D-HCP no within,35,0.225,0.775,0.788,0.012925014506761683,0.4089293621436632,1000.0
fixedN21,D-HCP no within,35,0.2,0.8,0.818,0.01220147532063234,0.38603759535183224,1000.0
fixedN21,D-HCP no within,35,0.175,0.825,0.838,0.011651437679531227,0.36863517451796685,1000.0
fixedN21,D-HCP no within,35,0.15,0.85,0.866,0.010772372069326236,0.3408227694273963,1000.0
fixedN21,D-HCP no within,35,0.125,0.875,0.894,0.009734680272099335,0.30799165387857325,1000.0
fixedN21,D-HCP no within,35,0.1,0.9,0.921,0.008529888627643386,0.2698737331268677,1000.0
fixedN21,D-HCP no within,35,0.075,0.925,0.944,0.007270763371201131,0.23003677296666486,1000.0
fixedN21,D-HCP no within,35,0.05,0.95,0.974,0.005032295698784007,0.15921478998305827,1000.0
fixedN21,HCP,0,0.25,0.75,0.812,0.01235540367612487,0.3909076729981247,1000.0
fixedN21,HCP,0,0.225,0.775,0.849,0.01132249972400088,0.35822803816469656,1000.0
fixedN21,HCP,0,0.2,0.8,0.875,0.010458250331675944,0.33088439746304826,1000.0
fixedN21,HCP,0,0.175,0.825,0.906,0.009228434320078352,0.29197474077263813,1000.0
fixedN21,HCP,0,0.15,0.85,0.932,0.00796090447122687,0.2518718710762269,1000.0
fixedN21,HCP,0,0.125,0.875,0.954,0.006624499981130654,0.20958990416508122,1000.0
fixedN21,HCP,0,0.1,0.9,0.979,0.00453420334788814,0.1434558454005259,1000.0
fixedN21,HCP,0,0.075,0.925,1.0,0.0,0.0,1000.0
