experiment,o,alpha,coverage,width,method,dataset,nominal_coverage
450043,30,0.05,1,9.804289864573162,Std-CP,fixedN21,0.95
450044,30,0.05,1,13.178421758402596,Std-CP,fixedN21,0.95
450045,30,0.05,1,6.293217123262208,Std-CP,fixedN21,0.95
450046,30,0.05,0,6.600131736361195,Std-CP,fixedN21,0.95
450047,30,0.05,1,13.360939993280937,Std-CP,fixedN21,0.95
450048,30,0.05,1,8.657008720495867,Std-CP,fixedN21,0.95
450049,30,0.05,1,9.113567087520895,Std-CP,fixedN21,0.95
450050,30,0.05,1,9.5259179600545,Std-CP,fixedN21,0.95
450051,30,0.05,0,5.973260148611663,Std-CP,fixedN21,0.95
450052,30,0.05,1,5.7449143210369655,Std-CP,fixedN21,0.95
450053,30,0.05,1,8.585696069033226,Std-CP,fixedN21,0.95
450054,30,0.05,1,13.21492373416222,Std-CP,fixedN21,0.95
450055,30,0.05,1,5.212828947038389,Std-CP,fixedN21,0.95
450056,30,0.05,1,5.763872823058941,Std-CP,fixedN21,0.95
450057,30,0.05,1,4.534452100659827,Std-CP,fixedN21,0.95
450058,30,0.05,1,6.175534113176572,Std-CP,fixedN21,0.95
450059,30,0.05,1,6.852354777502761,Std-CP,fixedN21,0.95
450060,30,0.05,1,9.178185487880585,Std-CP,fixedN21,0.95
450061,30,0.05,1,3.946064030247083,Std-CP,fixedN21,0.95
450062,30,0.05,1,5.1665515321565785,Std-CP,fixedN21,0.95
450063,30,0.05,1,3.912917385710188,Std-CP,fixedN21,0.95
450064,30,0.05,1,3.5483286684820285,Std-CP,fixedN21,0.95
450065,30,0.05,1,6.656952178699065,Std-CP,fixedN21,0.95
450066,30,0.05,1,4.7376485862792075,Std-CP,fixedN21,0.95
450067,30,0.05,1,5.628287325351705,Std-CP,fixedN21,0.95
450068,30,0.05,1,8.626150142178119,Std-CP,fixedN21,0.95
450069,30,0.05,1,6.344322990225066,Std-CP,fixedN21,0.95
450070,30,0.05,1,2.537149930640734,Std-CP,fixedN21,0.95
450071,30,0.05,1,6.28542615816907,Std-CP,fixedN21,0.95
450072,30,0.05,1,4.570180759876355,Std-CP,fixedN21,0.95
450073,30,0.05,1,7.821047606583029,Std-CP,fixedN21,0.95
450074,30,0.05,1,4.68017379657402,Std-CP,fixedN21,0.95
450075,30,0.05,1,5.988758807803563,Std-CP,fixedN21,0.95
450076,30,0.05,1,3.5306244936105973,Std-CP,fixedN21,0.95
450077,30,0.05,1,3.841446001827034,Std-CP,fixedN21,0.95
450078,30,0.05,1,8.261885156163942,Std-CP,fixedN21,0.95
450079,30,0.05,1,4.039767082677152,Std-CP,fixedN21,0.95
450080,30,0.05,1,5.698526027858023,Std-CP,fixedN21,0.95
450081,30,0.05,1,5.50344182527103,Std-CP,fixedN21,0.95
450082,30,0.05,1,4.406839388650599,Std-CP,fixedN21,0.95
450083,30,0.05,1,6.713352800183548,Std-CP,fixedN21,0.95
450084,30,0.05,1,3.770093929404438,Std-CP,fixedN21,0.95
450085,30,0.05,1,5.165347354936895,Std-CP,fixedN21,0.95
450086,30,0.05,1,5.077685512480356,Std-CP,fixedN21,0.95
450087,30,0.05,1,5.96537835218668,Std-CP,fixedN21,0.95
450088,30,0.05,1,8.438710918828328,Std-CP,fixedN21,0.95
450089,30,0.05,1,9.057994151144063,Std-CP,fixedN21,0.95
450090,30,0.05,1,6.2901351244285095,Std-CP,fixedN21,0.95
450091,30,0.05,1,8.387763129620794,Std-CP,fixedN21,0.95
450092,30,0.05,1,7.699667588080523,Std-CP,fixedN21,0.95
450093,30,0.05,1,7.44148390551943,Std-CP,fixedN21,0.95
450094,30,0.05,1,7.899227502085015,Std-CP,fixedN21,0.95
450095,30,0.05,1,7.015588468659766,Std-CP,fixedN21,0.95
450096,30,0.05,1,6.078726156266505,Std-CP,fixedN21,0.95
450097,30,0.05,0,7.224939495731457,Std-CP,fixedN21,0.95
450098,30,0.05,1,5.509234838896903,Std-CP,fixedN21,0.95
450099,30,0.05,1,9.42250558223762,Std-CP,fixedN21,0.95
460000,30,0.05,1,4.714087236964109,Std-CP,fixedN21,0.95
460001,30,0.05,1,7.785107482229735,Std-CP,fixedN21,0.95
460002,30,0.05,1,4.968607573541326,Std-CP,fixedN21,0.95
460003,30,0.05,1,5.782975051193361,Std-CP,fixedN21,0.95
460004,30,0.05,1,6.0538616463617885,Std-CP,fixedN21,0.95
460005,30,0.05,1,4.90218899267521,Std-CP,fixedN21,0.95
460006,30,0.05,1,5.920795528108626,Std-CP,fixedN21,0.95
460007,30,0.05,1,5.271246913509934,Std-CP,fixedN21,0.95
460008,30,0.05,1,3.2659219590540305,Std-CP,fixedN21,0.95
460009,30,0.05,1,5.619599350506563,Std-CP,fixedN21,0.95
460010,30,0.05,1,6.776233388179676,Std-CP,fixedN21,0.95
460011,30,0.05,0,3.858871206400955,Std-CP,fixedN21,0.95
460012,30,0.05,1,3.762298638709923,Std-CP,fixedN21,0.95
460013,30,0.05,1,8.779666405206221,Std-CP,fixedN21,0.95
460014,30,0.05,0,5.864153204422605,Std-CP,fixedN21,0.95
460015,30,0.05,0,3.76185229015848,Std-CP,fixedN21,0.95
460016,30,0.05,1,7.712841201198387,Std-CP,fixedN21,0.95
460017,30,0.05,1,7.253418289236365,Std-CP,fixedN21,0.95
460018,30,0.05,1,3.290906938961127,Std-CP,fixedN21,0.95
460019,30,0.05,1,14.857756024484663,Std-CP,fixedN21,0.95
460020,30,0.05,1,8.974984476315107,Std-CP,fixedN21,0.95
460021,30,0.05,1,5.867766200392067,Std-CP,fixedN21,0.95
460022,30,0.05,1,3.6737121800792742,Std-CP,fixedN21,0.95
460023,30,0.05,1,7.645152063903875,Std-CP,fixedN21,0.95
460024,30,0.05,1,10.033101279339782,Std-CP,fixedN21,0.95
460025,30,0.05,1,5.933956506538694,Std-CP,fixedN21,0.95
460026,30,0.05,1,7.518531404903889,Std-CP,fixedN21,0.95
460027,30,0.05,1,4.421233961340159,Std-CP,fixedN21,0.95
460028,30,0.05,0,4.768267595316054,Std-CP,fixedN21,0.95
460029,30,0.05,1,5.530708028380452,Std-CP,fixedN21,0.95
460030,30,0.05,1,3.117495082795692,Std-CP,fixedN21,0.95
460031,30,0.05,1,4.9143032558127775,Std-CP,fixedN21,0.95
460032,30,0.05,1,7.712797950498256,Std-CP,fixedN21,0.95
460033,30,0.05,1,7.755239103038323,Std-CP,fixedN21,0.95
460034,30,0.05,1,9.50288009133678,Std-CP,fixedN21,0.95
460035,30,0.05,1,8.104199355714616,Std-CP,fixedN21,0.95
460036,30,0.05,1,4.992787512260854,Std-CP,fixedN21,0.95
460037,30,0.05,1,6.528452807708732,Std-CP,fixedN21,0.95
460038,30,0.05,1,6.710749356541442,Std-CP,fixedN21,0.95
460039,30,0.05,1,6.5379300151848,Std-CP,fixedN21,0.95
460040,30,0.05,1,5.240553823521456,Std-CP,fixedN21,0.95
460041,30,0.05,1,6.944728272845467,Std-CP,fixedN21,0.95
460042,30,0.05,1,5.211480246584145,Std-CP,fixedN21,0.95
460043,30,0.05,1,7.227633884437234,Std-CP,fixedN21,0.95
460044,30,0.05,1,9.738754390197554,Std-CP,fixedN21,0.95
460045,30,0.05,1,4.626376492281934,Std-CP,fixedN21,0.95
460046,30,0.05,1,3.738538026783039,Std-CP,fixedN21,0.95
460047,30,0.05,1,4.458064928220992,Std-CP,fixedN21,0.95
460048,30,0.05,1,10.391280883815792,Std-CP,fixedN21,0.95
460049,30,0.05,1,3.455155111788096,Std-CP,fixedN21,0.95
460050,30,0.05,1,6.199272630094084,Std-CP,fixedN21,0.95
460051,30,0.05,1,4.830643036960453,Std-CP,fixedN21,0.95
460052,30,0.05,1,9.179812872321405,Std-CP,fixedN21,0.95
460053,30,0.05,1,4.635256679187357,Std-CP,fixedN21,0.95
460054,30,0.05,1,6.949780484851267,Std-CP,fixedN21,0.95
460055,30,0.05,1,9.566524171832585,Std-CP,fixedN21,0.95
460056,30,0.05,1,5.134728642009385,Std-CP,fixedN21,0.95
460057,30,0.05,1,8.284412664868697,Std-CP,fixedN21,0.95
460058,30,0.05,1,5.625569221488064,Std-CP,fixedN21,0.95
460059,30,0.05,1,6.6278305657434515,Std-CP,fixedN21,0.95
460060,30,0.05,1,4.55038896886058,Std-CP,fixedN21,0.95
460061,30,0.05,1,6.764817906481976,Std-CP,fixedN21,0.95
460062,30,0.05,1,4.402313910191774,Std-CP,fixedN21,0.95
460063,30,0.05,1,5.440173452970178,Std-CP,fixedN21,0.95
460064,30,0.05,0,5.018519235420937,Std-CP,fixedN21,0.95
460065,30,0.05,1,6.611992142359326,Std-CP,fixedN21,0.95
460066,30,0.05,1,8.398265481184943,Std-CP,fixedN21,0.95
460067,30,0.05,1,6.5833537079550215,Std-CP,fixedN21,0.95
460068,30,0.05,1,8.501950132619601,Std-CP,fixedN21,0.95
460069,30,0.05,1,8.455159573923162,Std-CP,fixedN21,0.95
460070,30,0.05,1,3.597108262548465,Std-CP,fixedN21,0.95
460071,30,0.05,1,6.19790273332913,Std-CP,fixedN21,0.95
460072,30,0.05,1,9.147370569576566,Std-CP,fixedN21,0.95
460073,30,0.05,1,7.208149861578228,Std-CP,fixedN21,0.95
460074,30,0.05,1,5.022487652755734,Std-CP,fixedN21,0.95
460075,30,0.05,1,5.102107410231609,Std-CP,fixedN21,0.95
460076,30,0.05,1,6.4078825564234805,Std-CP,fixedN21,0.95
460077,30,0.05,0,9.389638384046751,Std-CP,fixedN21,0.95
460078,30,0.05,1,5.805997644182916,Std-CP,fixedN21,0.95
460079,30,0.05,1,7.049767618756576,Std-CP,fixedN21,0.95
460080,30,0.05,1,7.250811091172518,Std-CP,fixedN21,0.95
460081,30,0.05,1,7.595697606672035,Std-CP,fixedN21,0.95
460082,30,0.05,1,5.130964559429572,Std-CP,fixedN21,0.95
460083,30,0.05,1,5.802245830196123,Std-CP,fixedN21,0.95
460084,30,0.05,1,6.020224574043199,Std-CP,fixedN21,0.95
460085,30,0.05,1,5.179212338360525,Std-CP,fixedN21,0.95
460086,30,0.05,1,7.766198964849906,Std-CP,fixedN21,0.95
460087,30,0.05,1,4.661834721492678,Std-CP,fixedN21,0.95
460088,30,0.05,1,6.322286285452726,Std-CP,fixedN21,0.95
460089,30,0.05,1,4.082519628113163,Std-CP,fixedN21,0.95
460090,30,0.05,1,4.846507075891019,Std-CP,fixedN21,0.95
460091,30,0.05,1,7.026445111402866,Std-CP,fixedN21,0.95
460092,30,0.05,0,5.434227372787003,Std-CP,fixedN21,0.95
460093,30,0.05,1,4.649209045323943,Std-CP,fixedN21,0.95
460094,30,0.05,1,10.263033222015196,Std-CP,fixedN21,0.95
460095,30,0.05,1,6.775113470539594,Std-CP,fixedN21,0.95
460096,30,0.05,1,4.185295401118141,Std-CP,fixedN21,0.95
460097,30,0.05,0,6.313745701941571,Std-CP,fixedN21,0.95
460098,30,0.05,1,10.913941723314863,Std-CP,fixedN21,0.95
460099,30,0.05,1,9.916063994706526,Std-CP,fixedN21,0.95
470000,30,0.05,1,9.31788532637168,Std-CP,fixedN21,0.95
470001,30,0.05,1,4.813206546847169,Std-CP,fixedN21,0.95
470002,30,0.05,1,5.579574917029735,Std-CP,fixedN21,0.95
470003,30,0.05,1,9.04692432213303,Std-CP,fixedN21,0.95
470004,30,0.05,1,2.7344263959805453,Std-CP,fixedN21,0.95
470005,30,0.05,1,5.272860253176541,Std-CP,fixedN21,0.95
470006,30,0.05,1,5.088524091659272,Std-CP,fixedN21,0.95
470007,30,0.05,1,4.153122637071817,Std-CP,fixedN21,0.95
470008,30,0.05,0,6.890423998432281,Std-CP,fixedN21,0.95
470009,30,0.05,1,5.826750467715671,Std-CP,fixedN21,0.95
470010,30,0.05,1,7.870364678380598,Std-CP,fixedN21,0.95
470011,30,0.05,1,4.713226370828854,Std-CP,fixedN21,0.95
470012,30,0.05,1,8.323385190681165,Std-CP,fixedN21,0.95
470013,30,0.05,1,6.020930920054852,Std-CP,fixedN21,0.95
470014,30,0.05,1,5.253291252180794,Std-CP,fixedN21,0.95
470015,30,0.05,1,5.8646193570457505,Std-CP,fixedN21,0.95
470016,30,0.05,1,7.8156287770917725,Std-CP,fixedN21,0.95
470017,30,0.05,1,4.58248496283036,Std-CP,fixedN21,0.95
470018,30,0.05,1,5.6296301979717995,Std-CP,fixedN21,0.95
470019,30,0.05,1,8.5773555328595,Std-CP,fixedN21,0.95
470020,30,0.05,1,6.329121518663088,Std-CP,fixedN21,0.95
470021,30,0.05,1,5.374499730992827,Std-CP,fixedN21,0.95
470022,30,0.05,1,4.665215409347933,Std-CP,fixedN21,0.95
470023,30,0.05,1,9.12998052437819,Std-CP,fixedN21,0.95
470024,30,0.05,1,6.718124660089515,Std-CP,fixedN21,0.95
470025,30,0.05,1,8.334559970368481,Std-CP,fixedN21,0.95
470026,30,0.05,1,4.735838539578772,Std-CP,fixedN21,0.95
470027,30,0.05,1,5.676190253891299,Std-CP,fixedN21,0.95
470028,30,0.05,1,7.749172640092631,Std-CP,fixedN21,0.95
470029,30,0.05,1,3.0813620148652685,Std-CP,fixedN21,0.95
470030,30,0.05,0,3.367051642373454,Std-CP,fixedN21,0.95
470031,30,0.05,1,7.535730228717121,Std-CP,fixedN21,0.95
470032,30,0.05,1,8.035312013525102,Std-CP,fixedN21,0.95
470033,30,0.05,1,5.166477545568125,Std-CP,fixedN21,0.95
470034,30,0.05,1,10.546317087929328,Std-CP,fixedN21,0.95
470035,30,0.05,1,8.960636095784956,Std-CP,fixedN21,0.95
470036,30,0.05,1,5.340675255772311,Std-CP,fixedN21,0.95
470037,30,0.05,1,5.766113041581438,Std-CP,fixedN21,0.95
470038,30,0.05,1,5.0326471101199814,Std-CP,fixedN21,0.95
470039,30,0.05,1,5.466983263685045,Std-CP,fixedN21,0.95
470040,30,0.05,1,6.219441712073532,Std-CP,fixedN21,0.95
470041,30,0.05,1,3.745636025564059,Std-CP,fixedN21,0.95
470042,30,0.05,1,7.741569364460099,Std-CP,fixedN21,0.95
470043,30,0.05,1,7.845350584167559,Std-CP,fixedN21,0.95
470044,30,0.05,1,3.703118675708914,Std-CP,fixedN21,0.95
470045,30,0.05,1,7.416063128033567,Std-CP,fixedN21,0.95
470046,30,0.05,1,10.110091667640653,Std-CP,fixedN21,0.95
470047,30,0.05,1,7.483475203616536,Std-CP,fixedN21,0.95
470048,30,0.05,1,6.286744730875256,Std-CP,fixedN21,0.95
470049,30,0.05,1,9.535271270693904,Std-CP,fixedN21,0.95
470050,30,0.05,1,6.015765979751285,Std-CP,fixedN21,0.95
470051,30,0.05,1,5.750225995703675,Std-CP,fixedN21,0.95
470052,30,0.05,1,3.066056301189386,Std-CP,fixedN21,0.95
470053,30,0.05,1,7.494879137003039,Std-CP,fixedN21,0.95
470054,30,0.05,1,7.499647053356281,Std-CP,fixedN21,0.95
470055,30,0.05,1,8.445683881003266,Std-CP,fixedN21,0.95
470056,30,0.05,1,5.527797766168657,Std-CP,fixedN21,0.95
470057,30,0.05,1,3.2543862834370985,Std-CP,fixedN21,0.95
470058,30,0.05,1,11.649392022020582,Std-CP,fixedN21,0.95
470059,30,0.05,1,6.822284040334971,Std-CP,fixedN21,0.95
470060,30,0.05,1,5.342754391254651,Std-CP,fixedN21,0.95
470061,30,0.05,1,4.352372341547541,Std-CP,fixedN21,0.95
470062,30,0.05,0,5.006357569585042,Std-CP,fixedN21,0.95
470063,30,0.05,1,3.7563569531009526,Std-CP,fixedN21,0.95
470064,30,0.05,0,6.955245774573648,Std-CP,fixedN21,0.95
470065,30,0.05,0,3.837159726496242,Std-CP,fixedN21,0.95
470066,30,0.05,1,6.565288959966217,Std-CP,fixedN21,0.95
470067,30,0.05,1,6.901343092867776,Std-CP,fixedN21,0.95
470068,30,0.05,1,4.51800166368939,Std-CP,fixedN21,0.95
470069,30,0.05,1,3.6713699237185153,Std-CP,fixedN21,0.95
470070,30,0.05,1,3.544345169422996,Std-CP,fixedN21,0.95
470071,30,0.05,0,4.968203536436587,Std-CP,fixedN21,0.95
470072,30,0.05,1,4.945912200792554,Std-CP,fixedN21,0.95
470073,30,0.05,1,3.604666968165078,Std-CP,fixedN21,0.95
470074,30,0.05,1,9.003062099607234,Std-CP,fixedN21,0.95
470075,30,0.05,1,6.995174873769381,Std-CP,fixedN21,0.95
470076,30,0.05,0,5.310337966049133,Std-CP,fixedN21,0.95
470077,30,0.05,0,5.022982376374202,Std-CP,fixedN21,0.95
470078,30,0.05,1,10.552903240354258,Std-CP,fixedN21,0.95
470079,30,0.05,1,7.761745903886101,Std-CP,fixedN21,0.95
470080,30,0.05,1,6.033921156102352,Std-CP,fixedN21,0.95
470081,30,0.05,1,7.625708435308653,Std-CP,fixedN21,0.95
470082,30,0.05,1,9.776229658606272,Std-CP,fixedN21,0.95
470083,30,0.05,1,6.010486247876891,Std-CP,fixedN21,0.95
470084,30,0.05,1,5.108435837172383,Std-CP,fixedN21,0.95
470085,30,0.05,1,3.589147157704664,Std-CP,fixedN21,0.95
470086,30,0.05,0,5.66901010986318,Std-CP,fixedN21,0.95
470087,30,0.05,1,6.377938089639945,Std-CP,fixedN21,0.95
470088,30,0.05,1,13.302857589495218,Std-CP,fixedN21,0.95
470089,30,0.05,1,4.617839516909299,Std-CP,fixedN21,0.95
470090,30,0.05,1,7.388686474327031,Std-CP,fixedN21,0.95
470091,30,0.05,1,10.34328597762054,Std-CP,fixedN21,0.95
470092,30,0.05,1,8.796849570734144,Std-CP,fixedN21,0.95
470093,30,0.05,1,4.352587422675097,Std-CP,fixedN21,0.95
470094,30,0.05,1,6.88204551191939,Std-CP,fixedN21,0.95
470095,30,0.05,1,3.5224249370803675,Std-CP,fixedN21,0.95
470096,30,0.05,1,4.03328741216559,Std-CP,fixedN21,0.95
470097,30,0.05,1,7.797438445697688,Std-CP,fixedN21,0.95
470098,30,0.05,1,5.087656045299022,Std-CP,fixedN21,0.95
470099,30,0.05,1,6.358830179959641,Std-CP,fixedN21,0.95
480000,30,0.05,1,8.325846821036272,Std-CP,fixedN21,0.95
480001,30,0.05,1,6.079928408481622,Std-CP,fixedN21,0.95
480002,30,0.05,1,5.565906133686063,Std-CP,fixedN21,0.95
480003,30,0.05,1,7.715058356252911,Std-CP,fixedN21,0.95
480004,30,0.05,1,9.447117085644535,Std-CP,fixedN21,0.95
480005,30,0.05,1,5.365954860519697,Std-CP,fixedN21,0.95
480006,30,0.05,1,8.136177909516093,Std-CP,fixedN21,0.95
480007,30,0.05,1,4.358708371745629,Std-CP,fixedN21,0.95
480008,30,0.05,0,2.5116094509245475,Std-CP,fixedN21,0.95
480009,30,0.05,1,5.427279493551154,Std-CP,fixedN21,0.95
480010,30,0.05,1,10.483707350195878,Std-CP,fixedN21,0.95
480011,30,0.05,1,2.756124442326982,Std-CP,fixedN21,0.95
480012,30,0.05,0,3.856253531362956,Std-CP,fixedN21,0.95
480013,30,0.05,1,4.994769993904917,Std-CP,fixedN21,0.95
480014,30,0.05,1,5.807604197291397,Std-CP,fixedN21,0.95
480015,30,0.05,1,8.631123207399554,Std-CP,fixedN21,0.95
480016,30,0.05,1,6.118320245843068,Std-CP,fixedN21,0.95
480017,30,0.05,1,6.5106697673452345,Std-CP,fixedN21,0.95
480018,30,0.05,1,7.80598814699924,Std-CP,fixedN21,0.95
480019,30,0.05,1,4.690340833495846,Std-CP,fixedN21,0.95
480020,30,0.05,1,5.065824850996169,Std-CP,fixedN21,0.95
480021,30,0.05,1,9.19401858442099,Std-CP,fixedN21,0.95
480022,30,0.05,1,10.044275086811076,Std-CP,fixedN21,0.95
480023,30,0.05,1,7.686764480637343,Std-CP,fixedN21,0.95
480024,30,0.05,1,11.082561956190734,Std-CP,fixedN21,0.95
480025,30,0.05,1,7.730115560471971,Std-CP,fixedN21,0.95
480026,30,0.05,1,4.47962291293737,Std-CP,fixedN21,0.95
480027,30,0.05,1,6.1955907298783615,Std-CP,fixedN21,0.95
480028,30,0.05,1,8.545573957729982,Std-CP,fixedN21,0.95
480029,30,0.05,1,10.023784981294227,Std-CP,fixedN21,0.95
480030,30,0.05,1,7.777227592077458,Std-CP,fixedN21,0.95
480031,30,0.05,1,11.596833157251249,Std-CP,fixedN21,0.95
480032,30,0.05,1,6.1692906805091,Std-CP,fixedN21,0.95
480033,30,0.05,1,8.939353862465005,Std-CP,fixedN21,0.95
480034,30,0.05,1,7.102887711301687,Std-CP,fixedN21,0.95
480035,30,0.05,1,8.06516832386702,Std-CP,fixedN21,0.95
480036,30,0.05,1,6.330520637747576,Std-CP,fixedN21,0.95
480037,30,0.05,1,6.780037649765767,Std-CP,fixedN21,0.95
480038,30,0.05,1,3.9338478010272233,Std-CP,fixedN21,0.95
480039,30,0.05,0,6.17540751835441,Std-CP,fixedN21,0.95
480040,30,0.05,1,4.602761664388623,Std-CP,fixedN21,0.95
480041,30,0.05,1,9.078361972555603,Std-CP,fixedN21,0.95
480042,30,0.05,1,5.4001582083877935,Std-CP,fixedN21,0.95
480043,30,0.05,1,4.306876232381542,Std-CP,fixedN21,0.95
480044,30,0.05,1,7.276885094415576,Std-CP,fixedN21,0.95
480045,30,0.05,1,7.122327030040815,Std-CP,fixedN21,0.95
480046,30,0.05,1,5.073136182027723,Std-CP,fixedN21,0.95
480047,30,0.05,1,4.1241465035218425,Std-CP,fixedN21,0.95
480048,30,0.05,1,5.964644461784573,Std-CP,fixedN21,0.95
480049,30,0.05,1,4.237723704839241,Std-CP,fixedN21,0.95
480050,30,0.05,1,3.414496713637795,Std-CP,fixedN21,0.95
480051,30,0.05,1,8.541337996386009,Std-CP,fixedN21,0.95
480052,30,0.05,1,5.795139898063097,Std-CP,fixedN21,0.95
480053,30,0.05,1,4.488320278592724,Std-CP,fixedN21,0.95
480054,30,0.05,1,3.680797030598701,Std-CP,fixedN21,0.95
480055,30,0.05,1,6.526198006756165,Std-CP,fixedN21,0.95
480056,30,0.05,1,8.819838260729888,Std-CP,fixedN21,0.95
480057,30,0.05,1,3.998538144950204,Std-CP,fixedN21,0.95
480058,30,0.05,0,3.682741316965093,Std-CP,fixedN21,0.95
480059,30,0.05,0,3.2447120591766527,Std-CP,fixedN21,0.95
480060,30,0.05,1,5.978477256957596,Std-CP,fixedN21,0.95
480061,30,0.05,0,9.843612092855585,Std-CP,fixedN21,0.95
480062,30,0.05,1,7.224514719097542,Std-CP,fixedN21,0.95
480063,30,0.05,1,4.79003497351632,Std-CP,fixedN21,0.95
480064,30,0.05,1,6.324777581752107,Std-CP,fixedN21,0.95
480065,30,0.05,1,4.765505527829486,Std-CP,fixedN21,0.95
480066,30,0.05,1,5.463152002365028,Std-CP,fixedN21,0.95
480067,30,0.05,1,3.195804619983984,Std-CP,fixedN21,0.95
480068,30,0.05,1,6.808454221053815,Std-CP,fixedN21,0.95
480069,30,0.05,1,5.904074684733541,Std-CP,fixedN21,0.95
480070,30,0.05,1,4.966005990541207,Std-CP,fixedN21,0.95
480071,30,0.05,1,4.961815815030324,Std-CP,fixedN21,0.95
480072,30,0.05,1,7.26135238584245,Std-CP,fixedN21,0.95
480073,30,0.05,1,5.944122790740394,Std-CP,fixedN21,0.95
480074,30,0.05,0,4.442086298934306,Std-CP,fixedN21,0.95
480075,30,0.05,1,6.998934328157219,Std-CP,fixedN21,0.95
480076,30,0.05,1,6.830098856335127,Std-CP,fixedN21,0.95
480077,30,0.05,1,8.312428957786395,Std-CP,fixedN21,0.95
480078,30,0.05,0,4.887291624519239,Std-CP,fixedN21,0.95
480079,30,0.05,1,4.443220646030284,Std-CP,fixedN21,0.95
480080,30,0.05,1,7.9150054812892385,Std-CP,fixedN21,0.95
480081,30,0.05,1,6.343759393832158,Std-CP,fixedN21,0.95
480082,30,0.05,1,8.239009618253958,Std-CP,fixedN21,0.95
480083,30,0.05,1,4.873488549556142,Std-CP,fixedN21,0.95
480084,30,0.05,1,4.837071723234542,Std-CP,fixedN21,0.95
480085,30,0.05,1,6.990375138286282,Std-CP,fixedN21,0.95
480086,30,0.05,1,3.2592150926737276,Std-CP,fixedN21,0.95
480087,30,0.05,1,7.258434423218485,Std-CP,fixedN21,0.95
480088,30,0.05,1,5.151576278651946,Std-CP,fixedN21,0.95
480089,30,0.05,1,7.999621030541169,Std-CP,fixedN21,0.95
480090,30,0.05,1,9.819800401140409,Std-CP,fixedN21,0.95
480091,30,0.05,1,12.17679894561325,Std-CP,fixedN21,0.95
480092,30,0.05,1,4.921348872821184,Std-CP,fixedN21,0.95
480093,30,0.05,1,4.728653780757728,Std-CP,fixedN21,0.95
480094,30,0.05,1,6.7457045944539615,Std-CP,fixedN21,0.95
480095,30,0.05,1,5.590825201871169,Std-CP,fixedN21,0.95
480096,30,0.05,1,8.510482242140966,Std-CP,fixedN21,0.95
480097,30,0.05,1,5.371911770912913,Std-CP,fixedN21,0.95
480098,30,0.05,0,5.518094859073937,Std-CP,fixedN21,0.95
480099,30,0.05,1,7.351972772296676,Std-CP,fixedN21,0.95
490000,30,0.05,1,4.011466284786318,Std-CP,fixedN21,0.95
490001,30,0.05,1,7.644295891912407,Std-CP,fixedN21,0.95
490002,30,0.05,1,6.682536163752623,Std-CP,fixedN21,0.95
490003,30,0.05,1,7.560329031865834,Std-CP,fixedN21,0.95
490004,30,0.05,1,5.158486999428387,Std-CP,fixedN21,0.95
490005,30,0.05,1,7.629309116872058,Std-CP,fixedN21,0.95
490006,30,0.05,1,5.742909363704252,Std-CP,fixedN21,0.95
490007,30,0.05,1,4.140375998616319,Std-CP,fixedN21,0.95
490008,30,0.05,0,7.204107612797637,Std-CP,fixedN21,0.95
490009,30,0.05,1,6.763906165322307,Std-CP,fixedN21,0.95
490010,30,0.05,1,5.793406655212778,Std-CP,fixedN21,0.95
490011,30,0.05,1,4.685452411823327,Std-CP,fixedN21,0.95
490012,30,0.05,1,4.682375446692907,Std-CP,fixedN21,0.95
490013,30,0.05,1,6.8633649351365165,Std-CP,fixedN21,0.95
490014,30,0.05,1,8.573379504207892,Std-CP,fixedN21,0.95
490015,30,0.05,1,5.613106771834152,Std-CP,fixedN21,0.95
490016,30,0.05,1,5.1389299609479835,Std-CP,fixedN21,0.95
490017,30,0.05,1,4.793383059085567,Std-CP,fixedN21,0.95
490018,30,0.05,1,9.034529937892913,Std-CP,fixedN21,0.95
490019,30,0.05,1,7.573879180743443,Std-CP,fixedN21,0.95
490020,30,0.05,1,4.4271336657940195,Std-CP,fixedN21,0.95
490021,30,0.05,1,4.964140877302221,Std-CP,fixedN21,0.95
490022,30,0.05,1,18.12763913505544,Std-CP,fixedN21,0.95
490023,30,0.05,1,9.207828250994524,Std-CP,fixedN21,0.95
490024,30,0.05,1,11.309352902998548,Std-CP,fixedN21,0.95
490025,30,0.05,1,8.075857647709693,Std-CP,fixedN21,0.95
490026,30,0.05,1,6.028561700616815,Std-CP,fixedN21,0.95
490027,30,0.05,1,5.754915569738948,Std-CP,fixedN21,0.95
490028,30,0.05,1,6.461840450982589,Std-CP,fixedN21,0.95
490029,30,0.05,1,9.442148214409158,Std-CP,fixedN21,0.95
490030,30,0.05,1,8.842350782015526,Std-CP,fixedN21,0.95
490031,30,0.05,1,7.279444628075641,Std-CP,fixedN21,0.95
490032,30,0.05,1,11.292692165430298,Std-CP,fixedN21,0.95
490033,30,0.05,1,5.940924550660389,Std-CP,fixedN21,0.95
490034,30,0.05,1,6.735363856301952,Std-CP,fixedN21,0.95
490035,30,0.05,1,7.085080143475679,Std-CP,fixedN21,0.95
490036,30,0.05,1,7.10715216408932,Std-CP,fixedN21,0.95
490037,30,0.05,0,2.9540685498991963,Std-CP,fixedN21,0.95
490038,30,0.05,1,4.835982961498395,Std-CP,fixedN21,0.95
490039,30,0.05,1,6.495598473632011,Std-CP,fixedN21,0.95
490040,30,0.05,1,3.828306562151883,Std-CP,fixedN21,0.95
