replicate,method,o,coverage,width,width_income
71,sample-HCP-randomized,0,0.9333,1.8167,125294.9581
71,sample-HCP-randomized,5,0.8,1.8316,130815.4976
71,sample-HCP-randomized,10,0.9,1.8053,111948.6797
71,sample-HCP-randomized,20,0.8333,1.756,118472.2952
71,sample-HCP-derandomized,0,0.9667,3.0088,244669.241
71,sample-HCP-derandomized,5,0.9,2.4387,191053.3036
71,sample-HCP-derandomized,10,0.9333,2.3611,164283.9638
71,sample-HCP-derandomized,20,0.9,2.3051,166886.7657
71,HCP,0,0.9333,2.1117,144589.9868
71,HCP,5,0.8667,2.1117,155451.1148
71,HCP,10,0.9333,2.1117,140640.7723
71,HCP,20,0.9,2.1117,148671.3381
71,Pooling,0,0.9333,1.8155,118770.7722
71,Pooling,5,0.8,1.8155,127692.445
71,Pooling,10,0.9,1.8155,115526.763
71,Pooling,20,0.8333,1.8155,122123.3228
71,Subsampling,0,0.8667,1.6249,103567.6721
71,Subsampling,5,0.7333,1.6249,111347.3377
71,Subsampling,10,0.8333,1.6249,100738.9081
71,Subsampling,20,0.8,1.6249,106491.0838
71,Repeated,0,0.9667,2.2503,157728.1066
71,Repeated,5,0.9,2.2503,169576.1273
71,Repeated,10,0.9333,2.2503,153420.0481
71,Repeated,20,0.9,2.2503,162180.3085
71,Std-CP,0,1.0,,
71,Std-CP,5,0.6333,9.524,710744434986952.2
71,Std-CP,10,0.7667,7.6561,491150280521498.44
71,Std-CP,20,0.8,7.1618,524435308807.5649
72,donor-HCP-randomized,0,0.7333,2.0809,170000.9869
72,donor-HCP-randomized,5,0.9333,2.0003,161008.8029
72,donor-HCP-randomized,10,0.8333,1.7956,142314.9609
72,donor-HCP-randomized,20,0.8333,1.5528,99104.5552
72,donor-HCP-derandomized,0,0.8667,3.0817,305751.2316
72,donor-HCP-derandomized,5,0.9667,2.8199,259288.3291
72,donor-HCP-derandomized,10,0.9333,2.5588,230388.976
72,donor-HCP-derandomized,20,0.9,2.1132,146473.0468
72,sample-HCP-randomized,0,0.7333,1.8021,139956.4258
72,sample-HCP-randomized,5,0.9,1.7386,135658.8152
72,sample-HCP-randomized,10,0.8,1.6422,127255.8393
72,sample-HCP-randomized,20,0.8333,1.5364,98740.1475
72,sample-HCP-derandomized,0,0.8667,3.0817,305751.2316
72,sample-HCP-derandomized,5,0.9667,2.3445,197373.6638
72,sample-HCP-derandomized,10,0.8667,2.3023,197562.5063
72,sample-HCP-derandomized,20,0.8667,2.0425,139859.8461
72,HCP,0,0.7333,2.0809,170000.9869
72,HCP,5,0.9333,2.0809,169754.6437
72,HCP,10,0.8333,2.0809,172075.1321
72,HCP,20,0.8667,2.0809,146360.9702
72,Pooling,0,0.7333,1.6229,124007.6403
72,Pooling,5,0.8333,1.6229,123827.9446
72,Pooling,10,0.8333,1.6229,125520.6306
72,Pooling,20,0.8333,1.6229,106763.3716
72,Subsampling,0,0.8333,2.6546,240584.8996
72,Subsampling,5,0.9667,2.6546,240236.2754
72,Subsampling,10,0.9333,2.6546,243520.2238
72,Subsampling,20,0.9667,2.6546,207129.6171
72,Repeated,0,0.7667,2.2014,183481.1896
72,Repeated,5,0.9333,2.2014,183215.3126
72,Repeated,10,0.8333,2.2014,185719.8038
72,Repeated,20,0.9,2.2014,157966.6413
72,Std-CP,0,1.0,,
72,Std-CP,5,0.7667,6.5526,5020573112729.071
72,Std-CP,10,0.8667,6.5612,795533723167246.2
72,Std-CP,20,0.7667,22.8343,3.274709029157623e+54
73,donor-HCP-randomized,0,0.9333,1.9388,116648.8168
73,donor-HCP-randomized,5,0.9,1.8588,150020.5564
73,donor-HCP-randomized,10,0.8667,1.7723,138739.9406
73,donor-HCP-randomized,20,0.8667,1.7352,119964.2023
73,donor-HCP-derandomized,0,1.0,2.92,213144.1823
73,donor-HCP-derandomized,5,0.9,2.92,290123.0619
73,donor-HCP-derandomized,10,0.9667,2.7073,249791.421
73,donor-HCP-derandomized,20,0.9333,2.2143,166313.2794
73,sample-HCP-randomized,0,0.9,1.9639,125680.3916
73,sample-HCP-randomized,5,0.8667,1.7997,148413.8715
73,sample-HCP-randomized,10,0.8333,1.733,137806.8327
73,sample-HCP-randomized,20,0.8667,1.7434,122736.9183
73,sample-HCP-derandomized,0,0.9667,2.9046,213261.9573
73,sample-HCP-derandomized,5,0.9,2.3346,210952.9059
73,sample-HCP-derandomized,10,0.9333,2.31,201008.2262
73,sample-HCP-derandomized,20,0.9333,2.1799,163701.5649
73,HCP,0,0.9333,1.9388,116648.8168
73,HCP,5,0.9,1.9388,158259.2045
73,HCP,10,0.8667,1.9388,155538.5555
73,HCP,20,0.9333,1.9388,138772.6803
73,Pooling,0,0.8667,1.7295,100950.4321
73,Pooling,5,0.9,1.7295,136960.9699
73,Pooling,10,0.8667,1.7295,134606.4608
73,Pooling,20,0.8667,1.7295,120096.9065
73,Subsampling,0,0.9667,2.7398,190239.2824
73,Subsampling,5,0.9,2.7398,258100.4962
73,Subsampling,10,0.9667,2.7398,253663.466
73,Subsampling,20,0.9667,2.7398,226320.4706
73,Repeated,0,0.9333,1.9512,117622.334
73,Repeated,5,0.9,1.9512,159579.9899
73,Repeated,10,0.8667,1.9512,156836.6351
73,Repeated,20,0.9333,1.9512,139930.8368
73,Std-CP,0,1.0,,
73,Std-CP,5,0.8667,11.3366,1.6560986476425916e+30
73,Std-CP,10,0.9,4.8648,1374924.2715
73,Std-CP,20,0.8667,13.9803,2.2014375466273093e+27
74,donor-HCP-randomized,0,0.9,1.9941,122968.2383
74,donor-HCP-randomized,5,0.8,1.9246,143633.586
74,donor-HCP-randomized,10,0.8667,1.8024,134072.5895
74,donor-HCP-randomized,20,0.7667,1.6764,108155.2394
74,donor-HCP-derandomized,0,0.9667,3.1777,248813.3962
74,donor-HCP-derandomized,5,0.9333,2.9301,265477.863
74,donor-HCP-derandomized,10,0.9667,2.7546,245102.851
74,donor-HCP-derandomized,20,0.9,2.2548,161242.6004
74,sample-HCP-randomized,0,0.9,2.1094,150562.7664
74,sample-HCP-randomized,5,0.8333,1.9147,145423.8667
74,sample-HCP-randomized,10,0.8667,1.9223,149329.7545
74,sample-HCP-randomized,20,0.8333,1.7722,117406.1402
74,sample-HCP-derandomized,0,0.9667,3.2071,253515.4536
74,sample-HCP-derandomized,5,0.9,2.325,186369.1379
74,sample-HCP-derandomized,10,0.9,2.3056,188612.2482
74,sample-HCP-derandomized,20,0.9,2.2022,155983.959
74,HCP,0,0.9,1.9941,122968.2383
74,HCP,5,0.8,1.9941,150455.3337
74,HCP,10,0.9,1.9941,152584.8718
74,HCP,20,0.9,1.9941,137502.89
74,Pooling,0,0.8667,1.6982,100306.1874
74,Pooling,5,0.7333,1.6982,122727.6336
74,Pooling,10,0.8667,1.6982,124464.7151
74,Pooling,20,0.7667,1.6982,112162.2205
74,Subsampling,0,0.9667,2.6071,179140.4139
74,Subsampling,5,0.9,2.6071,219183.678
74,Subsampling,10,0.9667,2.6071,222285.9941
74,Subsampling,20,0.9667,2.6071,200314.5282
74,Repeated,0,0.8667,1.7922,107244.9689
74,Repeated,5,0.7667,1.7922,131217.4412
74,Repeated,10,0.8667,1.7922,133074.6871
74,Repeated,20,0.8,1.7922,119921.1551
74,Std-CP,0,1.0,,
74,Std-CP,5,0.8,11.1436,2.24664712283032e+23
74,Std-CP,10,0.9333,3.9686,807156.2945
74,Std-CP,20,0.6,11.9464,7.868688221647778e+21
75,donor-HCP-randomized,0,0.8333,1.9353,129241.305
75,donor-HCP-randomized,5,0.7667,1.9061,93224.744
75,donor-HCP-randomized,10,0.7667,1.9048,115620.9957
75,donor-HCP-randomized,20,0.7931,1.8524,135059.9946
75,donor-HCP-derandomized,0,0.9333,2.519,184738.733
75,donor-HCP-derandomized,5,0.9667,2.471,131784.0618
75,donor-HCP-derandomized,10,0.9,2.4106,158441.7122
75,donor-HCP-derandomized,20,0.931,2.3032,179105.3895
75,sample-HCP-randomized,0,0.8,1.9202,129918.7562
75,sample-HCP-randomized,5,0.7667,1.8303,90272.9514
75,sample-HCP-randomized,10,0.7333,1.7599,105426.5432
75,sample-HCP-randomized,20,0.7586,1.7872,130573.3828
75,sample-HCP-derandomized,0,0.9333,2.5769,193533.5963
75,sample-HCP-derandomized,5,0.9333,2.3042,120396.4683
75,sample-HCP-derandomized,10,0.9,2.2853,148589.2033
75,sample-HCP-derandomized,20,0.8966,2.2556,177384.485
75,HCP,0,0.8333,1.9353,129241.305
75,HCP,5,0.7667,1.9353,95088.0028
75,HCP,10,0.8333,1.9353,118021.1498
75,HCP,20,0.8621,1.9353,142165.8207
75,Pooling,0,0.8,1.7212,111439.0774
75,Pooling,5,0.6667,1.7212,81990.1912
75,Pooling,10,0.6333,1.7212,101764.4324
75,Pooling,20,0.7931,1.7212,122583.3173
75,Subsampling,0,0.7,1.3637,84475.1019
75,Subsampling,5,0.6,1.3637,62151.7148
75,Subsampling,10,0.5333,1.3637,77141.3493
75,Subsampling,20,0.7586,1.3637,92922.8639
75,Repeated,0,0.8,1.7898,116996.903
75,Repeated,5,0.7667,1.7898,86079.3061
75,Repeated,10,0.7,1.7898,106839.7524
75,Repeated,20,0.7931,1.7898,128696.9421
75,Std-CP,0,1.0,,
75,Std-CP,5,0.8333,10.9381,5.0828359499508505e+31
75,Std-CP,10,0.8,3.8362,7152298.9836
75,Std-CP,20,0.7931,4.2505,956316.0813
76,donor-HCP-randomized,0,0.8,2.012,131419.4258
76,donor-HCP-randomized,5,0.7667,1.8527,139449.5724
76,donor-HCP-randomized,10,0.8667,1.8539,143276.6165
76,donor-HCP-randomized,20,0.8333,1.7898,119580.4332
76,donor-HCP-derandomized,0,0.9667,3.3401,287938.5587
76,donor-HCP-derandomized,5,0.9667,3.0331,285841.7122
76,donor-HCP-derandomized,10,1.0,2.7237,249414.8637
76,donor-HCP-derandomized,20,0.9333,2.38,176696.8476
76,sample-HCP-randomized,0,0.8,1.9158,125057.3735
76,sample-HCP-randomized,5,0.8,1.8719,144313.6204
76,sample-HCP-randomized,10,0.8333,1.7951,140107.2533
76,sample-HCP-randomized,20,0.8333,1.6986,112739.9527
76,sample-HCP-derandomized,0,0.9667,3.2407,272933.824
76,sample-HCP-derandomized,5,0.9,2.4829,209142.782
76,sample-HCP-derandomized,10,0.9667,2.4514,211619.8619
76,sample-HCP-derandomized,20,0.9,2.2552,162179.2956
76,HCP,0,0.8,2.012,131419.4258
76,HCP,5,0.8,2.012,155282.6165
76,HCP,10,0.8667,2.012,158857.2916
76,HCP,20,0.9,2.012,138589.7832
76,Pooling,0,0.6667,1.6813,104651.6935
76,Pooling,5,0.7333,1.6813,123654.3888
76,Pooling,10,0.8333,1.6813,126500.9681
76,Pooling,20,0.8333,1.6813,110361.5803
76,Subsampling,0,0.9667,2.8132,212862.7817
76,Subsampling,5,0.9333,2.8132,251514.4888
76,Subsampling,10,1.0,2.8132,257304.4646
76,Subsampling,20,1.0,2.8132,224476.759
76,Repeated,0,0.9333,2.1413,142818.2513
76,Repeated,5,0.8,2.1413,168751.2451
76,Repeated,10,0.9333,2.1413,172635.9741
76,Repeated,20,0.9333,2.1413,150610.5385
76,Std-CP,0,1.0,,
76,Std-CP,5,0.9,7.4593,180725134.6947
76,Std-CP,10,0.8,5.0253,2286596492.4468
76,Std-CP,20,0.8333,6.9737,2.272986517238354e+17
77,donor-HCP-randomized,0,0.8667,1.8204,124543.9461
77,donor-HCP-randomized,5,0.8,1.7764,125080.4773
77,donor-HCP-randomized,10,0.8333,1.744,126614.8726
77,donor-HCP-randomized,20,0.7333,1.5143,110540.008
77,donor-HCP-derandomized,0,0.9667,3.2952,305056.0853
77,donor-HCP-derandomized,5,0.9,3.1516,294070.8754
77,donor-HCP-derandomized,10,0.9333,2.9346,268169.5635
77,donor-HCP-derandomized,20,0.8667,2.089,168155.9652
77,sample-HCP-randomized,0,0.8333,1.803,129844.9553
77,sample-HCP-randomized,5,0.8,1.731,123132.7549
77,sample-HCP-randomized,10,0.7667,1.5964,115628.3689
77,sample-HCP-randomized,20,0.7667,1.5224,116322.9888
77,sample-HCP-derandomized,0,0.9667,3.2768,299720.9688
77,sample-HCP-derandomized,5,0.9,2.5073,205123.8686
77,sample-HCP-derandomized,10,0.9,2.4702,206097.0356
77,sample-HCP-derandomized,20,0.8333,2.0586,168152.8198
77,HCP,0,0.8667,1.8204,124543.9461
77,HCP,5,0.8,1.8204,128939.9214
77,HCP,10,0.8333,1.8204,133727.9919
77,HCP,20,0.8333,1.8204,143225.7556
77,Pooling,0,0.8,1.5592,102991.3186
77,Pooling,5,0.7333,1.5592,106626.5598
77,Pooling,10,0.8333,1.5592,110586.0433
77,Pooling,20,0.7667,1.5592,118440.1963
77,Subsampling,0,0.7333,1.4827,97026.96
77,Subsampling,5,0.7,1.4827,100451.6798
77,Subsampling,10,0.8,1.4827,104181.8646
77,Subsampling,20,0.7667,1.4827,111581.1736
77,Repeated,0,0.8667,1.8378,126055.4053
77,Repeated,5,0.8,1.8378,130504.7299
77,Repeated,10,0.8333,1.8378,135350.9083
77,Repeated,20,0.8333,1.8378,144963.9364
77,Std-CP,0,1.0,,
77,Std-CP,5,0.7333,5.9355,107431895895047.86
77,Std-CP,10,0.8333,6.6943,1348931836375596.5
77,Std-CP,20,0.8667,21.203,1.2555189342397649e+89
78,donor-HCP-randomized,0,0.8,1.9055,125556.2074
78,donor-HCP-randomized,5,0.7333,1.8592,135471.4882
78,donor-HCP-randomized,10,0.8,1.8403,131559.3136
78,donor-HCP-randomized,20,0.7667,1.6456,104985.6647
78,donor-HCP-derandomized,0,0.9333,2.9218,231822.5474
78,donor-HCP-derandomized,5,0.8333,2.5114,203826.0516
78,donor-HCP-derandomized,10,0.8667,2.4137,189179.2429
78,donor-HCP-derandomized,20,0.8,2.0986,143879.7801
78,sample-HCP-randomized,0,0.7333,1.6831,109287.6906
78,sample-HCP-randomized,5,0.6667,1.6154,114071.2215
78,sample-HCP-randomized,10,0.7667,1.6195,111852.435
78,sample-HCP-randomized,20,0.7,1.5628,99420.5258
78,sample-HCP-derandomized,0,0.9333,2.8529,223060.2541
78,sample-HCP-derandomized,5,0.8,2.2079,169664.4671
78,sample-HCP-derandomized,10,0.8333,2.1895,164532.9773
78,sample-HCP-derandomized,20,0.8333,2.0752,143230.5092
78,HCP,0,0.8,1.9055,125556.2074
78,HCP,5,0.7667,1.9055,139816.8486
78,HCP,10,0.8,1.9055,137742.4016
78,HCP,20,0.7667,1.9055,131688.2398
78,Pooling,0,0.7,1.5376,96338.7598
78,Pooling,5,0.6333,1.5376,107280.8909
78,Pooling,10,0.7667,1.5376,105689.1763
78,Pooling,20,0.7,1.5376,101043.8429
78,Subsampling,0,0.9,2.3136,162988.7101
78,Subsampling,5,0.8333,2.3136,181500.9251
78,Subsampling,10,0.8667,2.3136,178808.0161
78,Subsampling,20,0.8667,2.3136,170948.9063
78,Repeated,0,0.8667,2.1492,147182.928
78,Repeated,5,0.8,2.1492,163899.9264
78,Repeated,10,0.8667,2.1492,161468.1615
78,Repeated,20,0.8,2.1492,154371.1865
78,Std-CP,0,1.0,,
78,Std-CP,5,0.8333,10.2214,7.415944911032368e+19
78,Std-CP,10,0.8333,5.1365,69426924.3131
78,Std-CP,20,0.8667,6.3708,48532168948.6354
79,donor-HCP-randomized,0,0.7333,1.7004,112100.9921
79,donor-HCP-randomized,5,0.8333,1.6525,103598.8449
79,donor-HCP-randomized,10,0.7,1.6388,92113.2985
79,donor-HCP-randomized,20,0.7241,1.5428,94903.5474
79,donor-HCP-derandomized,0,0.8667,2.7729,228483.73
79,donor-HCP-derandomized,5,1.0,2.6022,196890.3638
79,donor-HCP-derandomized,10,0.9,2.3728,151598.4606
79,donor-HCP-derandomized,20,0.931,2.043,138851.9918
79,sample-HCP-randomized,0,0.7,1.6642,117377.811
79,sample-HCP-randomized,5,0.8,1.5615,98735.3964
79,sample-HCP-randomized,10,0.7,1.4991,83228.8011
79,sample-HCP-randomized,20,0.7241,1.5227,95850.544
79,sample-HCP-derandomized,0,0.8667,2.814,232831.1292
79,sample-HCP-derandomized,5,0.8667,2.0568,140556.5769
79,sample-HCP-derandomized,10,0.8667,2.0207,120898.3965
79,sample-HCP-derandomized,20,0.931,1.998,133736.7046
79,HCP,0,0.7333,1.7004,112100.9921
79,HCP,5,0.8333,1.7004,107264.6299
79,HCP,10,0.7,1.7004,96348.0077
79,HCP,20,0.7586,1.7004,106740.9646
79,Pooling,0,0.6333,1.5012,96474.3003
79,Pooling,5,0.8,1.5012,92312.1189
79,Pooling,10,0.7,1.5012,82917.2557
79,Pooling,20,0.7241,1.5012,91861.4517
79,Subsampling,0,0.7,1.6688,109547.9197
79,Subsampling,5,0.8333,1.6688,104821.7045
79,Subsampling,10,0.7,1.6688,94153.7056
79,Subsampling,20,0.7586,1.6688,104309.9655
79,Repeated,0,0.6667,1.63,106457.445
79,Repeated,5,0.8333,1.63,101864.5618
79,Repeated,10,0.7,1.63,91497.5197
79,Repeated,20,0.7586,1.63,101367.2596
79,Std-CP,0,1.0,,
79,Std-CP,5,0.7667,7.7894,67446184358858.77
79,Std-CP,10,0.8333,5.2408,81535940.9792
79,Std-CP,20,0.8621,16.8819,1.8053621968859156e+75
80,donor-HCP-randomized,0,0.8333,2.2275,132657.0401
80,donor-HCP-randomized,5,0.9333,2.2268,135727.8828
80,donor-HCP-randomized,10,0.8667,2.0212,126573.0158
80,donor-HCP-randomized,20,0.8276,1.9694,138293.5423
80,donor-HCP-derandomized,0,0.9333,3.3694,253082.3037
80,donor-HCP-derandomized,5,0.9667,3.1764,231843.7348
80,donor-HCP-derandomized,10,0.9333,2.998,225214.7089
80,donor-HCP-derandomized,20,0.931,2.5012,192099.1
80,sample-HCP-randomized,0,0.7,2.0003,117340.6031
80,sample-HCP-randomized,5,0.7667,1.881,105894.6029
80,sample-HCP-randomized,10,0.9,1.901,114330.2388
80,sample-HCP-randomized,20,0.7586,1.7872,120928.2137
80,sample-HCP-derandomized,0,0.9333,3.3667,256657.817
80,sample-HCP-derandomized,5,0.9333,2.4212,149389.8143
80,sample-HCP-derandomized,10,0.9,2.3792,154752.268
80,sample-HCP-derandomized,20,0.931,2.3469,172611.2027
80,HCP,0,0.8333,2.2275,132657.0401
80,HCP,5,0.9333,2.2275,135786.2161
80,HCP,10,0.9,2.2275,143969.1851
80,HCP,20,0.8621,2.2275,162916.7115
80,Pooling,0,0.8,1.8981,107204.6584
80,Pooling,5,0.8,1.8981,109733.4519
80,Pooling,10,0.8667,1.8981,116346.3869
80,Pooling,20,0.7586,1.8981,131658.5264
80,Subsampling,0,0.8,1.8981,107204.6584
80,Subsampling,5,0.8,1.8981,109733.4519
80,Subsampling,10,0.8667,1.8981,116346.3869
80,Subsampling,20,0.7586,1.8981,131658.5264
80,Repeated,0,0.8,2.1802,128794.659
80,Repeated,5,0.9333,2.1802,131832.7274
80,Repeated,10,0.9,2.1802,139777.4449
80,Repeated,20,0.8621,2.1802,158173.3038
80,Std-CP,0,1.0,,
80,Std-CP,5,0.5667,7.3516,5.541553742008399e+21
80,Std-CP,10,0.8667,6.03,554128015070.969
80,Std-CP,20,0.8966,7.0906,49967159019.8873
81,donor-HCP-randomized,0,0.9333,2.0319,132432.6202
81,donor-HCP-randomized,5,0.9333,2.0017,129654.7478
81,donor-HCP-randomized,10,0.8333,2.0017,130828.6031
81,donor-HCP-randomized,20,0.8333,1.9228,106249.2197
81,donor-HCP-derandomized,0,1.0,2.9638,231353.9552
81,donor-HCP-derandomized,5,0.9667,2.8193,212239.3723
81,donor-HCP-derandomized,10,0.8667,2.738,205904.084
81,donor-HCP-derandomized,20,0.9,2.4443,147868.1784
81,sample-HCP-randomized,0,0.9333,1.8241,130119.921
81,sample-HCP-randomized,5,0.9,1.6804,104478.4855
81,sample-HCP-randomized,10,0.8333,1.7379,109598.2577
81,sample-HCP-randomized,20,0.8333,1.7041,91361.5166
81,sample-HCP-derandomized,0,1.0,2.9638,231353.9552
81,sample-HCP-derandomized,5,0.9667,2.4709,173337.0866
81,sample-HCP-derandomized,10,0.8333,2.4337,173251.8868
81,sample-HCP-derandomized,20,0.9,2.3923,143289.1869
81,HCP,0,0.9333,2.0319,132432.6202
81,HCP,5,0.9333,2.0319,132239.5411
81,HCP,10,0.8333,2.0319,133436.6267
81,HCP,20,0.8667,2.0319,118353.1771
81,Pooling,0,0.8333,1.664,102790.4237
81,Pooling,5,0.9,1.664,102640.5612
81,Pooling,10,0.8333,1.664,103569.7048
81,Pooling,20,0.8,1.664,91862.3614
81,Subsampling,0,0.9667,2.5688,184065.7094
81,Subsampling,5,0.9667,2.5688,183797.3522
81,Subsampling,10,0.8333,2.5688,185461.1598
81,Subsampling,20,0.9333,2.5688,164496.9454
81,Repeated,0,0.9667,2.2294,150126.542
81,Repeated,5,0.9667,2.2294,149907.6662
81,Repeated,10,0.8333,2.2294,151264.6907
81,Repeated,20,0.9,2.2294,134165.9871
81,Std-CP,0,1.0,,
81,Std-CP,5,0.7667,7.3675,4029223719850.7095
81,Std-CP,10,0.9,7.2494,9.753058423906782e+16
81,Std-CP,20,0.8667,6.2556,2.5020933589764437e+43
82,donor-HCP-randomized,0,0.8,2.0588,160083.0869
82,donor-HCP-randomized,5,0.8667,1.9473,129309.4225
82,donor-HCP-randomized,10,0.8667,1.8412,118670.9879
82,donor-HCP-randomized,20,0.8333,1.6918,139039.825
82,donor-HCP-derandomized,0,0.9333,3.6497,393378.2642
82,donor-HCP-derandomized,5,0.9667,3.2468,276239.2327
82,donor-HCP-derandomized,10,0.9333,3.0065,238981.4548
82,donor-HCP-derandomized,20,0.9,2.4149,220860.6103
82,sample-HCP-randomized,0,0.8333,2.0227,158368.4681
82,sample-HCP-randomized,5,0.8333,1.8801,124861.3505
82,sample-HCP-randomized,10,0.8667,1.8289,118647.062
82,sample-HCP-randomized,20,0.8333,1.7099,141071.1391
82,sample-HCP-derandomized,0,0.9333,3.6946,409405.245
82,sample-HCP-derandomized,5,0.9667,2.7068,207283.4463
82,sample-HCP-derandomized,10,0.9333,2.6726,202307.002
82,sample-HCP-derandomized,20,0.9,2.2961,205925.7769
82,HCP,0,0.8,2.0588,160083.0869
82,HCP,5,0.9333,2.0588,139323.3995
82,HCP,10,0.9,2.0588,137442.4122
82,HCP,20,0.8333,2.0588,189324.3372
82,Pooling,0,0.7667,1.7543,130316.7449
82,Pooling,5,0.8333,1.7543,113417.1777
82,Pooling,10,0.8333,1.7543,111885.947
82,Pooling,20,0.7333,1.7543,154120.7872
82,Subsampling,0,0.8,2.114,165851.2271
82,Subsampling,5,0.9333,2.114,144343.5232
82,Subsampling,10,0.9333,2.114,142394.7599
82,Subsampling,20,0.8667,2.114,196146.103
82,Repeated,0,0.8,2.0819,162480.9663
82,Repeated,5,0.9333,2.0819,141410.3202
82,Repeated,10,0.9,2.0819,139501.1577
82,Repeated,20,0.8667,2.0819,192160.2204
82,Std-CP,0,1.0,,
82,Std-CP,5,0.6667,10.396,6.423758737876772e+16
82,Std-CP,10,0.8,5.8737,20794707942.4655
82,Std-CP,20,0.7333,11.5175,3.081889199915642e+67
83,donor-HCP-randomized,0,0.7667,1.7633,120335.1104
83,donor-HCP-randomized,5,0.9667,1.704,118918.269
83,donor-HCP-randomized,10,0.8667,1.6751,103386.4073
83,donor-HCP-randomized,20,0.8276,1.6372,92570.3929
83,donor-HCP-derandomized,0,0.9667,3.1514,277395.0137
83,donor-HCP-derandomized,5,1.0,2.9736,260127.449
83,donor-HCP-derandomized,10,0.9667,2.6589,192566.5207
83,donor-HCP-derandomized,20,0.8966,2.118,128198.6597
83,sample-HCP-randomized,0,0.8,1.748,120759.6208
83,sample-HCP-randomized,5,0.9667,1.6138,109389.6439
83,sample-HCP-randomized,10,0.8,1.6226,99118.7105
83,sample-HCP-randomized,20,0.7931,1.5795,89814.5255
83,sample-HCP-derandomized,0,0.9667,3.0947,268929.1625
83,sample-HCP-derandomized,5,1.0,2.1499,161380.3079
83,sample-HCP-derandomized,10,0.9333,2.0666,134691.3809
83,sample-HCP-derandomized,20,0.8621,2.0375,121939.3475
83,HCP,0,0.7667,1.7633,120335.1104
83,HCP,5,0.9667,1.7633,124041.4703
83,HCP,10,0.8667,1.7633,110192.0034
83,HCP,20,0.8276,1.7633,101560.027
83,Pooling,0,0.7333,1.6165,108154.1292
83,Pooling,5,0.9333,1.6165,111485.311
83,Pooling,10,0.8333,1.6165,99037.7632
83,Pooling,20,0.7931,1.6165,91279.5629
83,Subsampling,0,0.7,1.3972,91032.0649
83,Subsampling,5,0.9,1.3972,93835.8816
83,Subsampling,10,0.7667,1.3972,83358.9263
83,Subsampling,20,0.6552,1.3972,76828.9399
83,Repeated,0,0.8333,2.1657,157241.4044
83,Repeated,5,0.9667,2.1657,162084.49
83,Repeated,10,0.9333,2.1657,143987.4473
83,Repeated,20,0.8966,2.1657,132708.0785
83,Std-CP,0,1.0,,
83,Std-CP,5,0.8,10.0012,1.5542703497357958e+22
83,Std-CP,10,0.9667,7.3269,1.965980352010493e+20
83,Std-CP,20,0.9655,7.1871,7.046747509682623e+17
84,donor-HCP-randomized,0,0.8333,1.8381,137727.1243
84,donor-HCP-randomized,5,0.8,1.8171,148188.6585
84,donor-HCP-randomized,10,0.7,1.8265,125087.0077
84,donor-HCP-randomized,20,0.7586,1.7651,111393.8051
84,donor-HCP-derandomized,0,0.9,2.7992,249838.3245
84,donor-HCP-derandomized,5,0.9333,2.5569,235400.1018
84,donor-HCP-derandomized,10,0.8667,2.499,190659.3377
84,donor-HCP-derandomized,20,0.8966,2.254,153144.9887
84,sample-HCP-randomized,0,0.8667,1.793,133041.8758
84,sample-HCP-randomized,5,0.8,1.7466,142709.1196
84,sample-HCP-randomized,10,0.7,1.6343,108458.979
84,sample-HCP-randomized,20,0.7241,1.6532,103779.5521
84,sample-HCP-derandomized,0,0.9,2.7272,239843.2562
84,sample-HCP-derandomized,5,0.9,2.2664,197277.7011
84,sample-HCP-derandomized,10,0.8333,2.2467,163547.2617
84,sample-HCP-derandomized,20,0.8966,2.2329,151190.7785
84,HCP,0,0.8333,1.8381,137727.1243
84,HCP,5,0.8,1.8381,150347.478
84,HCP,10,0.7,1.8381,126192.0903
84,HCP,20,0.7931,1.8381,117076.5324
84,Pooling,0,0.7667,1.5448,111268.6999
84,Pooling,5,0.7667,1.5448,121464.5881
84,Pooling,10,0.7,1.5448,101949.6334
84,Pooling,20,0.7241,1.5448,94585.2433
84,Subsampling,0,0.8333,1.8761,141360.4351
84,Subsampling,5,0.8333,1.8761,154313.7201
84,Subsampling,10,0.7,1.8761,129521.1011
84,Subsampling,20,0.7931,1.8761,120165.0703
84,Repeated,0,0.8667,2.022,155789.5034
84,Repeated,5,0.8333,2.022,170064.9677
84,Repeated,10,0.7667,2.022,142741.6944
84,Repeated,20,0.8966,2.022,132430.6664
84,Std-CP,0,1.0,,
84,Std-CP,5,0.9333,16.3409,4.6543965584533905e+19
84,Std-CP,10,0.8333,6.8717,5310699977797.128
84,Std-CP,20,0.8276,5.3863,2330411472.9344
85,donor-HCP-randomized,0,0.9333,2.1342,170948.6154
85,donor-HCP-randomized,5,0.9,2.1357,141965.8566
85,donor-HCP-randomized,10,0.8667,2.1247,177358.1162
85,donor-HCP-randomized,20,0.7667,1.8401,123294.7984
85,donor-HCP-derandomized,0,0.9667,3.3994,352538.6951
85,donor-HCP-derandomized,5,0.9333,3.0669,245560.7082
85,donor-HCP-derandomized,10,0.9667,2.985,295947.2648
85,donor-HCP-derandomized,20,0.8667,2.2061,157507.4541
85,sample-HCP-randomized,0,0.9,2.0037,153293.5075
85,sample-HCP-randomized,5,0.9,1.8648,118073.3705
85,sample-HCP-randomized,10,0.8,1.7739,138777.4977
