summary,spearman_rho,p_value,subsample
prop_educ_BAplus,,,9
prop_educ_HS,,,9
prop_educ_SomeCollege,,,9
prop_female,0.08285760313817259,0.2900306384453268,9
prop_married,-0.02049813560818764,0.793838750287592,9
age_mean,-0.07637967661764232,0.3295199651562857,10
age_sd,-0.020062448671657764,0.7981258130163669,10
age_sq_mean,-0.08549387506997262,0.2749032852572485,10
age_sq_sd,-0.02246871332653627,0.7745274529810204,10
english_mean,-0.12498053693002412,0.10971461366672565,10
entry_recency_mean,-0.21280232212692435,0.006065505869381897,10
entry_recency_sd,0.1255287552627673,0.1081533161793847,10
hours_mean,-0.08154250561829059,0.29778061267081857,10
hours_sd,-0.0924636152175006,0.23751550781874364,10
prop_educ_<HS,,,10
prop_educ_BAplus,,,10
prop_educ_HS,,,10
prop_educ_SomeCollege,,,10
prop_female,0.06452831169083624,0.41025872749239145,10
prop_married,-0.012883383464353707,0.8695431838799743,10
age_mean,-0.10889787615934293,0.16382291943197336,11
age_sd,-0.03224744169788431,0.6809377708362317,11
age_sq_mean,-0.10960194804755605,0.16109895828457463,11
age_sq_sd,-0.037393967329672186,0.6334693655759477,11
english_mean,-0.12427240852662368,0.1117573849928973,11
entry_recency_mean,-0.21366115963441962,0.00585923569290157,11
entry_recency_sd,0.09450239983650578,0.22728547443446934,11
hours_mean,-0.04293554773020502,0.5839824481168779,11
hours_sd,-0.07252267397588702,0.35459764035570623,11
prop_educ_<HS,,,11
prop_educ_BAplus,,,11
prop_educ_HS,,,11
prop_educ_SomeCollege,,,11
prop_female,0.03891392404466087,0.6197206030194823,11
prop_married,-0.011250995739793445,0.8859525672562641,11
age_mean,-0.1071253941515173,0.17083247223857018,12
age_sd,-0.011975884308045491,0.8786593023774298,12
age_sq_mean,-0.10765870404594674,0.1687004026889957,12
age_sq_sd,-0.02540272619833705,0.7460322602245292,12
english_mean,-0.13523326529260174,0.08329821675237917,12
entry_recency_mean,-0.25927062238168375,0.0007716622864585303,12
entry_recency_sd,0.14956594867205875,0.055186734602504256,12
hours_mean,-0.12193885418260156,0.11870001164808075,12
hours_sd,-0.11115334968869832,0.15521663636675065,12
prop_educ_<HS,,,12
prop_educ_BAplus,,,12
prop_educ_HS,,,12
prop_educ_SomeCollege,,,12
prop_female,-0.046898703302075524,0.5497236894637771,12
prop_married,-0.04631420808327206,0.5547139725099267,12
age_mean,-0.1047630205053878,0.18051760733656025,13
age_sd,-0.09436278027827621,0.22797595757245426,13
age_sq_mean,-0.11457621852186635,0.14281188637531828,13
age_sq_sd,-0.0961837826233779,0.2190860867471462,13
english_mean,-0.14058663753970851,0.07168787867249866,13
entry_recency_mean,-0.2488796419133602,0.001266393941051517,13
entry_recency_sd,0.14834420960182487,0.05722813538897457,13
hours_mean,-0.1554022125876074,0.04624748862972683,13
hours_sd,-0.11743608133899934,0.13303803705996994,13
prop_educ_<HS,,,13
prop_educ_BAplus,,,13
prop_educ_HS,,,13
prop_educ_SomeCollege,,,13
prop_female,-0.004330229516480091,0.9559789683668473,13
prop_married,-0.016594777926111214,0.8324520226571835,13
age_mean,-0.11847911554762512,0.1296039497839514,14
age_sd,-0.058925505252401,0.45216464159212744,14
age_sq_mean,-0.12287881816338217,0.11586424912895539,14
age_sq_sd,-0.08047959897349342,0.3041436881793241,14
