tau_B,alpha,o,dataset_id,rerun_id,lower,upper,width,finite
5.0,0.1,0,0,80,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,81,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,82,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,83,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,84,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,85,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,86,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,87,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,88,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,89,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,90,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,91,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,92,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,93,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,94,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,95,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,96,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,97,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,98,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,99,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,5,0,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,1,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,2,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,3,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,4,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,5,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,6,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,7,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,8,-10.100293239655304,24.96310949744665,35.06340273710195,1
