tau_B,alpha,o,dataset_id,mean_width,sd_upper,sd_width,relative_instability,n_finite,randomization_varied_only
5.0,0.1,20,38,18.57765029984917,2.2612711112107724,4.01886181493275,0.12171997398557617,100,True
5.0,0.1,20,40,9.731189387252329,0.8245417617210716,0.6173126304288391,0.08473185845105487,100,True
5.0,0.1,20,36,13.324855649529766,0.8984827853118404,1.4968172255125498,0.0674290820811667,100,True
5.0,0.1,20,41,17.105274921714162,0.6667186501109719,1.2799937115400915,0.03897737120054182,100,True
5.0,0.1,20,42,30.519243209544907,12.188979529811887,15.286238130152599,0.3993866900998311,100,True
5.0,0.1,20,45,15.988925639012118,1.0273166297280147,2.1110316543095196,0.06425176105775472,100,True
5.0,0.1,20,47,17.902008629222905,2.1284715471933415,1.405904767212738,0.11889568323181703,100,True
5.0,0.1,20,43,14.616750182227522,0.7161549262333776,1.971678748677593,0.048995496078475025,100,True
5.0,0.1,20,44,16.91434531193756,1.0837947824882805,0.848865660467853,0.06407547927517926,100,True
5.0,0.1,20,46,15.696223643020389,1.1133756772683445,0.9321830131914485,0.07093270984090669,100,True
5.0,0.1,20,48,12.761175996871696,0.7299336542183602,1.4301059269896077,0.057199560165716534,100,True
5.0,0.1,20,49,23.123667310510672,6.973782117801818,6.515893809459677,0.30158633681050856,100,True
5.0,0.1,25,0,7.594174389391243,0.0,0.0,0.0,100,True
5.0,0.1,25,2,5.311496850849503,8.926528984957934e-16,8.926528984957934e-16,1.6806051543700446e-16,100,True
5.0,0.1,25,4,5.815390511753288,7.141223187966347e-15,1.785305796991587e-15,1.227986869245232e-15,100,True
5.0,0.1,25,5,4.253258028581803,0.0,8.926528984957934e-16,0.0,100,True
5.0,0.1,25,1,4.443996158089065,5.355917390974761e-15,8.926528984957934e-16,1.2052029750803893e-15,100,True
5.0,0.1,25,3,6.843838829141666,1.0711834781949522e-14,8.926528984957934e-16,1.5651792874399072e-15,100,True
5.0,0.1,25,6,8.712426351706563,1.785305796991587e-15,1.785305796991587e-15,2.049148796123696e-16,100,True
5.0,0.1,25,7,5.325944581000024,2.2316322462394835e-16,8.926528984957934e-16,4.190115410139063e-17,100,True
5.0,0.1,25,8,4.2329655524972685,8.926528984957934e-16,8.926528984957934e-16,2.1088121021187294e-16,100,True
5.0,0.1,25,11,5.806693878872692,1.785305796991587e-15,8.926528984957934e-16,3.0745650351696946e-16,100,True
5.0,0.1,25,9,5.644293718027512,1.785305796991587e-15,1.785305796991587e-15,3.1630278050368544e-16,100,True
5.0,0.1,25,10,4.08779945735791,3.570611593983174e-15,0.0,8.734801281790341e-16,100,True
5.0,0.1,25,12,2.527399259944882,0.0,4.463264492478967e-16,0.0,100,True
5.0,0.1,25,15,3.8991298577792257,0.0,0.0,0.0,100,True
5.0,0.1,25,14,4.137049150881057,8.926528984957934e-16,8.926528984957934e-16,2.157704358686885e-16,100,True
5.0,0.1,25,17,4.608321887539356,4.463264492478967e-16,0.0,9.685227294012131e-17,100,True
5.0,0.1,25,13,6.8972273659864,8.926528984957934e-16,8.926528984957934e-16,1.2942199105946561e-16,100,True
5.0,0.1,25,16,5.798860175956608,3.570611593983174e-15,1.785305796991587e-15,6.157436954227213e-16,100,True
5.0,0.1,25,18,4.440443962121319,1.785305796991587e-15,8.926528984957934e-16,4.0205569808355345e-16,100,True
