summary,spearman_rho,p_value,subsample
resid_q75,0.2800239884913175,0.07618813251516732,20
resid_sd,0.27775234303085755,0.07870284094194524,20
resid_mean,0.20811767256983416,0.1916398539537764,21
resid_median,0.11926138667414928,0.457671646667645,21
resid_q25,0.10475780411890476,0.5145105595084476,21
resid_q75,0.2751312136534037,0.08168454648805697,21
resid_sd,0.18356642740101659,0.2506204077284068,21
resid_mean,0.3004687976354574,0.05628671211773375,22
resid_median,0.2870136668311944,0.06884385392090189,22
resid_q25,0.20296278479417493,0.20312429823257955,22
resid_q75,0.24891991987886541,0.11655689172477998,22
resid_sd,0.21764110930791639,0.1716451884036912,22
resid_mean,0.30807007283007354,0.0500473503052231,23
resid_median,0.3260684945552565,0.037476867226627616,23
resid_q25,0.3620653380056224,0.020008052877446517,23
resid_q75,0.281247182200796,0.07486038749567611,23
resid_sd,0.09759338382053095,0.5438315851212839,23
resid_mean,0.18880868615592425,0.23710748346491411,24
resid_median,0.18321694348402276,0.2515392663596666,24
resid_q25,0.20916612432081563,0.18936137221723787,24
resid_q75,0.1480938098261414,0.3554618610054972,24
resid_sd,0.19099296063713578,0.23162594267242795,24
resid_mean,0.33891202850478025,0.03019002232146449,25
resid_median,0.3256316396590142,0.03774799139646321,25
resid_q25,0.2629107276236575,0.09676371624133528,25
resid_q75,0.2786260528233422,0.07772807661357035,25
resid_sd,0.3078079598923281,0.050252805321815475,25
resid_mean,0.16923758680426898,0.2901508371040313,26
resid_median,0.09532173836007095,0.5532923014620734,26
resid_q25,0.22445604568929634,0.1582891400272334,26
resid_q75,0.21895167399664328,0.16901578645626558,26
resid_sd,0.13455130804262994,0.40162157536992105,26
resid_mean,0.30177936232418434,0.055168696207463834,27
resid_median,0.2967118455277736,0.059592401198501385,27
resid_q25,0.27154900350421685,0.08590107951750112,27
resid_q75,0.32073886482110037,0.04089554201366582,27
resid_sd,0.191604557491875,0.23010673606771848,27
resid_mean,0.19667207428828573,0.21778077887437894,28
resid_median,0.136648211544593,0.39425680340476493,28
resid_q25,0.09156478625238713,0.5691068132061133,28
resid_q75,0.29295489342008973,0.06305102072701207,28
resid_sd,0.31339970256422967,0.04601447454483751,28
resid_mean,0.33515507639709646,0.03218890759848115,29
resid_median,0.39570316501627995,0.010441488184465011,29
resid_q25,0.36407487052833704,0.019280140677919656,29
resid_q75,0.26316138949636453,0.09643431603307372,29
resid_sd,0.19990480052047876,0.21016030721230963,29
resid_mean,0.2453377097296785,0.12208457656117858,30
resid_median,0.2758301814873914,0.08088095037639514,30
resid_q25,0.19868160681100033,0.2130216102278479,30
resid_q75,0.1840032822972589,0.24947500452628465,30
resid_sd,0.058975410992711176,0.7141653160239935,30
resid_mean,0.32790328511947414,0.036355476246360964,31
resid_median,0.2709374066494776,0.0866375626373129,31
resid_q25,0.2736459070061799,0.08341284413466901,31
resid_q75,0.3382130606707926,0.030553941631460066,31
resid_sd,0.15228761683006753,0.34184790162079165,31
resid_mean,0.2883242315199213,0.06753122269433837,32
resid_median,0.32781591414022576,0.03640824549065607,32
resid_q25,0.2211359484778548,0.1646981824647733,32
resid_q75,0.30632265324510427,0.051429914215739225,32
resid_sd,0.24568719364667235,0.12153678061158563,32
resid_mean,0.2265529491912594,0.15433597114992803,33
resid_median,0.16373321511161593,0.3063524418331334,33
resid_q25,0.018435276621425273,0.9089187745337813,33
resid_q75,0.20182696206394493,0.20571816823041633,33
resid_sd,0.2517157912148162,0.11237551785494587,33
resid_mean,0.31872933229838574,0.042248697976799275,34
resid_median,0.3016046203656874,0.05531672909707195,34
resid_q25,0.1342018241256361,0.40285670216930325,34
resid_q75,0.3110406861245212,0.04776581150381678,34
resid_sd,0.1745672165384251,0.27500173157541724,34
resid_mean,0.3311360113516672,0.03444659743511487,35
resid_median,0.2985466360919913,0.05795917429723131,35
