dataset,alpha,nominal_coverage,o,dataset_id,mean_width,sd_upper,sd_width,relative_instability,coverage_mean,n_finite,n_reruns,base_seed
fixedN21,0.2,0.8,35,3,4.208378952221899,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.2,0.8,35,5,4.4112343939885434,1.794391381352886e-15,0.0,4.067776094143199e-16,1.0,50,50,456
fixedN21,0.2,0.8,35,7,6.444535515525452,3.588782762705772e-15,0.0,5.568722143062256e-16,1.0,50,50,456
fixedN21,0.2,0.8,35,6,2.8554531256817466,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.2,0.8,35,8,3.9677220171325858,0.0,4.485978453382215e-16,0.0,0.0,50,50,456
fixedN21,0.2,0.8,35,9,3.287276282016386,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
fixedN21,0.2,0.8,35,10,4.840507897246987,3.588782762705772e-15,0.0,7.414062406027419e-16,1.0,50,50,456
fixedN21,0.2,0.8,35,11,3.7263404555755346,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
fixedN21,0.2,0.8,35,12,5.774905680129641,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
fixedN21,0.2,0.8,35,14,6.295325604603697,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.2,0.8,35,13,5.449397051263049,0.0,8.97195690676443e-16,0.0,0.0,50,50,456
fixedN21,0.2,0.8,35,15,2.962860549228057,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.2,0.8,35,16,4.214226992282846,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.2,0.8,35,17,2.003786672482735,4.485978453382215e-16,0.0,2.23875051919773e-16,0.0,50,50,456
fixedN21,0.2,0.8,35,20,4.078921158352643,1.794391381352886e-15,8.97195690676443e-16,4.3991813317558413e-16,1.0,50,50,456
fixedN21,0.2,0.8,35,18,4.625898349959279,1.794391381352886e-15,0.0,3.879011698060079e-16,0.0,50,50,456
fixedN21,0.2,0.8,35,19,3.630429448625914,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
fixedN21,0.2,0.8,35,21,3.4545087627011934,8.97195690676443e-16,0.0,2.5971730057934384e-16,1.0,50,50,456
fixedN21,0.2,0.8,35,23,4.41428626395572,8.97195690676443e-16,8.97195690676443e-16,2.0324818940773677e-16,1.0,50,50,456
fixedN21,0.2,0.8,35,22,3.632072955853665,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
fixedN21,0.2,0.8,35,24,5.101556396067067,0.0,0.0,0.0,0.0,50,50,456
fixedN21,0.225,0.775,0,0,8.152293698715225,0.8706576285497415,1.236084453611502,0.10679909982720008,1.0,50,50,456
fixedN21,0.225,0.775,0,1,6.726707916023469,0.8099626467676051,0.3498580694270116,0.12040996232915359,1.0,50,50,456
fixedN21,0.225,0.775,0,2,9.058688489971598,1.3202124178028487,1.0132304880802676,0.14573990697046124,0.68,50,50,456
fixedN21,0.225,0.775,0,3,7.400340425920203,2.0000357634155854,1.488617372132214,0.2702626701347849,0.84,50,50,456
fixedN21,0.225,0.775,0,4,8.155095836871162,0.5313088924670162,1.759402258605342,0.06515053937991018,0.34,50,50,456
fixedN21,0.225,0.775,0,5,6.010724979174132,0.5700357923236914,0.6960028485428056,0.09483644557000075,1.0,50,50,456
fixedN21,0.225,0.775,0,6,7.007323601898039,1.3831035407823074,1.426573801946449,0.19737971576019023,1.0,50,50,456
fixedN21,0.225,0.775,0,8,7.760656858957608,0.8891965447810393,0.5925592649302465,0.11457748499145393,0.34,50,50,456
fixedN21,0.225,0.775,0,7,6.730380667498682,0.9901085444459816,0.38396521326114924,0.1471103334804317,1.0,50,50,456
fixedN21,0.225,0.775,0,12,6.617040641304942,0.4210399899222778,0.3078325755855777,0.06362965149315522,1.0,50,50,456
fixedN21,0.225,0.775,0,9,7.250570433158175,0.22662299139686326,0.46231322586020723,0.03125588441434555,1.0,50,50,456
fixedN21,0.225,0.775,0,10,7.075576618043666,0.6587246497112014,0.5854014399222636,0.09309836996625342,1.0,50,50,456
fixedN21,0.225,0.775,0,11,6.821219653094863,0.6511486985687157,0.9227536085961714,0.0954592773263477,1.0,50,50,456
fixedN21,0.225,0.775,0,14,8.303998785326817,0.7862867765631327,0.7729609889969254,0.09468772779115806,1.0,50,50,456
fixedN21,0.225,0.775,0,13,6.470899946161094,0.5413078466874061,0.27627235484755425,0.0836526373751986,1.0,50,50,456
fixedN21,0.225,0.775,0,15,7.092222744218374,0.41749516493461797,0.7468001133146953,0.05886661770105328,1.0,50,50,456
fixedN21,0.225,0.775,0,16,6.68894150520399,0.7171081757438289,0.6705123742889533,0.1072080201607264,1.0,50,50,456
fixedN21,0.225,0.775,0,17,11.460745161809955,3.8274435893897487,3.3184192845132245,0.33396114609927285,0.2,50,50,456
fixedN21,0.225,0.775,0,23,8.029657820562596,1.149646270778184,0.8598419366228697,0.14317500153420415,1.0,50,50,456
fixedN21,0.225,0.775,0,21,6.403978957496414,0.9694081838574249,0.5706772092987964,0.15137591648745946,0.82,50,50,456
fixedN21,0.225,0.775,0,19,6.087141957367416,0.541603829417223,0.3131670909029897,0.0889750614016331,0.62,50,50,456
fixedN21,0.225,0.775,0,22,7.77897928441467,0.7397417767700184,1.1282208109584428,0.09509496679752122,1.0,50,50,456
fixedN21,0.225,0.775,0,18,7.065975714432685,0.596274198284801,0.793926462327316,0.0843866752990496,1.0,50,50,456
fixedN21,0.225,0.775,5,1,5.114729729346895,0.5263185193233532,0.3302906529585325,0.10290250847537144,1.0,50,50,456
fixedN21,0.225,0.775,5,0,5.685055439594983,0.18287217257467264,0.3820265377532847,0.03216717488821901,1.0,50,50,456
fixedN21,0.225,0.775,0,20,7.827539370920317,0.5411664961115537,1.0838386900162966,0.06913622154645598,1.0,50,50,456
fixedN21,0.225,0.775,0,24,8.004568285212134,0.3490231945840787,1.138617236790829,0.043603000455236796,1.0,50,50,456
fixedN21,0.225,0.775,5,3,6.615516078678001,0.20093224265665827,0.6402918195994031,0.03037287496046887,1.0,50,50,456
fixedN21,0.225,0.775,5,2,4.697365586206712,0.49478512315317347,0.46178574555690927,0.10533247073765231,1.0,50,50,456
fixedN21,0.225,0.775,5,5,6.996725216187524,0.536486056004496,1.4068060163022875,0.07667673653429885,1.0,50,50,456
fixedN21,0.225,0.775,5,4,4.480352910075405,0.5532556261736415,0.171618147836349,0.1234848319491712,0.86,50,50,456
fixedN21,0.225,0.775,5,6,9.12120061952541,0.8074099520705029,4.190408937528712,0.08852013959018848,1.0,50,50,456
fixedN21,0.225,0.775,5,7,5.811434921032299,0.5433336861781332,0.5256615168367411,0.0934938949779411,1.0,50,50,456
fixedN21,0.225,0.775,5,8,4.996582819262137,0.7674080327408387,1.1303843231037558,0.15358657316404983,1.0,50,50,456
fixedN21,0.225,0.775,5,9,4.860656927639458,0.29185173302753004,0.45643590204521983,0.06004368079712749,1.0,50,50,456
fixedN21,0.225,0.775,5,10,4.3977036246294645,0.18321613120321256,0.14771885867926074,0.04166177324390516,1.0,50,50,456
fixedN21,0.225,0.775,5,11,5.220448100142743,0.35272943725063316,0.3941137349142467,0.0675668889881289,1.0,50,50,456
fixedN21,0.225,0.775,5,12,6.07088001659306,1.109030559563276,0.4499685414945669,0.18268036207799357,0.98,50,50,456
fixedN21,0.225,0.775,5,14,5.022817185736722,0.3411115239876359,0.2422652201434635,0.06791239087026484,1.0,50,50,456
fixedN21,0.225,0.775,5,13,5.726055128232916,0.322461647656589,0.2544476454623554,0.05631479970681001,1.0,50,50,456
fixedN21,0.225,0.775,5,15,4.7398949983261796,0.13254641720444757,0.2594122626374802,0.027963998622596974,1.0,50,50,456
fixedN21,0.225,0.775,5,16,4.829451079918625,0.4092532322973365,0.45895225351603475,0.08474114874028961,1.0,50,50,456
fixedN21,0.225,0.775,5,19,5.736032720752202,0.262660742356279,0.26675115777362773,0.0457913605349578,1.0,50,50,456
fixedN21,0.225,0.775,5,17,4.7249531088070755,0.18816222912907313,0.2126362404832605,0.03982308920237709,1.0,50,50,456
fixedN21,0.225,0.775,5,18,4.319724155308657,0.195744647861319,0.10701717839477488,0.045314154520899604,1.0,50,50,456
fixedN21,0.225,0.775,5,20,4.6066071755164675,0.26633960785076716,0.1947649802212647,0.057816869922473174,1.0,50,50,456
fixedN21,0.225,0.775,5,21,5.049370517533239,0.23412149357594036,0.6736761867406004,0.04636647137756794,0.26,50,50,456
fixedN21,0.225,0.775,5,22,5.35347069337832,0.5999739649206648,0.1252840595356924,0.11207196215023078,1.0,50,50,456
fixedN21,0.225,0.775,5,23,4.697626753967077,1.1534602216561445,0.7691299422610686,0.24554105340149987,1.0,50,50,456
fixedN21,0.225,0.775,10,1,4.530232703272668,0.16400221150032393,0.2682090347114108,0.036201719037931034,1.0,50,50,456
fixedN21,0.225,0.775,10,3,4.398478439937438,0.23200983815787832,0.06096926963032045,0.052747749324236384,1.0,50,50,456
fixedN21,0.225,0.775,10,2,6.112302675124813,0.6586720607767177,1.02485624997035,0.1077616891351454,1.0,50,50,456
fixedN21,0.225,0.775,10,4,3.990538233069277,0.10739768566718999,0.14186981349963337,0.02691308274587969,1.0,50,50,456
fixedN21,0.225,0.775,10,0,3.926847708938238,0.3411147827806254,0.20003398496127797,0.08686733177968285,1.0,50,50,456
fixedN21,0.225,0.775,10,6,4.501967509934297,0.114109200516977,0.22379710826438973,0.025346517998003575,1.0,50,50,456
fixedN21,0.225,0.775,10,12,4.022731734116395,0.23416004350178798,0.1799524178497468,0.05820921179404024,1.0,50,50,456
fixedN21,0.225,0.775,10,5,4.645810728357983,0.6204267584289531,0.21331259273029826,0.13354542289936056,1.0,50,50,456
fixedN21,0.225,0.775,10,9,4.861104063715911,0.13113967942351581,0.24462083970984738,0.026977344591810778,1.0,50,50,456
fixedN21,0.225,0.775,10,10,4.186163957048623,0.19606675519177497,0.1542830070301319,0.046836855221984226,1.0,50,50,456
fixedN21,0.225,0.775,5,24,7.126075257771156,1.618464036891672,1.4897698184449395,0.22711857205362773,1.0,50,50,456
fixedN21,0.225,0.775,10,8,4.788788033700189,0.9879210278439563,0.41196297408320315,0.2062987588700208,1.0,50,50,456
fixedN21,0.225,0.775,10,7,4.513756945872594,0.16271961321556289,0.12901386336037635,0.03604970652315576,1.0,50,50,456
fixedN21,0.225,0.775,10,11,4.557022421804955,0.11527647901530032,0.06787279356216389,0.02529644762415748,1.0,50,50,456
fixedN21,0.225,0.775,10,13,4.2233126285579905,0.12983536842357696,0.10822276851230658,0.03074254260639663,1.0,50,50,456
fixedN21,0.225,0.775,10,14,4.745525243999358,0.2446357407064337,0.2611798656699504,0.05155082485669458,1.0,50,50,456
fixedN21,0.225,0.775,10,15,4.0269610897914125,0.19838065992478257,0.23881346775083892,0.04926311814327916,1.0,50,50,456
fixedN21,0.225,0.775,10,16,4.661259132307016,0.2716776013518997,0.1762679428051462,0.058284166067685925,1.0,50,50,456
fixedN21,0.225,0.775,15,1,3.874578754629313,0.4339516297390503,0.09297661557895774,0.11199969266867235,1.0,50,50,456
fixedN21,0.225,0.775,10,17,4.324216957114388,0.11284233127360564,0.13649842108605761,0.026095437021945115,0.0,50,50,456
fixedN21,0.225,0.775,15,0,4.016828004626413,0.2919382526422205,0.19963652837173904,0.07267880335079778,1.0,50,50,456
fixedN21,0.225,0.775,15,2,4.229391720883374,0.14017997203678081,0.2578949405760677,0.033144239476475365,1.0,50,50,456
fixedN21,0.225,0.775,10,18,3.7752430573599214,0.17181055828028435,0.14772983539620385,0.045509800473729975,0.76,50,50,456
fixedN21,0.225,0.775,10,23,4.698340530247439,0.16651971836485668,0.2743796094822272,0.03544224121108712,1.0,50,50,456
fixedN21,0.225,0.775,15,3,4.049073843526729,0.3966522538561088,0.1907303190035638,0.097961229946507,1.0,50,50,456
fixedN21,0.225,0.775,10,22,4.721732106054086,0.20332687452640436,0.28494775953975443,0.04306192514939672,1.0,50,50,456
fixedN21,0.225,0.775,10,19,4.385409280245992,0.23829060911791713,0.14683393910790674,0.0543371425310959,1.0,50,50,456
fixedN21,0.225,0.775,15,4,3.311712441122865,0.08224601580014737,0.15543751433244507,0.02483489048712851,1.0,50,50,456
fixedN21,0.225,0.775,10,21,4.737449095212244,0.10459661766282204,0.2128552627983579,0.022078678960060882,0.8,50,50,456
fixedN21,0.225,0.775,10,20,4.610203469305696,0.20573093740449563,0.43758575028944446,0.044625131791738264,0.0,50,50,456
fixedN21,0.225,0.775,10,24,4.213632714289542,0.12286612773741164,0.06658455399118704,0.029159192570520003,1.0,50,50,456
fixedN21,0.225,0.775,15,5,3.5372931839139774,0.07378929616087675,0.1283992744948019,0.020860384572146114,1.0,50,50,456
fixedN21,0.225,0.775,15,8,4.3116723773725365,0.23938614460515373,0.16030728086315452,0.05552048570792194,0.94,50,50,456
fixedN21,0.225,0.775,15,6,3.67397752451632,0.2516200513003974,0.19275412158712285,0.06848709596652289,1.0,50,50,456
fixedN21,0.225,0.775,15,7,4.11682653763895,0.22482424140970464,0.14822697022887824,0.05461105522766186,1.0,50,50,456
fixedN21,0.225,0.775,15,14,3.987290723916883,0.23702109629468865,0.08605668749858364,0.059444147092904444,0.0,50,50,456
fixedN21,0.225,0.775,15,15,4.079679163811378,0.2047949220211096,0.12448029847805807,0.05019878127616856,1.0,50,50,456
fixedN21,0.225,0.775,15,12,4.532826292881995,0.25271728408447713,0.2710128162537692,0.055752695505081475,0.06,50,50,456
fixedN21,0.225,0.775,15,10,4.356044286418293,0.32557943590857236,0.1535548648496595,0.07474199399755788,1.0,50,50,456
fixedN21,0.225,0.775,15,9,3.978384739448435,0.08092380227875672,0.06404939155721244,0.020340868864778528,1.0,50,50,456
fixedN21,0.225,0.775,15,11,3.576398726533542,0.22346809532513565,0.17008719661129193,0.06248411108840043,0.0,50,50,456
fixedN21,0.225,0.775,15,13,3.8509811995439502,0.19004679200809838,0.1418068822210179,0.04935022586726846,1.0,50,50,456
fixedN21,0.225,0.775,15,16,3.5701062139730264,0.24838581815129665,0.13586562225367382,0.0695737894797472,1.0,50,50,456
fixedN21,0.225,0.775,15,21,3.5437012944984345,0.037565773614836095,0.08540243078526569,0.010600716734550012,1.0,50,50,456
fixedN21,0.225,0.775,15,17,3.48035259169307,0.23260526884787935,0.10133362896552234,0.06683382293020058,1.0,50,50,456
fixedN21,0.225,0.775,15,19,4.832742730890098,0.23695684909640677,0.2946456308506,0.04903154632706134,1.0,50,50,456
fixedN21,0.225,0.775,15,18,3.8022089732017577,0.14399101827963598,0.15858556326239379,0.037870358860992395,1.0,50,50,456
fixedN21,0.225,0.775,15,20,4.2718152620380945,0.09815713643283018,0.15627378708504766,0.022977851431243576,0.0,50,50,456
fixedN21,0.225,0.775,20,0,3.8964290763116423,0.14360877711628176,0.16425036583114538,0.03685650997456927,1.0,50,50,456
fixedN21,0.225,0.775,15,23,4.158995715098761,0.18421287801819422,0.1183980965546681,0.04429263472175033,1.0,50,50,456
fixedN21,0.225,0.775,20,5,3.957810320360776,0.14941956962010033,0.15406310516773547,0.037753090099194024,1.0,50,50,456
fixedN21,0.225,0.775,20,1,3.876765089111475,0.12033637840729543,0.17421584867742593,0.031040410146407817,0.88,50,50,456
fixedN21,0.225,0.775,20,4,3.178300317556131,0.17720395997738375,0.19344283263867307,0.05575431591487868,1.0,50,50,456
fixedN21,0.225,0.775,15,22,3.9228129063331583,0.2639594723742155,0.3585853862974619,0.06728831547078576,0.12,50,50,456
fixedN21,0.225,0.775,20,2,3.398104046364486,0.0906760827040357,0.1373494788536384,0.026684316155959644,1.0,50,50,456
fixedN21,0.225,0.775,15,24,3.5560694707860834,0.1051696883201033,0.13414099267635543,0.029574700152540923,1.0,50,50,456
fixedN21,0.225,0.775,20,6,4.228194187135909,0.10301779194560241,0.18721416830149154,0.024364489279851295,1.0,50,50,456
fixedN21,0.225,0.775,20,3,3.250679458639971,0.16598732343019915,0.12028088383570186,0.051062347285279676,1.0,50,50,456
fixedN21,0.225,0.775,20,7,3.351152081824893,0.05538662273894354,0.18860666123570258,0.016527636283454605,0.0,50,50,456
fixedN21,0.225,0.775,20,9,3.3532459513067443,0.0754625380982576,0.11682810218395029,0.02250432541903173,0.0,50,50,456
fixedN21,0.225,0.775,20,11,3.187580560669926,0.10426614427461073,0.06733258885684652,0.032710120509925986,1.0,50,50,456
fixedN21,0.225,0.775,20,10,3.2044488574062844,0.34008186245041744,0.0866906030821606,0.10612803561036807,0.88,50,50,456
fixedN21,0.225,0.775,20,12,3.8637111753236777,0.10023792753711806,0.17026048092117874,0.025943431842759507,1.0,50,50,456
fixedN21,0.225,0.775,20,8,3.77794515592036,0.10888067228373306,0.10235181195294425,0.028820077526299667,1.0,50,50,456
fixedN21,0.225,0.775,25,1,3.576403787812485,1.794391381352886e-15,4.485978453382215e-16,5.017306455908965e-16,0.0,50,50,456
fixedN21,0.225,0.775,25,0,2.6320029892824808,0.0,0.0,0.0,0.0,50,50,456
fixedN21,0.225,0.775,25,3,3.5176351883642667,0.0,0.0,0.0,0.0,50,50,456
fixedN21,0.225,0.775,25,2,2.450122480531086,1.794391381352886e-15,4.485978453382215e-16,7.323680328682734e-16,1.0,50,50,456
fixedN21,0.225,0.775,25,4,2.720258768882665,4.485978453382215e-16,4.485978453382215e-16,1.649099896192895e-16,0.0,50,50,456
fixedN21,0.225,0.775,25,5,5.3637010224462225,3.588782762705772e-15,8.97195690676443e-16,6.690870254861886e-16,1.0,50,50,456
fixedN21,0.225,0.775,25,6,3.5656946137537626,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
fixedN21,0.225,0.775,25,7,3.0919968886517375,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
fixedN21,0.225,0.775,20,13,3.5902423999571855,0.09066160980558886,0.17188137651827415,0.02525222525550643,1.0,50,50,456
fixedN21,0.225,0.775,25,8,3.759841854939509,1.794391381352886e-15,0.0,4.772518235030275e-16,1.0,50,50,456
fixedN21,0.225,0.775,20,14,3.170845002179918,0.26321054250560577,0.11455491637414038,0.08300958965974423,1.0,50,50,456
fixedN21,0.225,0.775,20,20,3.590302333904649,0.1976642334597323,0.260701507754541,0.05505503856683894,1.0,50,50,456
fixedN21,0.225,0.775,25,9,3.4733631968828784,3.588782762705772e-15,4.485978453382215e-16,1.0332299155833962e-15,1.0,50,50,456
fixedN21,0.225,0.775,25,10,4.023193427793747,4.485978453382215e-16,0.0,1.1150292755976815e-16,1.0,50,50,456
fixedN21,0.225,0.775,20,17,3.346291193126155,0.16078774113579353,0.14913525112491266,0.04804953659325243,0.16,50,50,456
fixedN21,0.225,0.775,20,15,2.9457004840452954,0.08738925424284022,0.12425300265996869,0.02966671415378579,1.0,50,50,456
fixedN21,0.225,0.775,20,16,3.558591307188701,0.1458702522403734,0.14370834536300525,0.04099101010720205,0.72,50,50,456
fixedN21,0.225,0.775,25,11,4.790004568836856,3.588782762705772e-15,0.0,7.492232441810021e-16,0.0,50,50,456
fixedN21,0.225,0.775,20,19,3.5065428068061317,0.14074830105882713,0.15843668019524554,0.04013876596219998,0.36,50,50,456
fixedN21,0.225,0.775,20,22,3.9426368002803236,0.22851699101148315,0.18073960926288551,0.05796044692608649,1.0,50,50,456
fixedN21,0.225,0.775,20,21,3.2153779348515514,0.14213689891953746,0.057918094995716124,0.04420534748929901,0.2,50,50,456
fixedN21,0.225,0.775,20,18,3.7510765538056763,0.19264128016181273,0.16336861563477978,0.05135626463458001,1.0,50,50,456
fixedN21,0.225,0.775,20,23,3.846643097364497,0.335590822323227,0.38951111701254376,0.08724251609231824,0.0,50,50,456
fixedN21,0.225,0.775,25,14,2.0715133331053788,3.588782762705772e-15,4.485978453382215e-16,1.7324449258194607e-15,1.0,50,50,456
fixedN21,0.225,0.775,20,24,3.6807926498677266,0.25863184843227593,0.06928537153179942,0.07026525888155372,1.0,50,50,456
fixedN21,0.225,0.775,25,13,3.1464513504947855,4.485978453382215e-16,4.485978453382215e-16,1.4257263035949327e-16,1.0,50,50,456
fixedN21,0.225,0.775,25,12,3.8029221398358004,8.97195690676443e-16,0.0,2.3592270829798827e-16,0.0,50,50,456
fixedN21,0.225,0.775,25,15,3.6670695690198314,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
fixedN21,0.225,0.775,25,16,3.7947216505447443,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.225,0.775,25,22,2.716751893566931,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.225,0.775,25,21,3.725281817731634,0.0,4.485978453382215e-16,0.0,0.0,50,50,456
fixedN21,0.225,0.775,25,17,3.4029768546353334,1.794391381352886e-15,4.485978453382215e-16,5.27300495420259e-16,0.0,50,50,456
fixedN21,0.225,0.775,25,19,3.683646044560852,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
fixedN21,0.225,0.775,25,18,3.6097245368037547,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
fixedN21,0.225,0.775,25,20,4.29130482293181,1.794391381352886e-15,0.0,4.1814586830654495e-16,1.0,50,50,456
fixedN21,0.225,0.775,25,24,3.364136006113764,1.794391381352886e-15,0.0,5.3338847718756755e-16,1.0,50,50,456
fixedN21,0.225,0.775,30,0,4.354852792482539,0.0,0.0,0.0,0.0,50,50,456
fixedN21,0.225,0.775,30,1,4.127155066647055,8.97195690676443e-16,0.0,2.1738841312917624e-16,1.0,50,50,456
fixedN21,0.225,0.775,25,23,3.824855239702274,3.588782762705772e-15,4.485978453382215e-16,9.382793694919346e-16,1.0,50,50,456
fixedN21,0.225,0.775,30,5,3.2911956806966964,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
fixedN21,0.225,0.775,30,4,3.890057271675662,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.225,0.775,30,3,3.468875804307437,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
fixedN21,0.225,0.775,30,2,4.590317138694161,3.588782762705772e-15,0.0,7.8181586462818945e-16,1.0,50,50,456
fixedN21,0.225,0.775,30,6,2.7603297386770755,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
fixedN21,0.225,0.775,30,7,3.510608674546514,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.225,0.775,30,11,3.8528530440376403,1.794391381352886e-15,4.485978453382215e-16,4.657305536554889e-16,1.0,50,50,456
fixedN21,0.225,0.775,30,10,3.442075881584101,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.225,0.775,30,9,3.2341851332957856,4.485978453382215e-16,4.485978453382215e-16,1.3870506073382365e-16,1.0,50,50,456
fixedN21,0.225,0.775,30,12,3.441615765168153,1.794391381352886e-15,4.485978453382215e-16,5.213805095599375e-16,1.0,50,50,456
fixedN21,0.225,0.775,30,8,3.697335358817759,4.485978453382215e-16,4.485978453382215e-16,1.2133003955628813e-16,1.0,50,50,456
fixedN21,0.225,0.775,30,17,3.096283815352637,4.485978453382215e-16,4.485978453382215e-16,1.4488266324743569e-16,1.0,50,50,456
fixedN21,0.225,0.775,30,13,5.414892522880463,1.794391381352886e-15,8.97195690676443e-16,3.313807935745243e-16,1.0,50,50,456
fixedN21,0.225,0.775,30,14,3.4728084240393287,1.794391381352886e-15,0.0,5.166974857961715e-16,1.0,50,50,456
fixedN21,0.225,0.775,30,15,3.7192893706562358,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.225,0.775,30,16,2.387912795539944,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.225,0.775,30,18,3.2959892820055323,0.0,0.0,0.0,0.0,50,50,456
fixedN21,0.225,0.775,30,21,4.159329137340443,8.97195690676443e-16,0.0,2.1570682700290644e-16,0.0,50,50,456
fixedN21,0.225,0.775,30,19,4.429321314444625,1.794391381352886e-15,0.0,4.051165526197274e-16,1.0,50,50,456
fixedN21,0.225,0.775,30,20,4.4855011622499505,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.225,0.775,30,23,2.5777924962903853,8.97195690676443e-16,0.0,3.480480651439428e-16,0.0,50,50,456
fixedN21,0.225,0.775,30,22,3.6841785688108213,3.588782762705772e-15,4.485978453382215e-16,9.741066280248623e-16,1.0,50,50,456
fixedN21,0.225,0.775,30,24,3.693308166464003,3.588782762705772e-15,4.485978453382215e-16,9.716987050505713e-16,1.0,50,50,456
fixedN21,0.225,0.775,35,0,5.415038788746934,3.588782762705772e-15,0.0,6.627436852647613e-16,1.0,50,50,456
fixedN21,0.225,0.775,35,2,2.9225900601846266,3.588782762705772e-15,0.0,1.2279459961206671e-15,1.0,50,50,456
fixedN21,0.225,0.775,35,3,3.486043483284781,1.794391381352886e-15,4.485978453382215e-16,5.147358000428874e-16,1.0,50,50,456
fixedN21,0.225,0.775,35,4,2.651621885075922,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
fixedN21,0.225,0.775,35,1,2.4441353706622095,1.794391381352886e-15,0.0,7.341620283768149e-16,1.0,50,50,456
fixedN21,0.225,0.775,35,6,4.453607285462791,1.794391381352886e-15,0.0,4.029074110800104e-16,0.0,50,50,456
fixedN21,0.225,0.775,35,5,3.613344027054835,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
fixedN21,0.225,0.775,35,7,3.125989575001771,0.0,0.0,0.0,0.0,50,50,456
fixedN21,0.225,0.775,35,8,3.5750289769510357,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
fixedN21,0.225,0.775,35,9,3.9167258374709206,1.794391381352886e-15,0.0,4.581355590902291e-16,1.0,50,50,456
fixedN21,0.225,0.775,35,10,4.108718501560244,1.794391381352886e-15,8.97195690676443e-16,4.367277487302876e-16,1.0,50,50,456
fixedN21,0.225,0.775,35,12,3.1512435101607847,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.225,0.775,35,11,3.822930211335296,0.0,4.485978453382215e-16,0.0,0.0,50,50,456
fixedN21,0.225,0.775,35,13,2.2869269274376176,0.0,0.0,0.0,0.0,50,50,456
fixedN21,0.225,0.775,35,14,3.9503440582549705,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
fixedN21,0.225,0.775,35,15,3.8156936247788167,1.794391381352886e-15,0.0,4.702661056695559e-16,1.0,50,50,456
fixedN21,0.225,0.775,35,17,4.007817563017248,3.588782762705772e-15,0.0,8.954456399966446e-16,0.0,50,50,456
fixedN21,0.225,0.775,35,16,5.486928862150335,3.588782762705772e-15,8.97195690676443e-16,6.540603774657511e-16,1.0,50,50,456
fixedN21,0.225,0.775,35,18,3.5409155958495897,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
fixedN21,0.225,0.775,35,20,3.438709386850842,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
fixedN21,0.225,0.775,35,23,5.754692859497478,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.225,0.775,35,19,2.9762330118731466,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.225,0.775,35,22,4.050705473328751,0.0,0.0,0.0,0.0,50,50,456
fixedN21,0.225,0.775,35,21,2.351608836981728,2.2429892266911074e-16,0.0,9.538105110924684e-17,1.0,50,50,456
fixedN21,0.225,0.775,35,24,3.5034440395384716,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
fixedN21,0.25,0.75,0,0,5.705647704428493,0.34108466221675593,0.5689789145695071,0.059780182704238786,1.0,50,50,456
fixedN21,0.25,0.75,0,2,8.534067978668586,1.3879285574920552,1.8007341513485862,0.16263387647734534,1.0,50,50,456
fixedN21,0.25,0.75,0,5,7.588386537871736,1.4790458030708453,0.6114238714495058,0.19490912800623666,0.86,50,50,456
fixedN21,0.25,0.75,0,1,5.777759247343388,0.34815992424932257,0.5473539240102478,0.0602586416887146,1.0,50,50,456
fixedN21,0.25,0.75,0,8,8.073600047769784,0.7807746189126148,1.3392819302337238,0.09670712127092457,1.0,50,50,456
fixedN21,0.25,0.75,0,3,7.3837561293544205,1.2447011818646994,1.6183087513977212,0.1685728997625395,0.5,50,50,456
