dataset,method,o,alpha,nominal_coverage,width_mean,width_se,width_std,width_median,width_q25,width_q75,width_min,width_max,width_n_total,width_n_finite,width_n_infinite,width_finite_rate,width_infinite_rate
fixedN21,D-HCP,25,0.175,0.825,6.089229318919299,0.06948038120634024,2.1971625730879265,5.795596902318759,4.4447096690159,7.372418807354767,1.852417307856073,16.446695269975308,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,25,0.15,0.85,6.089229318919299,0.06948038120634024,2.1971625730879265,5.795596902318759,4.4447096690159,7.372418807354767,1.852417307856073,16.446695269975308,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,25,0.125,0.875,7.391167573988674,0.08039393361616579,2.5422794028746076,7.049663401850697,5.585011970734786,8.812887481083012,1.962552405850306,18.052292988361927,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,25,0.1,0.9,7.428687424957275,0.0792780965615557,2.506993536972792,7.045426009235331,5.607400376527548,8.887070585660025,2.254804227784654,18.052292988361927,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,25,0.075,0.925,7.391167573988674,0.08039393361616579,2.5422794028746076,7.049663401850697,5.585011970734786,8.812887481083012,1.962552405850306,18.052292988361927,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,25,0.05,0.95,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
fixedN21,D-HCP,30,0.25,0.75,4.564666648797548,0.05374887952881827,1.6996888099306355,4.275703359351805,3.3473794515575737,5.487757887086472,1.2057287883305552,12.903749853965294,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,30,0.225,0.775,5.16291097202275,0.05667057104523889,1.7920808080534394,4.829872028094609,3.820311303584159,6.179480095753421,1.718604918550671,14.126389323929608,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,30,0.2,0.8,5.16291097202275,0.05667057104523889,1.7920808080534394,4.829872028094609,3.820311303584159,6.179480095753421,1.718604918550671,14.126389323929608,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,30,0.175,0.825,5.915389694853054,0.06218022189296046,1.9663112659642163,5.5933535678674104,4.488986620291866,7.012562709644843,1.8994065053531108,16.04096329231961,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,30,0.15,0.85,5.915389694853054,0.06218022189296046,1.9663112659642163,5.5933535678674104,4.488986620291866,7.012562709644843,1.8994065053531108,16.04096329231961,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,30,0.125,0.875,5.915389694853054,0.06218022189296046,1.9663112659642163,5.5933535678674104,4.488986620291866,7.012562709644843,1.8994065053531108,16.04096329231961,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,30,0.1,0.9,7.241324489708359,0.07237858535521456,2.2888118354338522,6.9663713892926085,5.52997619643153,8.636125842546317,2.0885124218968194,17.75318854734116,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,30,0.075,0.925,7.197933740640843,0.07408734042083287,2.3428474151408953,6.806988717684083,5.497309185638636,8.519100084649017,1.8994087087484963,17.75318854734116,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,30,0.05,0.95,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
fixedN21,D-HCP,35,0.25,0.75,4.723339618067837,0.048585668265630474,1.53641373360755,4.404138255371401,3.640365866409581,5.536046494085955,1.7221161489771126,12.52409349133586,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,35,0.225,0.775,4.723339618067837,0.048585668265630474,1.53641373360755,4.404138255371401,3.640365866409581,5.536046494085955,1.7221161489771126,12.52409349133586,1000.0,1000.0,0.0,1.0,0.0
