dataset,method,o,alpha,nominal_coverage,coverage_mean,coverage_se,coverage_std,coverage_n
poissonNmean21,Std-CP,30,0.1,0.9,0.938,0.00762600813007697,0.24127621974453717,1000.0
poissonNmean21,Std-CP,30,0.075,0.925,0.938,0.00762600813007697,0.24127621974453717,1000.0
poissonNmean21,Std-CP,30,0.05,0.95,0.938,0.00762600813007697,0.24127621974453717,1000.0
poissonNmean21,Std-CP,35,0.25,0.75,0.795,0.012766166221697099,0.4039036248143091,1000.0
poissonNmean21,Std-CP,35,0.225,0.775,0.795,0.012766166221697099,0.4039036248143091,1000.0
poissonNmean21,Std-CP,35,0.2,0.8,0.852,0.011229247525992114,0.3552776691859794,1000.0
poissonNmean21,Std-CP,35,0.175,0.825,0.852,0.011229247525992114,0.3552776691859794,1000.0
poissonNmean21,Std-CP,35,0.15,0.85,0.905,0.009272270487857868,0.29336165574434064,1000.0
poissonNmean21,Std-CP,35,0.125,0.875,0.905,0.009272270487857868,0.29336165574434064,1000.0
poissonNmean21,Std-CP,35,0.1,0.9,0.953,0.00669260786241059,0.21174474216810166,1000.0
poissonNmean21,Std-CP,35,0.075,0.925,0.953,0.00669260786241059,0.21174474216810166,1000.0
poissonNmean21,Std-CP,35,0.05,0.95,0.953,0.00669260786241059,0.21174474216810166,1000.0
