test_state,percentile,n_observed,method,covered,width,infinite,lower,upper,true_y,mu_hat,n_cal_groups,n_cal_total_obs,n_test_total
SC,25,2,HCP,1,2.2537646510347678,0,10.581832767646278,12.835597418681045,12.100717685412471,11.708715093163661,25,788,8
SC,25,2,Pooling,1,1.9912474819854324,0,10.713091352170945,12.704338834156378,12.100717685412471,11.708715093163661,25,788,8
SC,25,2,Subsampling,1,1.9138534555028421,0,10.75178836541224,12.665641820915083,12.100717685412471,11.708715093163661,25,788,8
SC,25,2,Repeated,1,2.290091006530517,0,10.563669589898403,12.85376059642892,12.100717685412471,11.708715093163661,25,788,8
SC,50,7,HCP++,1,2.1202132460279515,0,10.279970041884093,12.400183287912045,10.819798284210286,11.340076664898069,25,788,8
SC,50,7,HCP.sample,1,1.2579043661784048,0,10.638645127885518,11.896549494063922,10.819798284210286,11.340076664898069,25,788,8
SC,50,7,HCP,1,2.2537646510347678,0,10.48777139149738,12.741536042532148,10.819798284210286,11.614653717014765,25,788,8
SC,50,7,Pooling,1,1.9912474819854324,0,10.619029976022048,12.61027745800748,10.819798284210286,11.614653717014765,25,788,8
SC,50,7,Subsampling,1,1.818215184500307,0,10.705546124764611,12.523761309264918,10.819798284210286,11.614653717014765,25,788,8
SC,50,7,Repeated,1,2.249439739269146,0,10.489933847380192,12.739373586649338,10.819798284210286,11.614653717014765,25,788,8
SC,75,8,HCP++,1,1.8185442559316485,0,10.460655266850994,12.279199522782642,11.264476926102367,11.369927394816818,25,788,8
SC,75,8,HCP.sample,1,1.6364422623976864,0,10.192387517761672,11.828829780159358,11.264476926102367,11.369927394816818,25,788,8
SC,75,8,HCP,1,2.2537646510347678,0,10.425236170290463,12.67900082132523,11.264476926102367,11.552118495807846,25,788,8
SC,75,8,Pooling,1,1.9912474819854324,0,10.55649475481513,12.547742236800563,11.264476926102367,11.552118495807846,25,788,8
SC,75,8,Subsampling,1,2.4916480210187366,0,10.306294485298478,12.797942506317215,11.264476926102367,11.552118495807846,25,788,8
SC,75,8,Repeated,1,2.2537646510347678,0,10.425236170290463,12.67900082132523,11.264476926102367,11.552118495807846,25,788,8
SD,0,1,HCP++,1,2.290362246661079,0,10.444853529229636,12.735215775890715,10.62135173563291,11.590034652560176,25,788,1
SD,0,1,HCP.sample,1,2.0985632228377433,0,10.547823889514683,12.646387112352427,10.62135173563291,11.590034652560176,25,788,1
SD,0,1,HCP,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
SD,0,1,Pooling,1,1.9912474819854324,0,10.601481759940839,12.592729241926271,10.62135173563291,11.597105500933555,25,788,1
SD,0,1,Subsampling,1,2.249439739269146,0,10.472385631298982,12.721825370568128,10.62135173563291,11.597105500933555,25,788,1
SD,0,1,Repeated,1,2.290091006530517,0,10.452059997668297,12.742151004198814,10.62135173563291,11.597105500933555,25,788,1
SD,25,1,HCP++,1,2.075886296966626,0,10.5597566636638,12.635642960630426,10.62135173563291,11.597699812147113,25,788,1
SD,25,1,HCP.sample,1,2.4916480210187366,0,10.351281490424187,12.842929511442923,10.62135173563291,11.597699812147113,25,788,1
SD,25,1,HCP,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
SD,25,1,Pooling,1,1.9912474819854324,0,10.601481759940839,12.592729241926271,10.62135173563291,11.597105500933555,25,788,1
SD,25,1,Subsampling,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
SD,25,1,Repeated,1,2.4916480210187366,0,10.351281490424187,12.842929511442923,10.62135173563291,11.597105500933555,25,788,1
SD,50,1,HCP++,1,2.201729989905445,0,10.493407874705497,12.695137864610942,10.62135173563291,11.59427286965822,25,788,1
SD,50,1,HCP.sample,1,2.243684923298453,0,10.475263039284329,12.718947962582781,10.62135173563291,11.59427286965822,25,788,1
SD,50,1,HCP,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
SD,50,1,Pooling,1,1.9912474819854324,0,10.601481759940839,12.592729241926271,10.62135173563291,11.597105500933555,25,788,1
SD,50,1,Subsampling,1,2.290091006530517,0,10.452059997668297,12.742151004198814,10.62135173563291,11.597105500933555,25,788,1
SD,50,1,Repeated,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
SD,75,1,HCP++,1,2.2507811126994923,0,10.468081527107627,12.718862639807119,10.62135173563291,11.593472083457373,25,788,1
SD,75,1,HCP.sample,1,2.4916480210187366,0,10.351281490424187,12.842929511442923,10.62135173563291,11.593472083457373,25,788,1
SD,75,1,HCP,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
SD,75,1,Pooling,1,1.9912474819854324,0,10.601481759940839,12.592729241926271,10.62135173563291,11.597105500933555,25,788,1
SD,75,1,Subsampling,1,2.0985632228377433,0,10.547823889514683,12.646387112352427,10.62135173563291,11.597105500933555,25,788,1
SD,75,1,Repeated,1,2.249439739269146,0,10.472385631298982,12.721825370568128,10.62135173563291,11.597105500933555,25,788,1
TN,0,1,HCP++,1,2.2919650342463314,0,10.45160631013218,12.74357134437851,10.62135173563291,11.597588827255345,25,788,20
TN,0,1,HCP.sample,1,2.249439739269146,0,10.472385631298982,12.721825370568128,10.62135173563291,11.597588827255345,25,788,20
TN,0,1,HCP,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,20
TN,0,1,Pooling,1,1.9912474819854324,0,10.601481759940839,12.592729241926271,10.62135173563291,11.597105500933555,25,788,20
TN,0,1,Subsampling,1,2.7909171180250922,0,10.201646941921009,12.992564059946101,10.62135173563291,11.597105500933555,25,788,20
TN,0,1,Repeated,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,20
TN,25,5,HCP++,1,2.5129663110687837,0,10.426836426565524,12.939802737634308,11.156264806643742,11.683319582099916,25,788,20
TN,25,5,HCP.sample,1,1.2135337059859026,0,11.034371689872007,12.24790539585791,11.156264806643742,11.683319582099916,25,788,20
TN,25,5,HCP,1,2.2537646510347678,0,10.886867862614867,13.140632513649635,11.156264806643742,12.013750188132251,25,788,20
TN,25,5,Pooling,1,1.9912474819854324,0,11.018126447139535,13.009373929124967,11.156264806643742,12.013750188132251,25,788,20
TN,25,5,Subsampling,1,2.2537646510347678,0,10.886867862614867,13.140632513649635,11.156264806643742,12.013750188132251,25,788,20
TN,25,5,Repeated,1,2.2537646510347678,0,10.886867862614867,13.140632513649635,11.156264806643742,12.013750188132251,25,788,20
TN,50,19,HCP++,1,2.1205195187011014,0,9.392751735073896,11.513271253774997,10.596659732783579,10.453011494424446,25,788,20
TN,50,19,HCP.sample,1,1.4646393468012562,0,9.95882948710384,11.423468833905096,10.596659732783579,10.453011494424446,25,788,20
TN,50,19,HCP,1,2.2537646510347678,0,10.055981972917165,12.309746623951932,10.596659732783579,11.182864298434549,25,788,20
TN,50,19,Pooling,1,1.9912474819854324,0,10.187240557441832,12.178488039427265,10.596659732783579,11.182864298434549,25,788,20
TN,50,19,Subsampling,1,1.8615190107956963,0,10.2521047930367,12.113623803832397,10.596659732783579,11.182864298434549,25,788,20
TN,50,19,Repeated,1,2.2537646510347678,0,10.055981972917165,12.309746623951932,10.596659732783579,11.182864298434549,25,788,20
TN,75,11,HCP++,1,1.9278389738705997,0,10.09660113300471,12.024440106875309,10.968215530759236,11.060520619940009,25,788,20
TN,75,11,HCP.sample,1,1.3858209928572798,0,10.694530856123874,12.080351848981154,10.968215530759236,11.060520619940009,25,788,20
TN,75,11,HCP,1,2.2537646510347678,0,10.416555903966616,12.670320555001384,10.968215530759236,11.543438229484,25,788,20
TN,75,11,Pooling,1,1.9912474819854324,0,10.547814488491284,12.539061970476716,10.968215530759236,11.543438229484,25,788,20
TN,75,11,Subsampling,1,2.249439739269146,0,10.418718359849427,12.668158099118573,10.968215530759236,11.543438229484,25,788,20
TN,75,11,Repeated,1,2.2537646510347678,0,10.416555903966616,12.670320555001384,10.968215530759236,11.543438229484,25,788,20
WA,0,36,HCP++,1,1.9019997514624052,0,10.214296022547014,12.11629577400942,11.87757552297847,11.165295898278217,25,788,38
WA,0,36,HCP.sample,1,1.3310723461182725,0,10.62877359205435,11.959845938172622,11.87757552297847,11.165295898278217,25,788,38
WA,0,36,HCP,1,2.2537646510347678,0,10.496729867488792,12.75049451852356,11.87757552297847,11.623612193006176,25,788,38
WA,0,36,Pooling,1,1.9912474819854324,0,10.62798845201346,12.619235933998892,11.87757552297847,11.623612193006176,25,788,38
WA,0,36,Subsampling,1,2.2537646510347678,0,10.496729867488792,12.75049451852356,11.87757552297847,11.623612193006176,25,788,38
WA,0,36,Repeated,1,2.290091006530517,0,10.478566689740918,12.768657696271434,11.87757552297847,11.623612193006176,25,788,38
WA,25,4,HCP++,1,3.70235583898247,0,8.97074002515758,12.67309586414005,10.596659732783579,10.821917944648815,25,788,38
WA,25,4,HCP.sample,0,1.782740131820308,0,10.639558965994322,12.42229909781463,10.596659732783579,10.821917944648815,25,788,38
WA,25,4,HCP,0,2.2537646510347678,0,10.712102170487801,12.96586682152257,10.596659732783579,11.838984496005185,25,788,38
WA,25,4,Pooling,0,1.9912474819854324,0,10.843360755012469,12.834608236997902,10.596659732783579,11.838984496005185,25,788,38
WA,25,4,Subsampling,0,1.9912474819854324,0,10.843360755012469,12.834608236997902,10.596659732783579,11.838984496005185,25,788,38
WA,25,4,Repeated,0,2.290091006530517,0,10.693938992739927,12.984029999270444,10.596659732783579,11.838984496005185,25,788,38
WA,50,7,HCP++,1,1.899366417110997,0,10.388001427789526,12.287367844900523,10.819798284210286,11.337684636345024,25,788,38
WA,50,7,HCP.sample,1,1.1804454382749014,0,10.433409294988516,11.613854733263418,10.819798284210286,11.337684636345024,25,788,38
WA,50,7,HCP,1,2.2537646510347678,0,10.48777139149738,12.741536042532148,10.819798284210286,11.614653717014765,25,788,38
WA,50,7,Pooling,1,1.9912474819854324,0,10.619029976022048,12.61027745800748,10.819798284210286,11.614653717014765,25,788,38
WA,50,7,Subsampling,1,1.8924580888063147,0,10.668424672611607,12.560882761417922,10.819798284210286,11.614653717014765,25,788,38
WA,50,7,Repeated,1,2.2537646510347678,0,10.48777139149738,12.741536042532148,10.819798284210286,11.614653717014765,25,788,38
WA,75,37,HCP++,0,1.7693720914227455,0,10.158957895546482,11.928329986969228,12.19602736016897,11.043643941257855,25,788,38
WA,75,37,HCP.sample,0,1.296832115653853,0,10.488320924907601,11.785153040561454,12.19602736016897,11.043643941257855,25,788,38
WA,75,37,HCP,1,2.2537646510347678,0,10.42090293590324,12.674667586938007,12.19602736016897,11.547785261420623,25,788,38
WA,75,37,Pooling,1,1.9912474819854324,0,10.552161520427907,12.54340900241334,12.19602736016897,11.547785261420623,25,788,38
WA,75,37,Subsampling,1,1.8615190107956963,0,10.617025756022775,12.478544766818471,12.19602736016897,11.547785261420623,25,788,38
WA,75,37,Repeated,1,2.290091006530517,0,10.402739758155365,12.692830764685882,12.19602736016897,11.547785261420623,25,788,38
WV,0,1,HCP++,1,2.290362246661079,0,10.444853529229636,12.735215775890715,10.62135173563291,11.590034652560176,25,788,1
WV,0,1,HCP.sample,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.590034652560176,25,788,1
WV,0,1,HCP,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
WV,0,1,Pooling,1,1.9912474819854324,0,10.601481759940839,12.592729241926271,10.62135173563291,11.597105500933555,25,788,1
WV,0,1,Subsampling,1,2.4916480210187366,0,10.351281490424187,12.842929511442923,10.62135173563291,11.597105500933555,25,788,1
WV,0,1,Repeated,1,2.290091006530517,0,10.452059997668297,12.742151004198814,10.62135173563291,11.597105500933555,25,788,1
WV,25,1,HCP++,1,2.075886296966626,0,10.5597566636638,12.635642960630426,10.62135173563291,11.597699812147113,25,788,1
WV,25,1,HCP.sample,1,2.7909171180250922,0,10.201646941921009,12.992564059946101,10.62135173563291,11.597699812147113,25,788,1
WV,25,1,HCP,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
WV,25,1,Pooling,1,1.9912474819854324,0,10.601481759940839,12.592729241926271,10.62135173563291,11.597105500933555,25,788,1
WV,25,1,Subsampling,0,1.9138534555028421,0,10.640178773182134,12.554032228684976,10.62135173563291,11.597105500933555,25,788,1
WV,25,1,Repeated,1,2.290091006530517,0,10.452059997668297,12.742151004198814,10.62135173563291,11.597105500933555,25,788,1
WV,50,1,HCP++,1,2.2983860084896754,0,10.4478059462997,12.746191954789376,10.62135173563291,11.596998950544538,25,788,1
WV,50,1,HCP.sample,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.596998950544538,25,788,1
WV,50,1,HCP,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
WV,50,1,Pooling,1,1.9912474819854324,0,10.601481759940839,12.592729241926271,10.62135173563291,11.597105500933555,25,788,1
WV,50,1,Subsampling,0,1.7941698699388802,0,10.700020565964115,12.494190435902995,10.62135173563291,11.597105500933555,25,788,1
WV,50,1,Repeated,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
WV,75,1,HCP++,1,2.2983860084896754,0,10.4478059462997,12.746191954789376,10.62135173563291,11.596998950544538,25,788,1
WV,75,1,HCP.sample,1,2.0985632228377433,0,10.547823889514683,12.646387112352427,10.62135173563291,11.596998950544538,25,788,1
WV,75,1,HCP,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
WV,75,1,Pooling,1,1.9912474819854324,0,10.601481759940839,12.592729241926271,10.62135173563291,11.597105500933555,25,788,1
WV,75,1,Subsampling,1,2.4916480210187366,0,10.351281490424187,12.842929511442923,10.62135173563291,11.597105500933555,25,788,1
WV,75,1,Repeated,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
WY,0,1,HCP++,1,2.2444904359632716,0,10.47561054663972,12.720100982602991,10.62135173563291,11.597855764621356,25,788,1
WY,0,1,HCP.sample,1,2.243684923298453,0,10.475263039284329,12.718947962582781,10.62135173563291,11.597855764621356,25,788,1
WY,0,1,HCP,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
WY,0,1,Pooling,1,1.9912474819854324,0,10.601481759940839,12.592729241926271,10.62135173563291,11.597105500933555,25,788,1
WY,0,1,Subsampling,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
WY,0,1,Repeated,1,2.290091006530517,0,10.452059997668297,12.742151004198814,10.62135173563291,11.597105500933555,25,788,1
WY,25,1,HCP++,1,2.2920306636558934,0,10.451415291463778,12.743445955119672,10.62135173563291,11.597430623291725,25,788,1
WY,25,1,HCP.sample,1,2.4916480210187366,0,10.351281490424187,12.842929511442923,10.62135173563291,11.597430623291725,25,788,1
WY,25,1,HCP,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
WY,25,1,Pooling,1,1.9912474819854324,0,10.601481759940839,12.592729241926271,10.62135173563291,11.597105500933555,25,788,1
WY,25,1,Subsampling,1,2.7909171180250922,0,10.201646941921009,12.992564059946101,10.62135173563291,11.597105500933555,25,788,1
WY,25,1,Repeated,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
WY,50,1,HCP++,1,2.267047971351822,0,10.460319669638862,12.727367640990684,10.62135173563291,11.593843655314773,25,788,1
WY,50,1,HCP.sample,1,2.4916480210187366,0,10.351281490424187,12.842929511442923,10.62135173563291,11.593843655314773,25,788,1
WY,50,1,HCP,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
WY,50,1,Pooling,1,1.9912474819854324,0,10.601481759940839,12.592729241926271,10.62135173563291,11.597105500933555,25,788,1
WY,50,1,Subsampling,0,1.8615190107956963,0,10.666345995535707,12.527865006331403,10.62135173563291,11.597105500933555,25,788,1
WY,50,1,Repeated,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
WY,75,1,HCP++,1,2.2639263090946713,0,10.467442424375763,12.731368733470434,10.62135173563291,11.599405578923099,25,788,1
WY,75,1,HCP.sample,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.599405578923099,25,788,1
WY,75,1,HCP,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
WY,75,1,Pooling,1,1.9912474819854324,0,10.601481759940839,12.592729241926271,10.62135173563291,11.597105500933555,25,788,1
WY,75,1,Subsampling,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
WY,75,1,Repeated,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
