dataset,alpha,method,o,nominal_coverage,coverage_mean,coverage_std,coverage_se,coverage_n,width_mean,width_std,width_se,width_median,width_q25,width_q75,width_min,width_max,width_n_total,width_n_finite,width_n_infinite,width_finite_rate,width_infinite_rate
poissonNmean21,0.125,D-HCP,30,0.875,0.888,0.3155242550986462,0.00997276290703835,1000.0,4.804188021567845,1.336955926479886,0.04468950796527553,4.627249674083004,3.796678204938021,5.647255650807933,1.9008749007104255,11.711385886166084,1000.0,895.0,105.0,0.895,0.105
poissonNmean21,0.125,D-HCP no within,0,0.875,0.943,0.23195862735583866,0.007331507348424336,1000.0,10.048974749440251,2.5603903397120864,0.08096665172582458,9.52410886288653,8.378583681445381,11.129919387877294,5.333918308171722,26.90148735401667,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.125,D-HCP no within,5,0.875,0.916,0.2775266131761439,0.008771772910877251,1000.0,8.956856422687645,2.3691130885271012,0.07491793394261764,8.446553808181726,7.420931033071731,10.003523617474652,4.860135513486327,25.250493784242796,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.125,D-HCP no within,10,0.875,0.899,0.3014795016081357,0.009528850927577784,1000.0,8.272320925166548,2.2441552857717864,0.07096642126144906,7.846705107857858,6.841624031598151,9.178747661170366,4.459814997078347,22.340989113275487,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.125,D-HCP no within,15,0.875,0.88,0.3251241389157466,0.010276186062932104,1000.0,7.748442760155983,2.099237296851097,0.0663837120722448,7.336753152425275,6.412007325843959,8.581612255418676,4.161571212099019,21.60997197293065,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.125,D-HCP no within,20,0.875,0.908,0.28917057184232914,0.009139803061335619,1000.0,7.471749139254244,1.8697606804925508,0.05912702429782821,7.147744331655247,6.246601862188019,8.239918769861825,3.977637565684794,20.875788493291644,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.125,D-HCP no within,25,0.875,0.907,0.290577761426155,0.009184280047995052,1000.0,6.660219262515338,1.7498720639832968,0.056743489463898886,6.370449103193149,5.437164891833598,7.569026873155186,2.6257086799358955,15.056030313335818,1000.0,951.0,49.0,0.951,0.049
poissonNmean21,0.125,D-HCP no within,30,0.875,0.915,0.27902124086322333,0.008819013550278736,1000.0,6.320408143049742,1.9542004631214638,0.0630059516878495,5.9839335234820545,4.870242614461656,7.336237522142762,2.645272961234899,16.036200280366206,1000.0,962.0,38.0,0.962,0.038
poissonNmean21,0.125,HCP,0,0.875,0.942,0.2338604085575211,0.007391616873188169,1000.0,10.041417925566313,2.6012693372374245,0.08225935913226914,9.489427294319608,8.299340283369169,11.103608125687174,5.21929322091129,26.351390530758856,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.125,HCP,5,0.875,0.942,0.2338604085575211,0.007391616873188169,1000.0,10.041417925566313,2.6012693372374245,0.08225935913226914,9.489427294319608,8.299340283369169,11.103608125687174,5.21929322091129,26.351390530758856,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.125,HCP,10,0.875,0.942,0.2338604085575211,0.007391616873188169,1000.0,10.041417925566313,2.6012693372374245,0.08225935913226914,9.489427294319608,8.299340283369169,11.103608125687174,5.21929322091129,26.351390530758856,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.125,HCP,15,0.875,0.942,0.2338604085575211,0.007391616873188169,1000.0,10.041417925566313,2.6012693372374245,0.08225935913226914,9.489427294319608,8.299340283369169,11.103608125687174,5.21929322091129,26.351390530758856,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.125,HCP,20,0.875,0.942,0.2338604085575211,0.007391616873188169,1000.0,10.041417925566313,2.6012693372374245,0.08225935913226914,9.489427294319608,8.299340283369169,11.103608125687174,5.21929322091129,26.351390530758856,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.125,HCP,25,0.875,0.942,0.2338604085575211,0.007391616873188169,1000.0,10.041417925566313,2.6012693372374245,0.08225935913226914,9.489427294319608,8.299340283369169,11.103608125687174,5.21929322091129,26.351390530758856,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.125,HCP,30,0.875,0.942,0.2338604085575211,0.007391616873188169,1000.0,10.041417925566313,2.6012693372374245,0.08225935913226914,9.489427294319608,8.299340283369169,11.103608125687174,5.21929322091129,26.351390530758856,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.125,Std-CP,0,0.875,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
poissonNmean21,0.125,Std-CP,5,0.875,0.747,0.43494847991478275,0.013747399754135324,1000.0,6.22593103739897,5.7506484644301255,0.18185147170548982,4.931180778626956,3.2900062768660647,7.330581862488673,0.5009544512280106,82.11671659198421,1000.0,1000.0,0.0,1.0,0.0
