replicate,o,tau,alpha,width,q_method,q,q_lower,q_upper,knot_value,mass_knot_test_frac,mass_knot_cal_frac,q_upper_is_test_value,q_upper_is_cal_only,q_upper_shared_cal_test,q_equals_max_test_finite,q_cal_only,q_over_q_cal_only,q_no_test_finite,q_changes_without_test_finite,max_test_finite,p90_cal_scores,median_cal_scores,mass_weight_test,mass_weight_cal,mass_weight_inf,mass_below_q_test,mass_below_q_cal,n_cal_scores,n_test_finite,n_test_inf
350,35,17,0.1,6.155000471880988,3.0775002359404935,3.0775002359404935,3.0775002359404935,3.0775002359404935,3.0775002359404935,1.0,0.0,True,False,False,True,inf,,inf,False,3.0775002359404935,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
351,0,0,0.1,10.031395777213124,5.015697888606562,5.015697888606562,5.015697888606562,5.015697888606562,5.015697888606562,0.0,1.0,False,True,False,False,5.015697888606562,1.0,5.015697888606562,False,,3.8336264865177507,1.8695728785117476,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
351,5,2,0.1,6.688971819526131,3.3444859097630655,3.3444859097630655,3.3444859097630655,3.3444859097630655,3.3444859097630655,0.0,1.0,False,True,False,False,3.7326066624040326,0.8960188448061674,3.7326066624040326,True,2.443033115756702,2.8654705973376964,1.3895591702580985,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
351,10,5,0.1,6.020004059335585,3.0100020296677927,3.0100020296677927,3.0100020296677927,3.0100020296677927,3.0100020296677927,0.0,1.0,False,True,False,False,3.202163150877947,0.9399902153150851,3.202163150877947,True,4.239945050767913,2.570318355443209,1.1736484607622355,0.028409090909090905,0.9090909090909092,0.0625,0.017045454545454544,0.8863636363636365,160,5,11
351,15,7,0.1,5.3973423275669195,2.69867116378346,2.69867116378346,2.69867116378346,2.69867116378346,2.69867116378346,0.0,1.0,False,True,False,False,3.500303642737892,0.7709820173408141,3.500303642737892,True,4.209899401932157,2.5616245133987103,1.135536418793158,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.03896103896103897,0.8636363636363638,140,8,6
351,20,10,0.1,4.753681902906038,2.376840951453019,2.376840951453019,2.376840951453019,2.376840951453019,2.376840951453019,0.0,1.0,False,True,False,False,3.444842114225933,0.6899709399271272,3.444842114225933,True,1.9922932783016005,2.377651471501896,1.0708811299085061,0.08264462809917356,0.909090909090909,0.008264462809917356,0.08264462809917356,0.8181818181818181,110,10,1
351,25,12,0.1,5.353604711189722,2.6768023555948615,2.6768023555948615,2.6768023555948615,2.6768023555948615,2.6768023555948615,1.0,0.0,True,False,False,True,inf,,inf,False,2.6768023555948615,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
351,30,15,0.1,5.115053387903007,2.5575266939515036,2.5575266939515036,2.5575266939515036,2.5575266939515036,2.5575266939515036,1.0,0.0,True,False,False,True,inf,,inf,False,2.5575266939515036,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
351,35,17,0.1,5.113957687330145,2.556978843665072,2.556978843665072,2.556978843665072,2.556978843665072,2.556978843665072,1.0,0.0,True,False,False,True,inf,,inf,False,2.556978843665072,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
352,0,0,0.1,11.998268866429548,5.999134433214774,5.999134433214774,5.999134433214774,5.999134433214774,5.999134433214774,0.0,1.0,False,True,False,False,5.999134433214774,1.0,5.999134433214774,False,,3.3284722733475545,1.4332840497401236,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
352,5,2,0.1,7.917314622465679,3.95865731123284,3.95865731123284,3.95865731123284,3.95865731123284,3.95865731123284,0.0,1.0,False,True,False,False,5.091302451228234,0.7775333225936807,5.091302451228234,True,1.9387603123304444,2.8487045283641477,1.2590674861098918,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
352,10,5,0.1,6.6076795782623705,3.3038397891311853,3.3038397891311853,3.3038397891311853,3.3038397891311853,3.3038397891311853,0.0,1.0,False,True,False,False,4.865536096972924,0.6790289339722826,4.865536096972924,True,3.670658131185,2.6212887540474217,1.0289584650187997,0.028409090909090905,0.9090909090909092,0.0625,0.022727272727272724,0.8806818181818182,160,5,11
352,15,7,0.1,5.658142379382738,2.829071189691369,2.829071189691369,2.829071189691369,2.829071189691369,2.829071189691369,0.0,1.0,False,True,False,False,4.584441430321871,0.6171027011010897,4.584441430321871,True,3.401520715028182,2.5588680827883654,1.2254803458236267,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.04545454545454546,0.8571428571428573,140,8,6
352,20,10,0.1,5.060744936441672,2.530372468220836,2.530372468220836,2.530372468220836,2.530372468220836,2.530372468220836,1.0,0.0,True,False,False,True,3.780372492607558,0.6693447466271983,3.780372492607558,True,2.530372468220836,2.466081887077576,1.158633931520725,0.08264462809917356,0.909090909090909,0.008264462809917356,0.08264462809917356,0.8181818181818181,110,10,1
352,25,12,0.1,6.216945082395373,3.1084725411976866,3.1084725411976866,3.1084725411976866,3.1084725411976866,3.1084725411976866,1.0,0.0,True,False,False,True,inf,,inf,False,3.1084725411976866,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
352,30,15,0.1,6.022359679819125,3.0111798399095626,3.0111798399095626,3.0111798399095626,3.0111798399095626,3.0111798399095626,1.0,0.0,True,False,False,True,inf,,inf,False,3.0111798399095626,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
352,35,17,0.1,6.223661440775146,3.111830720387573,3.111830720387573,3.111830720387573,3.111830720387573,3.111830720387573,1.0,0.0,True,False,False,True,inf,,inf,False,3.111830720387573,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
353,0,0,0.1,8.324761372731189,4.162380686365594,4.162380686365594,4.162380686365594,4.162380686365594,4.162380686365594,0.0,1.0,False,True,False,False,4.162380686365594,1.0,4.162380686365594,False,,3.1514714524592025,1.2821162262225425,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
353,5,2,0.1,7.076950363287572,3.5384751816437863,3.5384751816437863,3.5384751816437863,3.5384751816437863,3.5384751816437863,0.0,1.0,False,True,False,False,3.7817209180289524,0.9356785596669712,3.7817209180289524,True,2.385536392173335,2.4558259486651837,0.9039289397514895,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
353,10,5,0.1,5.015399571601747,2.507699785800874,2.507699785800874,2.507699785800874,2.507699785800874,2.507699785800874,0.0,1.0,False,True,False,False,3.2459499403717498,0.7725626802222568,3.2459499403717498,True,3.164964251531479,2.0253337624240135,0.9069418127038329,0.028409090909090905,0.9090909090909092,0.0625,0.022727272727272724,0.8806818181818182,160,5,11
353,15,7,0.1,4.5504160738694885,2.2752080369347443,2.2752080369347443,2.2752080369347443,2.2752080369347443,2.2752080369347443,0.0,1.0,False,True,False,False,3.3303455184828135,0.68317477099831,3.3303455184828135,True,2.1558830001481084,2.086579262863679,0.8309925476211157,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.05194805194805195,0.8506493506493509,140,8,6
353,20,10,0.1,4.351953546151744,2.175976773075872,2.175976773075872,2.175976773075872,2.175976773075872,2.175976773075872,0.0,1.0,False,True,False,False,3.0420621347945023,0.7152966233619893,3.0420621347945023,True,2.0447843614443197,2.1764084715682337,0.8690456971770479,0.08264462809917356,0.909090909090909,0.008264462809917356,0.08264462809917356,0.8181818181818181,110,10,1
353,25,12,0.1,4.133946064531651,2.0669730322658255,2.0669730322658255,2.0669730322658255,2.0669730322658255,2.0669730322658255,1.0,0.0,True,False,False,True,inf,,inf,False,2.0669730322658255,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
353,30,15,0.1,3.1018182666532432,1.5509091333266216,1.5509091333266216,1.5509091333266216,1.5509091333266216,1.5509091333266216,1.0,0.0,True,False,False,True,inf,,inf,False,1.5509091333266216,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
353,35,17,0.1,3.672833109609998,1.836416554804999,1.836416554804999,1.836416554804999,1.836416554804999,1.836416554804999,1.0,0.0,True,False,False,True,inf,,inf,False,1.836416554804999,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
354,0,0,0.1,11.277122627893561,5.638561313946781,5.638561313946781,5.638561313946781,5.638561313946781,5.638561313946781,0.0,1.0,False,True,False,False,5.638561313946781,1.0,5.638561313946781,False,,3.5590513515653464,1.290885876942455,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
354,5,2,0.1,8.420651880565805,4.210325940282901,4.210325940282901,4.210325940282901,4.210325940282901,4.210325940282901,0.0,1.0,False,True,False,False,4.88615312970785,0.8616852211782079,4.88615312970785,True,1.2159096663724185,2.828442229156685,1.145545237601251,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
354,10,5,0.1,6.824318412930012,3.412159206465006,3.412159206465006,3.412159206465006,3.412159206465006,3.412159206465006,0.0,1.0,False,True,False,False,3.8536211351881846,0.885442311728026,3.8536211351881846,True,2.4624618246523866,2.597391515301078,0.9598756954257401,0.028409090909090905,0.9090909090909092,0.0625,0.028409090909090905,0.875,160,5,11
354,15,7,0.1,5.760095113274595,2.8800475566372974,2.8800475566372974,2.8800475566372974,2.8800475566372974,2.8800475566372974,0.0,1.0,False,True,False,False,3.4073303692717296,0.8452504584264509,3.4073303692717296,True,2.4349643114143156,2.4718443543165307,0.9903474066128028,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.05194805194805195,0.8506493506493509,140,8,6
354,20,10,0.1,4.359792162939954,2.179896081469977,2.179896081469977,2.179896081469977,2.179896081469977,2.179896081469977,0.0,1.0,False,True,False,False,3.2282109562020302,0.6752644455536483,3.2282109562020302,True,2.0395783275268897,2.184362309897465,0.8273506934651316,0.08264462809917356,0.909090909090909,0.008264462809917356,0.08264462809917356,0.8181818181818181,110,10,1
354,25,12,0.1,4.126193777862362,2.063096888931181,2.063096888931181,2.063096888931181,2.063096888931181,2.063096888931181,1.0,0.0,True,False,False,True,inf,,inf,False,2.063096888931181,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
354,30,15,0.1,4.612239315841336,2.306119657920668,2.306119657920668,2.306119657920668,2.306119657920668,2.306119657920668,1.0,0.0,True,False,False,True,inf,,inf,False,2.306119657920668,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
354,35,17,0.1,5.068295986980871,2.5341479934904356,2.5341479934904356,2.5341479934904356,2.5341479934904356,2.5341479934904356,1.0,0.0,True,False,False,True,inf,,inf,False,2.5341479934904356,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
355,0,0,0.1,7.994441441907824,3.997220720953912,3.997220720953912,3.997220720953912,3.997220720953912,3.997220720953912,0.0,1.0,False,True,False,False,3.997220720953912,1.0,3.997220720953912,False,,2.83110152591421,1.3287974992893075,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
355,5,2,0.1,6.093689698961738,3.046844849480869,3.046844849480869,3.046844849480869,3.046844849480869,3.046844849480869,0.0,1.0,False,True,False,False,3.8080380877403215,0.8001088170021056,3.8080380877403215,True,1.8259372820333826,2.279654670601455,1.017540223478096,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
355,10,5,0.1,5.516744838902144,2.758372419451072,2.758372419451072,2.758372419451072,2.758372419451072,2.758372419451072,0.0,1.0,False,True,False,False,3.788023375319108,0.7281825232186439,3.788023375319108,True,3.4690035063537055,2.142098180431473,0.8677369240901389,0.028409090909090905,0.9090909090909092,0.0625,0.022727272727272724,0.8806818181818182,160,5,11
355,15,7,0.1,4.89038759849597,2.445193799247985,2.445193799247985,2.445193799247985,2.445193799247985,2.445193799247985,0.0,1.0,False,True,False,False,3.765435971410861,0.6493786689810056,3.765435971410861,True,1.3479267203933885,2.1335225147666437,0.8793170432802411,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.05194805194805195,0.8506493506493509,140,8,6
355,20,10,0.1,4.579401922990748,2.289700961495374,2.289700961495374,2.289700961495374,2.289700961495374,2.289700961495374,0.0,1.0,False,True,False,False,3.6435602091786894,0.6284240770132642,3.6435602091786894,True,2.8135877220080148,2.237888600683165,0.93054657132393,0.08264462809917356,0.909090909090909,0.008264462809917356,0.0743801652892562,0.8264462809917354,110,10,1
355,25,12,0.1,6.076313187476118,3.038156593738059,3.038156593738059,3.038156593738059,3.038156593738059,3.038156593738059,1.0,0.0,True,False,False,True,inf,,inf,False,3.038156593738059,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
355,30,15,0.1,5.8949149617425896,2.9474574808712943,2.9474574808712943,2.9474574808712943,2.9474574808712943,2.9474574808712943,1.0,0.0,True,False,False,True,inf,,inf,False,2.9474574808712943,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
355,35,17,0.1,5.929567140567128,2.9647835702835637,2.9647835702835637,2.9647835702835637,2.9647835702835637,2.9647835702835637,1.0,0.0,True,False,False,True,inf,,inf,False,2.9647835702835637,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
356,0,0,0.1,9.085474121484594,4.542737060742297,4.542737060742297,4.542737060742297,4.542737060742297,4.542737060742297,0.0,1.0,False,True,False,False,4.542737060742297,1.0,4.542737060742297,False,,2.8247769904611943,1.3173471105655157,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
356,5,2,0.1,6.983068114012687,3.4915340570063433,3.4915340570063433,3.4915340570063433,3.4915340570063433,3.4915340570063433,0.0,1.0,False,True,False,False,3.725235268372373,0.9372653820417259,3.725235268372373,True,0.44044118755769324,2.6829579205293066,1.1317136809666515,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
356,10,5,0.1,5.661058328406163,2.8305291642030816,2.8305291642030816,2.8305291642030816,2.8305291642030816,2.8305291642030816,0.0,1.0,False,True,False,False,3.3777652912135236,0.8379887055995423,3.3777652912135236,True,2.378494422541072,2.390142370099035,1.0657186087419557,0.028409090909090905,0.9090909090909092,0.0625,0.028409090909090905,0.875,160,5,11
356,15,7,0.1,5.243477568760083,2.6217387843800415,2.6217387843800415,2.6217387843800415,2.6217387843800415,2.6217387843800415,0.0,1.0,False,True,False,False,3.3418668892481627,0.7845132290621748,3.3418668892481627,True,1.441476124938354,2.290796570431916,1.082011662811304,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.05194805194805195,0.8506493506493509,140,8,6
356,20,10,0.1,4.504927534249024,2.2524637671245125,2.2524637671245125,2.2524637671245125,2.2524637671245125,2.2524637671245125,0.0,1.0,False,True,False,False,3.1659640481170577,0.711462206421502,3.1659640481170577,True,1.1333626825297567,2.2551652247244074,1.1037129974000959,0.08264462809917356,0.909090909090909,0.008264462809917356,0.08264462809917356,0.8181818181818181,110,10,1
356,25,12,0.1,2.6798623027964856,1.3399311513982428,1.3399311513982428,1.3399311513982428,1.3399311513982428,1.3399311513982428,1.0,0.0,True,False,False,True,inf,,inf,False,1.3399311513982428,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
356,30,15,0.1,7.039722928884934,3.519861464442467,3.519861464442467,3.519861464442467,3.519861464442467,3.519861464442467,1.0,0.0,True,False,False,True,inf,,inf,False,3.519861464442467,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
356,35,17,0.1,8.376492153224426,4.188246076612213,4.188246076612213,4.188246076612213,4.188246076612213,4.188246076612213,1.0,0.0,True,False,False,True,inf,,inf,False,4.188246076612213,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
357,0,0,0.1,11.585439066706542,5.792719533353271,5.792719533353271,5.792719533353271,5.792719533353271,5.792719533353271,0.0,1.0,False,True,False,False,5.792719533353271,1.0,5.792719533353271,False,,4.516247905023175,2.3796059211824847,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
357,5,2,0.1,9.168297791964171,4.584148895982086,4.584148895982086,4.584148895982086,4.584148895982086,4.584148895982086,0.0,1.0,False,True,False,False,4.685219948574652,0.9784276824349913,4.685219948574652,True,5.629166706745091,3.259597181833859,1.608715011141091,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.009569377990430623,0.8947368421052632,190,3,16
357,10,5,0.1,6.795061714981806,3.397530857490903,3.397530857490903,3.397530857490903,3.397530857490903,3.397530857490903,0.0,1.0,False,True,False,False,4.017962162121073,0.8455855780626252,4.017962162121073,True,2.7096229728005383,2.7046727496093506,1.121733188474916,0.028409090909090905,0.9090909090909092,0.0625,0.028409090909090905,0.875,160,5,11
357,15,7,0.1,5.399202210403999,2.6996011052019995,2.6996011052019995,2.6996011052019995,2.6996011052019995,2.6996011052019995,0.0,1.0,False,True,False,False,3.4518171448359016,0.7820811450689801,3.4518171448359016,True,3.227096541896694,2.5184422094145864,1.0466291076450367,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.04545454545454546,0.8571428571428573,140,8,6
357,20,10,0.1,4.575630770163144,2.287815385081572,2.287815385081572,2.287815385081572,2.287815385081572,2.287815385081572,0.0,1.0,False,True,False,False,3.4015814467510204,0.6725740426608781,3.4015814467510204,True,2.8227879212998186,1.9941882595986284,0.843335121036116,0.08264462809917356,0.909090909090909,0.008264462809917356,0.06611570247933884,0.8347107438016528,110,10,1
357,25,12,0.1,5.8141689670951315,2.9070844835475658,2.9070844835475658,2.9070844835475658,2.9070844835475658,2.9070844835475658,1.0,0.0,True,False,False,True,inf,,inf,False,2.9070844835475658,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
357,30,15,0.1,5.5608587041148,2.7804293520574,2.7804293520574,2.7804293520574,2.7804293520574,2.7804293520574,1.0,0.0,True,False,False,True,inf,,inf,False,2.7804293520574,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
357,35,17,0.1,5.602197238848753,2.8010986194243763,2.8010986194243763,2.8010986194243763,2.8010986194243763,2.8010986194243763,1.0,0.0,True,False,False,True,inf,,inf,False,2.8010986194243763,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
358,0,0,0.1,15.756240506285387,7.8781202531426935,7.8781202531426935,7.8781202531426935,7.8781202531426935,7.8781202531426935,0.0,1.0,False,True,False,False,7.8781202531426935,1.0,7.8781202531426935,False,,5.055490437403867,3.1007156921006294,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
358,5,2,0.1,9.51248868392809,4.756244341964045,4.756244341964045,4.756244341964045,4.756244341964045,4.756244341964045,0.0,1.0,False,True,False,False,6.054337216044882,0.7855929017893651,6.054337216044882,True,2.641596433661228,3.5458847655633625,2.1193423419860564,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
358,10,5,0.1,6.965726516883471,3.4828632584417356,3.4828632584417356,3.4828632584417356,3.4828632584417356,3.4828632584417356,0.0,1.0,False,True,False,False,4.064649865570463,0.8568667348061787,4.064649865570463,True,2.7871356156718567,2.7514183760744224,1.3016183195949416,0.028409090909090905,0.9090909090909092,0.0625,0.028409090909090905,0.875,160,5,11
358,15,7,0.1,5.316962974755461,2.658481487377731,2.658481487377731,2.658481487377731,2.658481487377731,2.658481487377731,0.0,1.0,False,True,False,False,3.799589694228897,0.6996759390666927,3.799589694228897,True,3.3496969098447877,2.430813431879103,1.0654121908422085,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.04545454545454546,0.8571428571428573,140,8,6
358,20,10,0.1,5.140576147950462,2.570288073975231,2.570288073975231,2.570288073975231,2.570288073975231,2.570288073975231,0.0,1.0,False,True,False,False,3.362800991504326,0.7643295218684439,3.362800991504326,True,3.3002703696356015,2.1416786052025922,0.9132347665259135,0.08264462809917356,0.909090909090909,0.008264462809917356,0.049586776859504134,0.8512396694214874,110,10,1
358,25,12,0.1,5.195738651762763,2.5978693258813816,2.5978693258813816,2.5978693258813816,2.5978693258813816,2.5978693258813816,1.0,0.0,True,False,False,True,inf,,inf,False,2.5978693258813816,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
358,30,15,0.1,5.182705199839033,2.591352599919516,2.591352599919516,2.591352599919516,2.591352599919516,2.591352599919516,1.0,0.0,True,False,False,True,inf,,inf,False,2.591352599919516,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
358,35,17,0.1,5.56109857371796,2.78054928685898,2.78054928685898,2.78054928685898,2.78054928685898,2.78054928685898,1.0,0.0,True,False,False,True,inf,,inf,False,2.78054928685898,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
359,0,0,0.1,11.930339673477626,5.965169836738813,5.965169836738813,5.965169836738813,5.965169836738813,5.965169836738813,0.0,1.0,False,True,False,False,5.965169836738813,1.0,5.965169836738813,False,,3.9301450492481504,1.7083360042723204,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
359,5,2,0.1,8.113205382362096,4.056602691181048,4.056602691181048,4.056602691181048,4.056602691181048,4.056602691181048,0.0,1.0,False,True,False,False,4.414938647278181,0.9188355751403143,4.414938647278181,True,1.4840212088956513,2.7629363175979518,1.056443995841514,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
359,10,5,0.1,7.091224922595742,3.545612461297871,3.545612461297871,3.545612461297871,3.545612461297871,3.545612461297871,0.0,1.0,False,True,False,False,4.663354574362511,0.7603137193964202,4.663354574362511,True,2.091740156912623,2.4277270330149356,0.9820233722781615,0.028409090909090905,0.9090909090909092,0.0625,0.028409090909090905,0.875,160,5,11
359,15,7,0.1,5.830493901164253,2.9152469505821266,2.9152469505821266,2.9152469505821266,2.9152469505821266,2.9152469505821266,0.0,1.0,False,True,False,False,4.360450258340737,0.6685655787509092,4.360450258340737,True,2.1202528127139217,2.150187915447995,0.8997487325362437,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.05194805194805195,0.8506493506493509,140,8,6
359,20,10,0.1,4.7480683386058695,2.3740341693029343,2.3740341693029343,2.3740341693029343,2.3740341693029343,2.3740341693029343,0.0,1.0,False,True,False,False,3.786199091482377,0.6270230677102216,3.786199091482377,True,4.156358123589272,2.052456351190936,0.7434546938176352,0.08264462809917356,0.909090909090909,0.008264462809917356,0.0743801652892562,0.8264462809917354,110,10,1
359,25,12,0.1,8.031368664418672,4.015684332209336,4.015684332209336,4.015684332209336,4.015684332209336,4.015684332209336,1.0,0.0,True,False,False,True,inf,,inf,False,4.015684332209336,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
359,30,15,0.1,8.180620235531507,4.090310117765753,4.090310117765753,4.090310117765753,4.090310117765753,4.090310117765753,1.0,0.0,True,False,False,True,inf,,inf,False,4.090310117765753,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
359,35,17,0.1,8.035473339703998,4.017736669851999,4.017736669851999,4.017736669851999,4.017736669851999,4.017736669851999,1.0,0.0,True,False,False,True,inf,,inf,False,4.017736669851999,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
360,0,0,0.1,15.734158549775458,7.867079274887729,7.867079274887729,7.867079274887729,7.867079274887729,7.867079274887729,0.0,1.0,False,True,False,False,7.867079274887729,1.0,7.867079274887729,False,,5.703325062753432,2.2084883028965585,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
360,5,2,0.1,10.37849155385181,5.189245776925905,5.189245776925905,5.189245776925905,5.189245776925905,5.189245776925905,0.0,1.0,False,True,False,False,6.180475663921035,0.8396191586383059,6.180475663921035,True,0.39618391504769646,3.614427881193759,1.7326223444150646,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
360,10,5,0.1,7.377083163406198,3.688541581703099,3.688541581703099,3.688541581703099,3.688541581703099,3.688541581703099,0.0,1.0,False,True,False,False,4.403381304850221,0.8376611804297431,4.403381304850221,True,1.7156189487501459,2.723216554926233,1.3856335159209165,0.028409090909090905,0.9090909090909092,0.0625,0.028409090909090905,0.875,160,5,11
360,15,7,0.1,6.540702120398294,3.270351060199147,3.270351060199147,3.270351060199147,3.270351060199147,3.270351060199147,0.0,1.0,False,True,False,False,4.500775185901976,0.7266195099997543,4.500775185901976,True,1.7833442818758662,2.851028870373561,1.375308225885084,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.05194805194805195,0.8506493506493509,140,8,6
360,20,10,0.1,5.3441053165426595,2.6720526582713298,2.6720526582713298,2.6720526582713298,2.6720526582713298,2.6720526582713298,0.0,1.0,False,True,False,False,3.8154548274485833,0.7003234946063158,3.8154548274485833,True,1.8557169792868997,2.683674738203927,1.2809957754916903,0.08264462809917356,0.909090909090909,0.008264462809917356,0.08264462809917356,0.8181818181818181,110,10,1
360,25,12,0.1,4.671484051844338,2.335742025922169,2.335742025922169,2.335742025922169,2.335742025922169,2.335742025922169,1.0,0.0,True,False,False,True,inf,,inf,False,2.335742025922169,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
360,30,15,0.1,4.4450455814211995,2.2225227907105998,2.2225227907105998,2.2225227907105998,2.2225227907105998,2.2225227907105998,1.0,0.0,True,False,False,True,inf,,inf,False,2.2225227907105998,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
360,35,17,0.1,4.388736300614777,2.1943681503073886,2.1943681503073886,2.1943681503073886,2.1943681503073886,2.1943681503073886,1.0,0.0,True,False,False,True,inf,,inf,False,2.1943681503073886,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
361,0,0,0.1,10.018986597979179,5.00949329898959,5.00949329898959,5.00949329898959,5.00949329898959,5.00949329898959,0.0,1.0,False,True,False,False,5.00949329898959,1.0,5.00949329898959,False,,3.640021334710386,1.7133795497307527,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
361,5,2,0.1,6.862926017998379,3.4314630089991893,3.4314630089991893,3.4314630089991893,3.4314630089991893,3.4314630089991893,0.0,1.0,False,True,False,False,3.9274147750531747,0.8737205529692823,3.9274147750531747,True,0.8459430953987241,2.5632090657674835,1.267848198807871,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
361,10,5,0.1,5.8734295492171,2.9367147746085496,2.9367147746085496,2.9367147746085496,2.9367147746085496,2.9367147746085496,1.0,0.0,True,False,False,True,3.63036375462098,0.8089312733112473,3.63036375462098,True,2.9367147746085496,2.4687199416826764,1.1199116867413457,0.028409090909090905,0.9090909090909092,0.0625,0.028409090909090905,0.875,160,5,11
361,15,7,0.1,5.4308156019261045,2.7154078009630522,2.7154078009630522,2.7154078009630522,2.7154078009630522,2.7154078009630522,0.0,1.0,False,True,False,False,3.6008399656189916,0.7541039943151898,3.6008399656189916,True,2.1922083980918554,2.3659535019989515,1.0011453785277875,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.05194805194805195,0.8506493506493509,140,8,6
361,20,10,0.1,4.6304641493043,2.31523207465215,2.31523207465215,2.31523207465215,2.31523207465215,2.31523207465215,0.0,1.0,False,True,False,False,3.4355712642720704,0.6739001745442478,3.4355712642720704,True,2.128534354434078,2.3153024999513248,0.9796319122715023,0.08264462809917356,0.909090909090909,0.008264462809917356,0.08264462809917356,0.8181818181818181,110,10,1
