dataset,alpha,method,o,nominal_coverage,coverage_mean,coverage_std,coverage_se,coverage_n,width_mean,width_std,width_se,width_median,width_q25,width_q75,width_min,width_max,width_n_total,width_n_finite,width_n_infinite,width_finite_rate,width_infinite_rate
fixedN21,0.2,GHCP,20,0.8,0.818,0.38603759535183224,0.01220147532063234,1000.0,10.68582005850585,2.4281317790169643,0.0767842688073025,10.462087333416953,8.97957642926118,12.133398767469249,5.198448691960316,20.159917681166657,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,GHCP,25,0.8,0.926,0.2619018758859749,0.008277922444671728,1000.0,11.985220683556962,5.7472255646543395,0.18174323011055019,10.915603024344552,7.538904808340171,15.450734117024307,2.6458055278325254,37.84794085589196,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,GHCP,30,0.8,0.931,0.2535809600567505,0.008014923580421711,1000.0,11.548822586640446,5.303825614128807,0.16772169252988361,10.428029250287423,7.531476487422415,14.671666037497294,2.5573001337737216,32.88341868275124,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,GHCP,35,0.8,0.944,0.2300367729666649,0.007270763371201131,1000.0,11.379502864187605,5.06559883752517,0.16018830039280757,10.264318714305372,7.575174430612712,14.17262993413473,3.105916981061611,31.906253431668276,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,GHCP no within,0,0.8,0.84,0.366789496216201,0.011593101396951551,1000.0,24.97620363006063,6.327988059499954,0.20010855274368958,24.343178325169625,20.67304426179698,28.598479875279924,8.975978838820161,49.73427525397278,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,GHCP no within,5,0.8,0.835,0.3713662786426804,0.011737759581794136,1000.0,24.039063191631,6.158882496669953,0.19476096530821446,23.505622112300998,19.81400045528211,27.423962820734978,8.975978838820161,48.82794231832891,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,GHCP no within,10,0.8,0.829,0.3766973598273564,0.011906258858264422,1000.0,23.23842590612036,5.97004325418815,0.1887893441295812,22.65820773138433,19.19991924549239,26.53797697500676,8.975978838820161,47.19779262688271,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,GHCP no within,15,0.8,0.82,0.38437969216355294,0.012149074038789953,1000.0,22.392055883310007,5.691802510282255,0.17999059924355876,21.841855940804237,18.53857383636852,25.636021009801095,8.975978838820161,44.99451023888161,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,GHCP no within,20,0.8,0.804,0.39716714584887525,0.01255324659201754,1000.0,21.317090522667154,5.309844657514075,0.1679120313942118,20.7241988715832,17.633663383104995,24.37616674879505,8.807633484809589,41.40730732904785,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,GHCP no within,25,0.8,0.919,0.272971634998059,0.008627803892068941,1000.0,15.893197130130446,8.941415930092875,0.2827523984600637,14.008005173323197,8.95564495598871,21.1350880485578,3.079162693987744,51.22085966767517,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,GHCP no within,30,0.8,0.904,0.2947386484173239,0.009315793041926167,1000.0,15.453274009945227,8.89853450382464,0.2813963686968218,13.420396598583046,8.529323560267601,20.560997049514,2.899260775554999,50.979742340328485,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,GHCP no within,35,0.8,0.913,0.2819760814510878,0.008912407082264588,1000.0,15.680128505163172,8.900149259277704,0.2814474317477803,13.536173135236947,8.80973692348256,20.758909338746157,3.079162693987744,50.979742340328485,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,HCP,0,0.8,0.836,0.3704608498090469,0.011709141727727102,1000.0,24.4679241569741,6.241276233134954,0.1973664840298252,23.70588212142136,20.120678222098643,28.52801176311411,9.313990658246269,53.40111195084465,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,HCP,5,0.8,0.836,0.3704608498090469,0.011709141727727102,1000.0,24.4679241569741,6.241276233134954,0.1973664840298252,23.70588212142136,20.120678222098643,28.52801176311411,9.313990658246269,53.40111195084465,1000.0,1000.0,0.0,1.0,0.0
